from_issue_key,to_issue_key,link_type,raw_link_type,direction
OFBIZ-4794,INFRA-3590,blocks,Blocker,outward
OFBIZ-4794,OFBIZ-3162,contains,Container,outward
OFBIZ-5267,OFBIZ-4794,is depended upon by,dependent,inward
OFBIZ-5297,OFBIZ-4794,is depended upon by,dependent,inward
OFBIZ-2574,OFBIZ-4794,is depended upon by,dependent,inward
OFBIZ-5202,OFBIZ-4794,is depended upon by,dependent,inward
OFBIZ-5264,OFBIZ-4794,is depended upon by,dependent,inward
OFBIZ-5272,OFBIZ-4794,is depended upon by,dependent,inward
OFBIZ-5275,OFBIZ-4794,is depended upon by,dependent,inward
OFBIZ-5279,OFBIZ-4794,is depended upon by,dependent,inward
OFBIZ-5286,OFBIZ-4794,is depended upon by,dependent,inward
OFBIZ-5299,OFBIZ-4794,is depended upon by,dependent,inward
OFBIZ-5300,OFBIZ-4794,is depended upon by,dependent,inward
OFBIZ-5301,OFBIZ-4794,is depended upon by,dependent,inward
OFBIZ-5278,OFBIZ-4794,is depended upon by,dependent,inward
OFBIZ-5285,OFBIZ-4794,is depended upon by,dependent,inward
OFBIZ-5305,OFBIZ-4794,is depended upon by,dependent,inward
OFBIZ-5263,OFBIZ-4794,is depended upon by,dependent,inward
OFBIZ-5225,OFBIZ-4794,is depended upon by,dependent,inward
OFBIZ-4783,OFBIZ-4773,relates to,Reference,outward
OFBIZ-4783,OFBIZ-4773,is related to,Reference,inward
INFRA-3590,OFBIZ-4773,is related to,Reference,inward
OFBIZ-5148,OFBIZ-4769,is related to,Reference,inward
OFBIZ-5806,OFBIZ-4769,is related to,Reference,inward
OFBIZ-4757,INFRA-3590,blocks,Blocker,outward
OFBIZ-4646,OFBIZ-4754,is related to,Reference,inward
OFBIZ-4256,OFBIZ-4753,is related to,Reference,inward
OFBIZ-4638,OFBIZ-4749,is related to,Reference,inward
OFBIZ-3993,OFBIZ-4749,is related to,Reference,inward
OFBIZ-4387,OFBIZ-4749,is related to,Reference,inward
OFBIZ-5835,OFBIZ-4749,is related to,Reference,inward
OFBIZ-4091,OFBIZ-4749,is related to,Reference,inward
OFBIZ-4102,OFBIZ-4749,is related to,Reference,inward
OFBIZ-4311,OFBIZ-4739,is duplicated by,Duplicate,inward
OFBIZ-5056,OFBIZ-4737,is duplicated by,Duplicate,inward
OFBIZ-4270,OFBIZ-4715,is related to,Reference,inward
OFBIZ-100,OFBIZ-4715,is related to,Reference,inward
OFBIZ-203,OFBIZ-4715,is related to,Reference,inward
OFBIZ-4675,OFBIZ-4381,relates to,Reference,outward
OFBIZ-4674,OFBIZ-11653,relates to,Reference,outward
OFBIZ-4674,OFBIZ-11677,relates to,Reference,outward
OFBIZ-4674,OFBIZ-6976,relates to,Reference,outward
OFBIZ-11684,OFBIZ-4674,is superceded by,Supercedes,inward
OFBIZ-11685,OFBIZ-4674,is superceded by,Supercedes,inward
OFBIZ-11683,OFBIZ-4674,is superceded by,Supercedes,inward
OFBIZ-4657,OFBIZ-4865,duplicates,Duplicate,outward
OFBIZ-4646,OFBIZ-4754,relates to,Reference,outward
OFBIZ-4645,OFBIZ-1690,relates to,Reference,outward
OFBIZ-6867,OFBIZ-4645,is related to,Reference,inward
OFBIZ-4584,OFBIZ-4642,is related to,Reference,inward
OFBIZ-4638,OFBIZ-4749,relates to,Reference,outward
OFBIZ-3993,OFBIZ-4638,is related to,Reference,inward
OFBIZ-4387,OFBIZ-4638,is related to,Reference,inward
OFBIZ-6458,OFBIZ-4638,is related to,Reference,inward
OFBIZ-4584,OFBIZ-4625,is related to,Reference,inward
OFBIZ-4616,OFBIZ-3774,relates to,Reference,outward
OFBIZ-4602,OFBIZ-293,relates to,Reference,outward
OFBIZ-4602,OFBIZ-7754,relates to,Reference,outward
OFBIZ-4584,OFBIZ-4625,relates to,Reference,outward
OFBIZ-4584,OFBIZ-4642,relates to,Reference,outward
OFBIZ-4582,OFBIZ-4496,relates to,Reference,outward
OFBIZ-4469,OFBIZ-4582,is related to,Reference,inward
OFBIZ-5790,OFBIZ-4572,is related to,Reference,inward
OFBIZ-4535,OFBIZ-5035,duplicates,Duplicate,outward
OFBIZ-4535,OFBIZ-5312,depends upon,dependent,outward
OFBIZ-4496,OFBIZ-4517,is related to,Reference,inward
OFBIZ-6330,OFBIZ-4514,is duplicated by,Duplicate,inward
OFBIZ-4502,OFBIZ-7119,breaks,Regression,outward
OFBIZ-4496,OFBIZ-4517,relates to,Reference,outward
OFBIZ-4469,OFBIZ-4496,is related to,Reference,inward
OFBIZ-4582,OFBIZ-4496,is related to,Reference,inward
OFBIZ-4480,OFBIZ-6238,relates to,Reference,outward
OFBIZ-4480,OFBIZ-6398,breaks,Regression,outward
OFBIZ-4467,OFBIZ-4472,is related to,Reference,inward
OFBIZ-4469,OFBIZ-4496,relates to,Reference,outward
OFBIZ-4469,OFBIZ-4582,relates to,Reference,outward
OFBIZ-4467,OFBIZ-4472,relates to,Reference,outward
OFBIZ-12441,OFBIZ-4462,is cloned by,Cloners,inward
OFBIZ-4447,OFBIZ-4446,relates to,Reference,outward
OFBIZ-4447,OFBIZ-4446,is related to,Reference,inward
OFBIZ-4427,OFBIZ-8471,relates to,Reference,outward
OFBIZ-4427,OFBIZ-7310,relates to,Reference,outward
OFBIZ-4412,OFBIZ-5765,relates to,Reference,outward
OFBIZ-5767,OFBIZ-4412,is related to,Reference,inward
OFBIZ-5312,OFBIZ-4412,is related to,Reference,inward
OFBIZ-4389,OFBIZ-4865,relates to,Reference,outward
OFBIZ-4387,OFBIZ-4638,relates to,Reference,outward
OFBIZ-4387,OFBIZ-4749,relates to,Reference,outward
OFBIZ-4387,OFBIZ-3993,relates to,Reference,outward
OFBIZ-4102,OFBIZ-4387,is related to,Reference,inward
OFBIZ-4675,OFBIZ-4381,is related to,Reference,inward
OFBIZ-4376,OFBIZ-4371,duplicates,Duplicate,outward
OFBIZ-4376,OFBIZ-4371,is duplicated by,Duplicate,inward
OFBIZ-4983,OFBIZ-4361,is related to,Reference,inward
OFBIZ-4361,OFBIZ-11229,requires,Required,outward
OFBIZ-4311,OFBIZ-4739,duplicates,Duplicate,outward
OFBIZ-4296,OFBIZ-4000,supercedes,Supercedes,outward
OFBIZ-4291,OFBIZ-199,relates to,Reference,outward
OFBIZ-4286,OFBIZ-4285,duplicates,Duplicate,outward
OFBIZ-4286,OFBIZ-4285,is duplicated by,Duplicate,inward
OFBIZ-4274,OFBIZ-11328,relates to,Reference,outward
OFBIZ-4274,OFBIZ-11347,relates to,Reference,outward
OFBIZ-4274,OFBIZ-11007,relates to,Reference,outward
OFBIZ-4274,OFBIZ-10438,relates to,Reference,outward
OFBIZ-3877,OFBIZ-4274,is related to,Reference,inward
OFBIZ-4270,OFBIZ-4715,relates to,Reference,outward
OFBIZ-4270,OFBIZ-100,relates to,Reference,outward
OFBIZ-4270,OFBIZ-203,relates to,Reference,outward
OFBIZ-4262,OFBIZ-4259,relates to,Reference,outward
OFBIZ-4260,OFBIZ-4262,is required by,Required,inward
OFBIZ-4260,OFBIZ-4262,requires,Required,outward
OFBIZ-4262,OFBIZ-4259,is related to,Reference,inward
OFBIZ-5962,OFBIZ-4257,is related to,Reference,inward
OFBIZ-4256,OFBIZ-4753,relates to,Reference,outward
OFBIZ-4225,OFBIZ-4187,duplicates,Duplicate,outward
OFBIZ-4220,OFBIZ-4222,is related to,Reference,inward
OFBIZ-4220,OFBIZ-4222,relates to,Reference,outward
OFBIZ-4220,OFBIZ-4098,relates to,Reference,outward
OFBIZ-4218,OFBIZ-9289,relates to,Reference,outward
OFBIZ-4202,OFBIZ-3987,duplicates,Duplicate,outward
OFBIZ-4225,OFBIZ-4187,is duplicated by,Duplicate,inward
OFBIZ-4183,OFBIZ-6034,relates to,Reference,outward
OFBIZ-6804,OFBIZ-4183,is related to,Reference,inward
OFBIZ-4160,OFBIZ-5662,relates to,Reference,outward
OFBIZ-5319,OFBIZ-4130,is related to,Reference,inward
OFBIZ-4106,OFBIZ-7306,duplicates,Duplicate,outward
OFBIZ-4098,OFBIZ-4103,is part of,Incorporates,inward
OFBIZ-4102,OFBIZ-4749,relates to,Reference,outward
OFBIZ-4102,OFBIZ-4387,relates to,Reference,outward
OFBIZ-3993,OFBIZ-4102,is related to,Reference,inward
OFBIZ-4098,OFBIZ-4103,incorporates,Incorporates,outward
OFBIZ-4220,OFBIZ-4098,is related to,Reference,inward
OFBIZ-4091,OFBIZ-4749,relates to,Reference,outward
OFBIZ-4090,OFBIZ-6978,depends upon,dependent,outward
OFBIZ-6990,OFBIZ-4090,is depended upon by,dependent,inward
OFBIZ-4081,OFBIZ-6314,relates to,Reference,outward
OFBIZ-6689,OFBIZ-4081,is related to,Reference,inward
OFBIZ-4075,OFBIZ-2693,relates to,Reference,outward
OFBIZ-4065,OFBIZ-4052,blocks,Blocker,outward
OFBIZ-5844,OFBIZ-4053,is related to,Reference,inward
OFBIZ-4065,OFBIZ-4052,is blocked by,Blocker,inward
OFBIZ-4047,OFBIZ-680,relates to,Reference,outward
OFBIZ-4042,OFBIZ-4010,duplicates,Duplicate,outward
OFBIZ-2413,OFBIZ-4022,is duplicated by,Duplicate,inward
OFBIZ-3843,OFBIZ-4014,is required by,Required,inward
OFBIZ-4042,OFBIZ-4010,is duplicated by,Duplicate,inward
OFBIZ-3994,OFBIZ-4005,is duplicated by,Duplicate,inward
OFBIZ-3978,OFBIZ-4003,is related to,Reference,inward
OFBIZ-4296,OFBIZ-4000,is superceded by,Supercedes,inward
OFBIZ-3994,OFBIZ-4005,duplicates,Duplicate,outward
OFBIZ-3993,OFBIZ-4638,relates to,Reference,outward
OFBIZ-3993,OFBIZ-4749,relates to,Reference,outward
OFBIZ-3993,OFBIZ-4102,relates to,Reference,outward
OFBIZ-4387,OFBIZ-3993,is related to,Reference,inward
OFBIZ-4202,OFBIZ-3987,is duplicated by,Duplicate,inward
OFBIZ-2000,OFBIZ-3978,is blocked by,Blocker,inward
OFBIZ-3978,OFBIZ-4003,relates to,Reference,outward
OFBIZ-3972,OFBIZ-2208,duplicates,Duplicate,outward
OFBIZ-3972,OFBIZ-8340,relates to,Reference,outward
OFBIZ-3972,OFBIZ-9337,relates to,Reference,outward
OFBIZ-6920,OFBIZ-3956,is related to,Reference,inward
OFBIZ-10285,OFBIZ-3949,is a child of,Child-Issue,inward
OFBIZ-6977,OFBIZ-3946,is related to,Reference,inward
OFBIZ-3908,OFBIZ-3935,is depended upon by,dependent,inward
OFBIZ-3920,OFBIZ-2282,relates to,Reference,outward
OFBIZ-3920,OFBIZ-6139,relates to,Reference,outward
OFBIZ-5853,OFBIZ-3910,is related to,Reference,inward
OFBIZ-635,OFBIZ-3908,is related to,Reference,inward
OFBIZ-3908,OFBIZ-3935,depends upon,dependent,outward
OFBIZ-65,OFBIZ-3894,is related to,Reference,inward
OFBIZ-3877,OFBIZ-4274,relates to,Reference,outward
OFBIZ-3844,OFBIZ-3868,is depended upon by,dependent,inward
OFBIZ-635,OFBIZ-3852,is part of,Incorporates,inward
OFBIZ-3667,OFBIZ-3846,is blocked by,Blocker,inward
OFBIZ-3844,OFBIZ-3868,depends upon,dependent,outward
OFBIZ-3843,OFBIZ-4014,requires,Required,outward
OFBIZ-3667,OFBIZ-3806,is related to,Reference,inward
OFBIZ-3232,OFBIZ-3795,is related to,Reference,inward
OFBIZ-3790,OFBIZ-1984,blocks,Blocker,outward
OFBIZ-4616,OFBIZ-3774,is related to,Reference,inward
OFBIZ-3445,OFBIZ-3768,is part of,Incorporates,inward
OFBIZ-3233,OFBIZ-3766,is blocked by,Blocker,inward
OFBIZ-10285,OFBIZ-3743,is a child of,Child-Issue,inward
OFBIZ-3743,OFBIZ-3702,relates to,Reference,outward
OFBIZ-3743,OFBIZ-3702,is related to,Reference,inward
OFBIZ-3699,OFBIZ-7113,relates to,Reference,outward
OFBIZ-3691,OFBIZ-3670,depends upon,dependent,outward
OFBIZ-3691,OFBIZ-3670,is depended upon by,dependent,inward
OFBIZ-3667,OFBIZ-3846,blocks,Blocker,outward
OFBIZ-3667,OFBIZ-3806,relates to,Reference,outward
OFBIZ-3563,OFBIZ-2361,duplicates,Duplicate,outward
OFBIZ-2361,OFBIZ-3563,is duplicated by,Duplicate,inward
OFBIZ-2361,OFBIZ-3563,is related to,Reference,inward
OFBIZ-3561,OFBIZ-3562,is related to,Reference,inward
OFBIZ-3561,OFBIZ-3562,relates to,Reference,outward
OFBIZ-3557,OFBIZ-2353,depends upon,dependent,outward
OFBIZ-3527,OFBIZ-3530,is blocked by,Blocker,inward
OFBIZ-3517,OFBIZ-3530,is part of,Incorporates,inward
OFBIZ-3527,OFBIZ-3530,blocks,Blocker,outward
OFBIZ-3522,OFBIZ-2915,duplicates,Duplicate,outward
OFBIZ-5108,OFBIZ-3518,is cloned by,Cloners,inward
OFBIZ-3517,OFBIZ-3516,incorporates,Incorporates,outward
OFBIZ-3517,OFBIZ-3530,incorporates,Incorporates,outward
OFBIZ-3517,OFBIZ-3516,is part of,Incorporates,inward
OFBIZ-3500,OFBIZ-3501,is part of,Incorporates,inward
OFBIZ-3500,OFBIZ-3501,incorporates,Incorporates,outward
OFBIZ-3500,OFBIZ-9322,incorporates,Incorporates,outward
OFBIZ-3500,OFBIZ-6976,incorporates,Incorporates,outward
OFBIZ-1867,OFBIZ-3500,is part of,Incorporates,inward
OFBIZ-3500,OFBIZ-9795,relates to,Reference,outward
OFBIZ-3500,OFBIZ-12263,relates to,Reference,outward
OFBIZ-3500,OFBIZ-10368,relates to,Reference,outward
OFBIZ-3500,OFBIZ-9832,relates to,Reference,outward
OFBIZ-3080,OFBIZ-3477,is related to,Reference,inward
OFBIZ-3446,OFBIZ-3442,blocks,Blocker,outward
OFBIZ-3445,OFBIZ-3768,incorporates,Incorporates,outward
OFBIZ-3446,OFBIZ-3442,is blocked by,Blocker,inward
OFBIZ-3438,OFBIZ-680,relates to,Reference,outward
OFBIZ-3406,OFBIZ-5905,depends upon,dependent,outward
OFBIZ-2219,OFBIZ-3401,is part of,Incorporates,inward
OFBIZ-3385,OFBIZ-3394,is part of,Incorporates,inward
OFBIZ-2219,OFBIZ-3386,is part of,Incorporates,inward
OFBIZ-3385,OFBIZ-3363,blocks,Blocker,outward
OFBIZ-3385,OFBIZ-3394,incorporates,Incorporates,outward
OFBIZ-3382,OFBIZ-5910,breaks,Regression,outward
OFBIZ-3379,OFBIZ-5732,incorporates,Incorporates,outward
OFBIZ-2219,OFBIZ-3372,is part of,Incorporates,inward
OFBIZ-3369,OFBIZ-3309,is a clone of,Cloners,outward
OFBIZ-2778,OFBIZ-3365,is related to,Reference,inward
OFBIZ-3385,OFBIZ-3363,is blocked by,Blocker,inward
OFBIZ-3363,OFBIZ-2448,relates to,Reference,outward
OFBIZ-1867,OFBIZ-3329,is part of,Incorporates,inward
OFBIZ-3319,OFBIZ-680,relates to,Reference,outward
OFBIZ-3369,OFBIZ-3309,is cloned by,Cloners,inward
OFBIZ-3296,OFBIZ-680,relates to,Reference,outward
OFBIZ-3294,OFBIZ-2296,is a clone of,Cloners,outward
OFBIZ-2296,OFBIZ-3294,is duplicated by,Duplicate,inward
OFBIZ-3294,OFBIZ-3293,depends upon,dependent,outward
OFBIZ-3294,OFBIZ-3293,is depended upon by,dependent,inward
OFBIZ-3282,OFBIZ-680,relates to,Reference,outward
OFBIZ-3281,OFBIZ-680,relates to,Reference,outward
OFBIZ-3280,OFBIZ-2219,incorporates,Incorporates,outward
OFBIZ-3245,OFBIZ-3125,blocks,Blocker,outward
OFBIZ-3233,OFBIZ-3766,blocks,Blocker,outward
OFBIZ-3232,OFBIZ-3795,relates to,Reference,outward
OFBIZ-3199,OFBIZ-3183,is a clone of,Cloners,outward
OFBIZ-3153,OFBIZ-3198,is related to,Reference,inward
OFBIZ-3199,OFBIZ-3183,is cloned by,Cloners,inward
OFBIZ-3178,OFBIZ-5063,relates to,Reference,outward
OFBIZ-3165,OFBIZ-10232,relates to,Reference,outward
OFBIZ-4794,OFBIZ-3162,Is contained by,Container,inward
OFBIZ-3153,OFBIZ-3198,relates to,Reference,outward
OFBIZ-3135,OFBIZ-5343,relates to,Reference,outward
OFBIZ-3245,OFBIZ-3125,is blocked by,Blocker,inward
OFBIZ-3087,OFBIZ-2963,relates to,Reference,outward
OFBIZ-3085,OFBIZ-3077,duplicates,Duplicate,outward
OFBIZ-3080,OFBIZ-3477,relates to,Reference,outward
OFBIZ-3085,OFBIZ-3077,is duplicated by,Duplicate,inward
OFBIZ-2531,OFBIZ-3046,is related to,Reference,inward
OFBIZ-3034,OFBIZ-847,relates to,Reference,outward
OFBIZ-6099,OFBIZ-3030,is related to,Reference,inward
OFBIZ-3026,OFBIZ-2534,blocks,Blocker,outward
OFBIZ-3006,OFBIZ-1151,blocks,Blocker,outward
OFBIZ-2398,OFBIZ-3004,is related to,Reference,inward
OFBIZ-2981,OFBIZ-2956,duplicates,Duplicate,outward
OFBIZ-2964,OFBIZ-680,relates to,Reference,outward
OFBIZ-3087,OFBIZ-2963,is related to,Reference,inward
OFBIZ-4878,OFBIZ-2959,is depended upon by,dependent,inward
OFBIZ-4879,OFBIZ-2959,is depended upon by,dependent,inward
OFBIZ-2981,OFBIZ-2956,is duplicated by,Duplicate,inward
OFBIZ-2933,OFBIZ-2425,relates to,Reference,outward
OFBIZ-3522,OFBIZ-2915,is duplicated by,Duplicate,inward
OFBIZ-2904,OFBIZ-2129,blocks,Blocker,outward
OFBIZ-1867,OFBIZ-2904,is part of,Incorporates,inward
OFBIZ-2862,OFBIZ-2861,blocks,Blocker,outward
OFBIZ-2862,OFBIZ-2861,is blocked by,Blocker,inward
OFBIZ-2574,OFBIZ-2810,is duplicated by,Duplicate,inward
OFBIZ-2810,OFBIZ-1782,relates to,Reference,outward
OFBIZ-2330,OFBIZ-2787,is related to,Reference,inward
OFBIZ-2778,OFBIZ-3365,relates to,Reference,outward
OFBIZ-2742,OFBIZ-6143,relates to,Reference,outward
OFBIZ-2742,OFBIZ-5971,relates to,Reference,outward
OFBIZ-2742,OFBIZ-5983,relates to,Reference,outward
OFBIZ-2742,OFBIZ-6000,relates to,Reference,outward
OFBIZ-2742,OFBIZ-5970,relates to,Reference,outward
OFBIZ-6162,OFBIZ-2742,is related to,Reference,inward
OFBIZ-6181,OFBIZ-2742,is related to,Reference,inward
OFBIZ-1868,OFBIZ-2729,is part of,Incorporates,inward
OFBIZ-2702,OFBIZ-1599,relates to,Reference,outward
OFBIZ-2534,OFBIZ-2702,is related to,Reference,inward
OFBIZ-4075,OFBIZ-2693,is related to,Reference,inward
OFBIZ-1086,OFBIZ-2613,is related to,Reference,inward
OFBIZ-2602,OFBIZ-1890,duplicates,Duplicate,outward
OFBIZ-695,OFBIZ-2584,is related to,Reference,inward
OFBIZ-2574,OFBIZ-2810,duplicates,Duplicate,outward
OFBIZ-2574,OFBIZ-4794,depends upon,dependent,outward
OFBIZ-2548,OFBIZ-2547,depends upon,dependent,outward
OFBIZ-2548,OFBIZ-2547,is depended upon by,dependent,inward
OFBIZ-2483,OFBIZ-2541,is part of,Incorporates,inward
OFBIZ-3026,OFBIZ-2534,is blocked by,Blocker,inward
OFBIZ-2534,OFBIZ-2702,relates to,Reference,outward
OFBIZ-2531,OFBIZ-3046,relates to,Reference,outward
OFBIZ-2491,OFBIZ-2494,is related to,Reference,inward
OFBIZ-1994,OFBIZ-2494,is related to,Reference,inward
OFBIZ-2491,OFBIZ-2494,relates to,Reference,outward
OFBIZ-2483,OFBIZ-2541,incorporates,Incorporates,outward
OFBIZ-3363,OFBIZ-2448,is related to,Reference,inward
OFBIZ-2933,OFBIZ-2425,is related to,Reference,inward
OFBIZ-2330,OFBIZ-2420,is part of,Incorporates,inward
OFBIZ-2413,OFBIZ-4022,duplicates,Duplicate,outward
OFBIZ-2398,OFBIZ-2305,incorporates,Incorporates,outward
OFBIZ-2398,OFBIZ-2306,incorporates,Incorporates,outward
OFBIZ-2398,OFBIZ-2304,incorporates,Incorporates,outward
OFBIZ-2398,OFBIZ-2309,incorporates,Incorporates,outward
OFBIZ-2398,OFBIZ-3004,relates to,Reference,outward
OFBIZ-2380,OFBIZ-2385,is related to,Reference,inward
OFBIZ-2380,OFBIZ-2383,is related to,Reference,inward
OFBIZ-609,OFBIZ-2380,is duplicated by,Duplicate,inward
OFBIZ-2380,OFBIZ-2383,relates to,Reference,outward
OFBIZ-2380,OFBIZ-2385,relates to,Reference,outward
OFBIZ-2361,OFBIZ-3563,duplicates,Duplicate,outward
OFBIZ-3563,OFBIZ-2361,is duplicated by,Duplicate,inward
OFBIZ-2361,OFBIZ-3563,relates to,Reference,outward
OFBIZ-3557,OFBIZ-2353,is depended upon by,dependent,inward
OFBIZ-2316,OFBIZ-2346,is related to,Reference,inward
OFBIZ-2338,OFBIZ-2298,incorporates,Incorporates,outward
OFBIZ-2288,OFBIZ-2336,is blocked by,Blocker,inward
OFBIZ-2288,OFBIZ-2335,is blocked by,Blocker,inward
OFBIZ-2288,OFBIZ-2334,is blocked by,Blocker,inward
OFBIZ-2330,OFBIZ-2420,incorporates,Incorporates,outward
OFBIZ-1525,OFBIZ-2330,is part of,Incorporates,inward
OFBIZ-2330,OFBIZ-2787,relates to,Reference,outward
OFBIZ-6547,OFBIZ-2330,is related to,Reference,inward
OFBIZ-2226,OFBIZ-2329,is part of,Incorporates,inward
OFBIZ-2316,OFBIZ-2346,relates to,Reference,outward
OFBIZ-2268,OFBIZ-2311,is related to,Reference,inward
OFBIZ-2309,OFBIZ-2305,incorporates,Incorporates,outward
OFBIZ-2309,OFBIZ-2306,incorporates,Incorporates,outward
OFBIZ-2309,OFBIZ-2307,incorporates,Incorporates,outward
OFBIZ-2309,OFBIZ-2303,incorporates,Incorporates,outward
OFBIZ-2309,OFBIZ-2304,incorporates,Incorporates,outward
OFBIZ-2398,OFBIZ-2309,is part of,Incorporates,inward
OFBIZ-2309,OFBIZ-2307,is part of,Incorporates,inward
OFBIZ-2398,OFBIZ-2306,is part of,Incorporates,inward
OFBIZ-2309,OFBIZ-2306,is part of,Incorporates,inward
OFBIZ-2398,OFBIZ-2305,is part of,Incorporates,inward
OFBIZ-2309,OFBIZ-2305,is part of,Incorporates,inward
OFBIZ-2398,OFBIZ-2304,is part of,Incorporates,inward
OFBIZ-2309,OFBIZ-2304,is part of,Incorporates,inward
OFBIZ-2309,OFBIZ-2303,is part of,Incorporates,inward
OFBIZ-2338,OFBIZ-2298,is part of,Incorporates,inward
OFBIZ-3294,OFBIZ-2296,is cloned by,Cloners,inward
OFBIZ-2296,OFBIZ-3294,duplicates,Duplicate,outward
OFBIZ-2288,OFBIZ-2334,blocks,Blocker,outward
OFBIZ-2288,OFBIZ-2335,blocks,Blocker,outward
OFBIZ-2288,OFBIZ-2336,blocks,Blocker,outward
OFBIZ-2282,OFBIZ-6139,relates to,Reference,outward
OFBIZ-3920,OFBIZ-2282,is related to,Reference,inward
OFBIZ-2272,OFBIZ-2243,relates to,Reference,outward
OFBIZ-2270,OFBIZ-2261,relates to,Reference,outward
OFBIZ-2270,OFBIZ-2262,relates to,Reference,outward
OFBIZ-2270,OFBIZ-2263,relates to,Reference,outward
OFBIZ-2268,OFBIZ-2311,relates to,Reference,outward
OFBIZ-2263,OFBIZ-2261,relates to,Reference,outward
OFBIZ-2263,OFBIZ-2262,relates to,Reference,outward
OFBIZ-2270,OFBIZ-2263,is related to,Reference,inward
OFBIZ-2262,OFBIZ-2261,relates to,Reference,outward
OFBIZ-2263,OFBIZ-2262,is related to,Reference,inward
OFBIZ-2270,OFBIZ-2262,is related to,Reference,inward
OFBIZ-2262,OFBIZ-2261,is related to,Reference,inward
OFBIZ-2263,OFBIZ-2261,is related to,Reference,inward
OFBIZ-2270,OFBIZ-2261,is related to,Reference,inward
OFBIZ-1525,OFBIZ-2260,is part of,Incorporates,inward
OFBIZ-2224,OFBIZ-2245,is part of,Incorporates,inward
OFBIZ-1525,OFBIZ-2243,is part of,Incorporates,inward
OFBIZ-2272,OFBIZ-2243,is related to,Reference,inward
OFBIZ-2226,OFBIZ-2329,incorporates,Incorporates,outward
OFBIZ-2225,OFBIZ-2223,depends upon,dependent,outward
OFBIZ-2224,OFBIZ-2245,incorporates,Incorporates,outward
OFBIZ-2225,OFBIZ-2223,is depended upon by,dependent,inward
OFBIZ-10285,OFBIZ-2219,is a child of,Child-Issue,inward
OFBIZ-2219,OFBIZ-4802,incorporates,Incorporates,outward
OFBIZ-2219,OFBIZ-4868,incorporates,Incorporates,outward
OFBIZ-2219,OFBIZ-3372,incorporates,Incorporates,outward
OFBIZ-2219,OFBIZ-3386,incorporates,Incorporates,outward
OFBIZ-2219,OFBIZ-3401,incorporates,Incorporates,outward
OFBIZ-3280,OFBIZ-2219,is part of,Incorporates,inward
OFBIZ-2133,OFBIZ-2219,is related to,Reference,inward
OFBIZ-3972,OFBIZ-2208,is duplicated by,Duplicate,inward
OFBIZ-1148,OFBIZ-2208,is duplicated by,Duplicate,inward
OFBIZ-9337,OFBIZ-2208,is related to,Reference,inward
OFBIZ-2207,OFBIZ-2078,relates to,Reference,outward
OFBIZ-2118,OFBIZ-2197,is related to,Reference,inward
OFBIZ-2124,OFBIZ-2186,is blocked by,Blocker,inward
OFBIZ-2185,OFBIZ-2110,duplicates,Duplicate,outward
OFBIZ-1361,OFBIZ-2177,is related to,Reference,inward
OFBIZ-2106,OFBIZ-2172,is depended upon by,dependent,inward
OFBIZ-2157,OFBIZ-1580,relates to,Reference,outward
OFBIZ-2157,OFBIZ-1427,relates to,Reference,outward
OFBIZ-2157,OFBIZ-1606,relates to,Reference,outward
OFBIZ-1870,OFBIZ-2135,is related to,Reference,inward
OFBIZ-2133,OFBIZ-2219,relates to,Reference,outward
OFBIZ-2904,OFBIZ-2129,is blocked by,Blocker,inward
OFBIZ-1867,OFBIZ-2129,is part of,Incorporates,inward
OFBIZ-2124,OFBIZ-2186,blocks,Blocker,outward
OFBIZ-1525,OFBIZ-2121,is part of,Incorporates,inward
OFBIZ-2118,OFBIZ-2197,relates to,Reference,outward
OFBIZ-2116,OFBIZ-680,relates to,Reference,outward
OFBIZ-2185,OFBIZ-2110,is duplicated by,Duplicate,inward
OFBIZ-2106,OFBIZ-2172,depends upon,dependent,outward
OFBIZ-1868,OFBIZ-2103,is related to,Reference,inward
OFBIZ-2207,OFBIZ-2078,is related to,Reference,inward
OFBIZ-2068,OFBIZ-2073,is related to,Reference,inward
OFBIZ-2068,OFBIZ-2070,is related to,Reference,inward
OFBIZ-2068,OFBIZ-2067,blocks,Blocker,outward
OFBIZ-2068,OFBIZ-2070,relates to,Reference,outward
OFBIZ-2068,OFBIZ-2073,relates to,Reference,outward
OFBIZ-2068,OFBIZ-2067,is blocked by,Blocker,inward
OFBIZ-2057,OFBIZ-2052,relates to,Reference,outward
OFBIZ-2057,OFBIZ-2052,is related to,Reference,inward
OFBIZ-2045,OFBIZ-2044,is a clone of,Cloners,outward
OFBIZ-2045,OFBIZ-2044,is cloned by,Cloners,inward
OFBIZ-2040,OFBIZ-366,relates to,Reference,outward
OFBIZ-2025,OFBIZ-896,blocks,Blocker,outward
OFBIZ-2025,OFBIZ-2001,blocks,Blocker,outward
OFBIZ-2025,OFBIZ-558,blocks,Blocker,outward
OFBIZ-2021,OFBIZ-6312,relates to,Reference,outward
OFBIZ-2025,OFBIZ-2001,is blocked by,Blocker,inward
OFBIZ-558,OFBIZ-2001,is related to,Reference,inward
OFBIZ-2000,OFBIZ-3978,blocks,Blocker,outward
OFBIZ-1994,OFBIZ-2494,relates to,Reference,outward
OFBIZ-3790,OFBIZ-1984,is blocked by,Blocker,inward
OFBIZ-1525,OFBIZ-1970,is part of,Incorporates,inward
