issue_key,summary,group_key,group_domain,group_release,group_worktype,group_priority,group_has_pr,dev_has_activity,indegree,outdegree,component_id,is_root,is_leaf
OFBIZ-5902,Fetch configurable settings data driven by replacing UtilProperties.getPropertyValue() method with EntityUtilProperties.getPropertyValue(),,,,,,,,0,0,6685,1,1
OFBIZ-5903,Accounting for advances to employees and officers.,,,,,,,,0,0,5659,1,1
OFBIZ-5904,"""Value"" attribute of hidden form field is overridden by same name value in context",,,,,,,,0,0,11394,1,1
OFBIZ-5905,Change createPartyRelationshipAndRole to use ensurePartyRole,,,,,,,,0,0,3128,1,1
OFBIZ-5906,The <delete> action in <entity-engine-xml> definitions throw an error in tests,,,,,,,,0,0,7439,1,1
OFBIZ-5907,Postgresql jdbc driver is causing exception.  Mysql driver is working ok.,,,,,,,,0,0,9252,1,1
OFBIZ-5908,Query list missing 1st entry,,,,,,,,0,0,4963,1,1
OFBIZ-5909,"FTL error message is displayed on Return screen, when clicked on Return selected items button",,,,,,,,0,0,9516,1,1
OFBIZ-591,Shipping a serialized inventory item not handled correctly,,,,,,,,0,0,2117,1,1
OFBIZ-5910,WidgetWorker.buildHyperlinkUrl generates invalid url when using certain sequences of characters,,,,,,,,0,0,10141,1,1
OFBIZ-5911,"Apache OFBiz, ""gift_card"" table is not populating records for gift card purchase",,,,,,,,0,0,3606,1,1
OFBIZ-5912,"I have downloaded ofbiz version 13.07 last week. This version doesn't have many modules like project,Scrum,POS and e.t.c .... Not only this version in every other versions.. this modules are missing. ",,,,,,,,0,0,8008,1,1
OFBIZ-5913,Regarding production run,,,,,,,,0,0,6854,1,1
OFBIZ-5914,Gift card reload service not working OOTB ,,,,,,,,0,0,8660,1,1
OFBIZ-5915,Error when viewing Shipment Plan from Manufacturing,,,,,,,,0,0,8262,1,1
OFBIZ-5916,Cutting List Report from Manufacturing Shipment Plans throws error due to due to missing EntityCondition import,,,,,,,,0,0,8610,1,1
OFBIZ-5917,Improve the way FOP handles fonts notably for currency symbols,,,,,,,,0,0,12141,1,1
OFBIZ-5918,NPE at http://demo-trunk-ofbiz.apache.org/ecommerce/products/,,,,,,,,0,0,1058,1,1
OFBIZ-5919,CatalogUrlServlet should return a 404 HTTP status if the category or product does not exist,,,,,,,,0,0,2637,1,1
OFBIZ-592,Wrong service invocation when removing Agreement Item Term,,,,,,,,0,0,1621,1,1
OFBIZ-5920,Incorrect use of if-has-permission tag,,,,,,,,0,0,3438,1,1
OFBIZ-5921,EntityListIterator closing issue with EntityQuery.queryCount() when using DinamicViewEnitty,,,,,,,,0,0,12049,1,1
OFBIZ-5922,"Edit product catalog text ""ProductCatalogEmptyWarning"" require grammatical correction.",,,,,,,,0,0,5430,1,1
OFBIZ-5923,Production Run Content button throws unable to resolve class GenericValue error,,,,,,,,0,0,9973,1,1
OFBIZ-5924,Error message thrown during assigning party roles in catalog manager needs some clarity,,,,,,,,0,0,2183,1,1
OFBIZ-5925,Pack order flow is broken,,,,,,,,0,0,3363,1,1
OFBIZ-5926,postal address. country dropdown does cause state/province dropdown with proper selections,,,,,,,,0,0,3986,1,1
OFBIZ-5927,Issue reported while performing Refund & Void (java.lang.ClassCastException: java.lang.String cannot be cast to java.math.BigDecimal),,,,,,,,0,0,419,1,1
OFBIZ-5928,Prototype of a Product Association recommender,,,,,,,,0,0,5844,1,1
OFBIZ-5929,wrong Chinese  text shown after create New Contact Information,,,,,,,,0,0,6214,1,1
OFBIZ-593,When editing an entity in webtools you cannot return a field to null,,,,,,,,0,0,9851,1,1
OFBIZ-5930,Data resouce  caching issue while render data resource on multi tenant environment,,,,,,,,0,0,1905,1,1
OFBIZ-5931,org.ofbiz.webapp.event.EventHandlerException: Problems getting the service model (Cannot locate service by name (sendGoogleCheckoutRequest)),,,,,,,,0,0,7533,1,1
OFBIZ-5932,"demo-trunk : unable to Find Financial Account and transaction details etc..,",,,,,,,,0,0,10315,1,1
OFBIZ-5933,state/province dropdown contains incorrect items when Canada is chosen in country dropdown,,,,,,,,0,0,654,1,1
OFBIZ-5934,Project 'ofbiz-release13.07' is missing required library: avalon-util-exception-1.0.0.jar,,,,,,,,0,0,11256,1,1
OFBIZ-5935,Sales tax adjustments manually added to purchase orders cause creation of another adjustment undoing the first,,,,,,,,0,0,11333,1,1
OFBIZ-5936,Invoice transactions for purchase order sale tax not supported,,,,,,,,0,0,10185,1,1
OFBIZ-5937,Tax calculations incorrectly apply to purchase orders,,,,,,,,0,0,1881,1,1
OFBIZ-5938,GlAccountOrganizations manually added using accounting forms do not appear on trial report because fromDate gets set to NULL,,,,,,,,0,0,6722,1,1
OFBIZ-5939,Dialogue window is not working for webpos screens. Seems JS load issue on page.,,,,,,,,0,0,4462,1,1
OFBIZ-594,some misses in properties files,,,,,,,,0,0,10403,1,1
OFBIZ-5940,Dialogue window is not working for webpos screens. Seems JS load issue on page.,,,,,,,,0,0,3451,1,1
OFBIZ-5941,Error when adding quantity less than 1 but greater than 0 to cart,,,,,,,,0,0,4394,1,1
OFBIZ-5942,Edit Shipment page is broken,,,,,,,,0,0,1598,1,1
OFBIZ-5943,Menu items incorrectly rendered as anchor instead of hidden-form,,,,,,,,0,0,4027,1,1
OFBIZ-5944,Error at EditWorkEffort for reason field,,,,,,,,0,0,1064,1,1
OFBIZ-5945,GlReconciledFinAccountTrans.ftl finAccountTrans.entryDateId should be finAccountTrans.entryDate,,,,,,,,0,0,7842,1,1
OFBIZ-5946,compilation error on 13.07.01 release,,,,,,,,0,0,8524,1,1
OFBIZ-5947,Move cloneWorkEffortPartyAssignments to workEffortServices.java,,,,,,,,0,0,3891,1,1
OFBIZ-5948,Form Widget doesn't use thead or tbody with list forms,,,,,,,,0,0,2645,1,1
OFBIZ-5949,"ofbizsetup create product store cause exception, remove use of temp file to load entity data",,,,,,,,0,0,2959,1,1
OFBIZ-595,"after receive inventory of single product, view the inventory item",,,,,,,,0,0,7351,1,1
OFBIZ-5950,addOrderShipmentToShipment Should Return shipmentItemSeqId,,,,,,,,0,0,10027,1,1
OFBIZ-5951,Product Costs page actions cause incorrect listings,,,,,,,,0,0,1752,1,1
OFBIZ-5952,IncomeStatement page broken,,,,,,,,0,0,3860,1,1
OFBIZ-5953,Problem with new UtilCodec code caused by HTMLEntityCodec.decode(),,,,,,,,0,0,11765,1,1
OFBIZ-5954,13.07.01 -setup jboss422 not work,,,,,,,,0,0,2166,1,1
OFBIZ-5955,Convert Agreement entites CRUD service from simple to entity-auto,,,,,,,,0,0,2602,1,1
OFBIZ-5956,Review and Update Technical Documentation,,,,,,,,0,0,5969,1,1
OFBIZ-5957,Convert Invoice entites CRUD service from simple to entity-auto,,,,,,,,0,0,7639,1,1
OFBIZ-5958,Convert CostComponentCalc entites CRUD service from simple to entity-auto,,,,,,,,0,0,2665,1,1
OFBIZ-5959,Add lifespan fields to PartyRole,,,,,,,,0,0,7068,1,1
OFBIZ-596,improved find for existing FixedAsset based on David comments,,,,,,,,0,0,5527,1,1
OFBIZ-5960,Have party relations expire on party role expiration,,,,,,,,0,0,10833,1,1
OFBIZ-5961,Update DemoData re PartyRole lifespan,,,,,,,,0,0,9528,1,1
OFBIZ-5962,If orderDecimalQuantity set to N then system should return error if user add partial quantity in order,,,,,,,,0,0,3718,1,1
OFBIZ-5963,Convert BillingAccount entites CRUD service from simple to entity-auto,,,,,,,,0,0,4237,1,1
OFBIZ-5964,Exception of exporting party,,,,,,,,0,0,6326,1,1
OFBIZ-5965,PartyRole Lifespan fields - Have PartyRole screens/forms work with the change,,,,,,,,0,0,3202,1,1
OFBIZ-5966,Update SeedData re PartyRole lifespan fields,,,,,,,,0,0,8015,1,1
OFBIZ-5967,PartyRole Lifespan fields - Have Resource in ProjectMgr screens/forms work with the change,,,,,,,,0,0,8945,1,1
OFBIZ-5968,framework/images/webapp/images/fieldlookup.js throws a javascript error in google chrome from a link to ofbiz from another site,,,,,,,,0,0,8800,1,1
OFBIZ-5969,Add ability to find by orderName,,,,,,,,0,0,2324,1,1
OFBIZ-597,Typo in RequestHandler.java,,,,,,,,0,0,3779,1,1
OFBIZ-5970,Form RequestRolesInfo is not being accessed from Screens,,,,,,,,0,0,2132,1,1
OFBIZ-5971,Form ListRequestItemNotes is not referenced in Screens,,,,,,,,0,0,3608,1,1
OFBIZ-5972,PartyRole Lifespan fields - Have Resource in Scrum screens/forms work with the change,,,,,,,,0,0,9748,1,1
OFBIZ-5973,retrieval of WorkEffort record in form ViewSprintItem is missing value-field attribute,,,,,,,,0,0,9046,1,1
OFBIZ-5974,Retrieval of NoteData in ListProdBacklogNote is missing value-field attribute,,,,,,,,0,0,4792,1,1
OFBIZ-5975,Form ViewSprintItem is not referenced in screens,,,,,,,,0,0,12379,1,1
OFBIZ-5976,Have the ability to configure SVN setup for scrum per tenant,,,,,,,,0,0,3858,1,1
OFBIZ-5977,PartyRole Lifespan fields - Have events & services in Scrum work with the change,,,,,,,,0,0,956,1,1
OFBIZ-5978,PartyRole Lifespan fields - Have events & services regarding PartyRole work with the change,,,,,,,,0,0,12346,1,1
OFBIZ-5979,Form TotalProdBacklog has typo in link,,,,,,,,0,0,1435,1,1
OFBIZ-598,Multiple PO for a FixedAssetMaint ,,,,,,,,0,0,1880,1,1
OFBIZ-5980,Have the ability to revoke (expire) roles of a party,,,,,,,,0,0,6280,1,1
OFBIZ-5981,Have the ability to expire multipe relations of a party in one action,,,,,,,,0,0,340,1,1
OFBIZ-5982,PartyRole Lifespan fields - Have events & services in ProjectMgr work with the change,,,,,,,,0,0,2155,1,1
OFBIZ-5983,Have the project manager to be able to revoke all party assignments of uncompleted tasks,,,,,,,,0,0,4561,1,1
OFBIZ-5984,Extend WorkOrderItemFulfillment to support relations to more than one OrderItemShipGroupAssoc,,,,,,,,0,0,10909,1,1
OFBIZ-5985,Support routing task standard quantity tracking of fixed assets,,,,,,,,0,0,4386,1,1
OFBIZ-5986,Error on accessing new tenant,,,,,,,,0,0,8133,1,1
OFBIZ-5987,"Can't configure ""Orbital Payment Gateway"" in a Payment Gateway Config tab of  Accounting Manager.",,,,,,,,0,0,5497,1,1
OFBIZ-5988,Can't perform multiple refund from Apache OFBiz Admin,,,,,,,,0,0,10134,1,1
OFBIZ-5989,Have Agreement screens/forms work with fromDate and truDate,,,,,,,,0,0,4279,1,1
OFBIZ-599,Facility --> Inventory Item listing shows incorrect ATP & QOH for products with multiple supplier listings...,,,,,,,,0,0,3317,1,1
OFBIZ-5990,Have the RoleType field in AddAgreementRole only show the roles of the selected party,,,,,,,,0,0,9443,1,1
OFBIZ-5991,Have AgreementRole entity have fromDate & thruDate,,,,,,,,0,0,7754,1,1
OFBIZ-5992,Convert FixedAsset entites CRUD service from simple to entity-auto,,,,,,,,0,0,5500,1,1
OFBIZ-5993,Remove superfluous enitity elements regarding agreements,,,,,,,,0,0,10648,1,1
OFBIZ-5994,Have view-entity AgreementAndRole removed,,,,,,,,0,0,12059,1,1
OFBIZ-5995,Move entity AgreementRole from Party to Accounting,,,,,,,,0,0,7105,1,1
OFBIZ-5996,Handling of Agreement Role(s),,,,,,,,0,0,5886,1,1
OFBIZ-5997,Have dependent <object>Role entity-records expire on partyRole entity record expiration,,,,,,,,0,0,2695,1,1
OFBIZ-5998,Use Limit Per Order Issue - Product Promo,,,,,,,,0,0,4002,1,1
OFBIZ-5999,Find Order filtering broken,,,,,,,,0,0,2769,1,1
OFBIZ-6,i18n of the application components.,,,,,,,,0,0,6047,1,1
OFBIZ-60,BillingAccountInvoices.ftl closing tag,,,,,,,,0,0,12276,1,1
OFBIZ-600,date-time calendar does not pop up(webtools),,,,,,,,0,0,5326,1,1
OFBIZ-6000,Have Resource overview show the project roles of the parties,,,,,,,,0,0,6418,1,1
OFBIZ-6001,PartyRole Lifespan fields - Have InvoiceRole entity work with the change,,,,,,,,0,0,8044,1,1
OFBIZ-6002,Have the RoleType field in AddInvoiceRole only show the roles of the selected party,,,,,,,,0,0,2944,1,1
OFBIZ-6003,PartyRole Lifespan fields - Have Invoice screens/forms work with the change,,,,,,,,0,0,5644,1,1
OFBIZ-6004,PartyRole Lifespan fields - Have events & services regarding InvoiceRole work with the change,,,,,,,,0,0,257,1,1
OFBIZ-6005,Have the RoleType field in EditBudgetRole only show the roles of the selected party,,,,,,,,0,0,29,1,1
OFBIZ-6006,PartyRole Lifespan fields - Have BudgetRole entity work with the change,,,,,,,,0,0,11206,1,1
OFBIZ-6007,Have the RoleType field in AddFinAccountRole only show the roles of the selected party,,,,,,,,0,0,1624,1,1
OFBIZ-6008,Have the RoleType field in EditMarketingCampaignRoles only show the roles of the selected party,,,,,,,,0,0,816,1,1
OFBIZ-6009,PartyRole Lifespan fields - Have MarketingCampaignRole entity work with the change,,,,,,,,0,0,11649,1,1
OFBIZ-601,Add support for title and default-title-style to the form widget,,,,,,,,0,0,5092,1,1
OFBIZ-6010,PartyRole Lifespan fields - Have BudgetRole screens/forms work with the change,,,,,,,,0,0,11416,1,1
OFBIZ-6011,PartyRole Lifespan fields - Have MarketingCampain screens/forms work with the change,,,,,,,,0,0,6199,1,1
OFBIZ-6012,"Show ""Create Return"" button on order view screen other than when order status is complete ",,,,,,,,0,0,10740,1,1
OFBIZ-6013,"""Return Selected Item(s)"" button broken for manually created returns",,,,,,,,0,0,2771,1,1
OFBIZ-6014,User can't set  allow order decimal quantity on EditProduct screen.,,,,,,,,0,0,355,1,1
OFBIZ-6015,Move Online Help Documentation from Webhelp into Trunk,,,,,,,,0,0,10103,1,1
OFBIZ-6016,Adding som Dutch translations to common labels.,,,,,,,,0,0,1856,1,1
OFBIZ-6017,Return shipmentRouteSegment FTL error,,,,,,,,0,0,8697,1,1
OFBIZ-6018,Adding some Dutch translations to Manufacturing Entity labels,,,,,,,,0,0,1412,1,1
OFBIZ-6019,Adding and improving some Dutch translations to ORDER labels,,,,,,,,0,0,7712,1,1
OFBIZ-602,Anonymous Checkout - don't show payment option if there's only one available,,,,,,,,0,0,7320,1,1
OFBIZ-6020,PartyLabels - adding and improving,,,,,,,,0,0,2113,1,1
OFBIZ-6021,Part Demo Data is unnecessarily confusing,,,,,,,,0,0,2581,1,1
OFBIZ-6022,"Menu items with parent-portal-page-value=""${parameters.<ParameterValue>}"" are not accessible",,,,,,,,0,0,6795,1,1
OFBIZ-6023,JGrowl to display alerts ,,,,,,,,0,0,5930,1,1
OFBIZ-6024,Bug at Physical Inventory,,,,,,,,0,0,4322,1,1
OFBIZ-6025,Bug at ViewFacilityInventoryByProduct,,,,,,,,0,0,11852,1,1
OFBIZ-6026,Creating a QuoteRole doesn't return to overview of QuoteRoles,,,,,,,,0,0,10406,1,1
OFBIZ-6027,Deploy Ofbiz 12.0.4 version on Tomcat 7 ,,,,,,,,0,0,8943,1,1
OFBIZ-6028,Deploy Ofbiz version 9 and above on Jboss Server,,,,,,,,0,0,6041,1,1
OFBIZ-6029,Telecom Number is missing the extension,,,,,,,,0,0,3440,1,1
OFBIZ-603,Shipping entry does not provide the ability for the user to select whether you're shipping to a business or a residence?,,,,,,,,0,0,6123,1,1
OFBIZ-6030,ViewQuoteItemInfo.ftl has <td></td> at the wrong place,,,,,,,,0,0,3809,1,1
OFBIZ-6031,Have quote items to be editable from the quote items overview.,,,,,,,,0,0,7040,1,1
OFBIZ-6032,"Add a warning on UI about the ""X quantity of Product"" condition in Promo Rules",,,,,,,,0,0,1087,1,1
OFBIZ-6033,InduceModelFromDb field definitions ,,,,,,,,0,0,10853,1,1
OFBIZ-6034,Widget Refactoring: Refactor how links are rendered,,,,,,,,0,0,3275,1,1
OFBIZ-6035,Accounting Component Create Deposit Slip Screen Does Not Work,,,,,,,,0,0,7685,1,1
OFBIZ-6036,Return <strong> tag for Autocomplete Dropdown highlight,,,,,,,,0,0,8572,1,1
OFBIZ-6037,Widget Refactoring - form extension broken,,,,,,,,0,0,11545,1,1
OFBIZ-6038,Problem with Purchase Order and Create invoice from Purchase Order!,,,,,,,,0,0,413,1,1
OFBIZ-6039,Orders and Consents,,,,,,,,0,0,2976,1,1
OFBIZ-604,Hindi Translation of Properties file ,,,,,,,,0,0,8339,1,1
OFBIZ-6040,Extend Ordermgr to provide an overview of parties and their roles of an order,,,,,,,,0,0,7690,1,1
OFBIZ-6041,form renderer insert strange html code....,,,,,,,,0,0,3963,1,1
OFBIZ-6042,Allow inventory transfers based on Product instead of only InventoryItem,,,,,,,,0,0,9064,1,1
OFBIZ-6043,Change of ship-to address is not persisted when stepping forward and backward in a create order process,,,,,,,,0,0,9427,1,1
OFBIZ-6044,Have Additional Party Entry Screen of the order creation process show parties associated with the order,,,,,,,,0,0,6066,1,1
OFBIZ-6045,Have the ability to define different pickup and delivery addresses per item in the order creation process,,,,,,,,0,0,1136,1,1
OFBIZ-6046,Order addresses of parties involved should default to primary address when others aren't provided,,,,,,,,0,0,2761,1,1
OFBIZ-6047,"Convert DataSource, Enumeration and Note entites CRUD service from simple to entity-auto",,,,,,,,0,0,4171,1,1
OFBIZ-6048,Error on Convert Lead,,,,,,,,0,0,9079,1,1
OFBIZ-6049,Error on Convert Lead,,,,,,,,0,0,7589,1,1
OFBIZ-605,Consolidate backend css files,,,,,,,,0,0,4369,1,1
OFBIZ-6050,Error on clicking HTML Chart Report in BIRT Reports,,,,,,,,0,0,11230,1,1
OFBIZ-6051,In trunk we lost the Edit and Delete buttons in Store Facilites screen (ajaxUpdateArea),,,,,,,,0,0,5639,1,1
OFBIZ-6052,Find facility inventory items cause UtilCodec.IntrusionException,,,,,,,,0,0,9238,1,1
OFBIZ-6053,I'm having issues in displaying Thai Characters in the OFBiz 13.07.01 PDF Reports. Please help,,,,,,,,0,0,9848,1,1
OFBIZ-6054,ofbizsetup cannot create first customer. problem with state/province dropdown,,,,,,,,0,0,975,1,1
OFBIZ-6055,"ofbiz 13.07.01  ""main menu"" and ""sub menu"" into a single UL, LI structure?  by default there is two < UL > tags one for the applications menu and one for the sub menu of the current application.Please Help Us",,,,,,,,0,0,11666,1,1
OFBIZ-6056,Add ability to assign custom names to order item schedules,,,,,,,,0,0,3631,1,1
OFBIZ-6057,Quote item view FreeMarker error due Freemarker 2.3 versions higher than 2.3.19,,,,,,,,0,0,8581,1,1
OFBIZ-6058,Find Shipment generates an error,,,,,,,,0,0,5472,1,1
OFBIZ-6059,UOM missing 2 entries,,,,,,,,0,0,8845,1,1
OFBIZ-606,Replace XML with Java5 annotations where possible,,,,,,,,0,0,5901,1,1
OFBIZ-6060,We can no longer reset services definitions by clearing caches,,,,,,,,0,0,496,1,1
OFBIZ-6061,"When logging out in a multi-tenant environment, loginWorker strips the tenantId from the delegator - reverting  to default.  This is fine for the back-end, but it causes havoc with front-end applications. ",,,,,,,,0,0,9924,1,1
OFBIZ-6062,Update apache tika jar to 1.7,,,,,,,,0,0,2247,1,1
OFBIZ-6063,Income statement causes exception,,,,,,,,0,0,1405,1,1
OFBIZ-6064,Errors 404 in ecomseo when category-url is disabled,,,,,,,,0,0,9262,1,1
OFBIZ-6065,Data of tenant specific component gets loaded in all instances,,,,,,,,0,0,4014,1,1
OFBIZ-6066,Tenant specific components are visible/accessible in any tenant instance,,,,,,,,0,0,10702,1,1
OFBIZ-6067,Faciliity Physical Inventory exceptions,,,,,,,,0,0,4221,1,1
OFBIZ-6068,Upload video content for category causes exception,,,,,,,,0,0,11693,1,1
OFBIZ-6069,Move CuttingListReport.groovy to appropriate folder,,,,,,,,0,0,12232,1,1
OFBIZ-607,Remove unnecessary productcategory lookup ,,,,,,,,0,0,2968,1,1
OFBIZ-6070,Create content for product causes exception,,,,,,,,0,0,5748,1,1
OFBIZ-6071,"Issue in decrypting entity fields where encrypt=""true"" is used in tenant ",,,,,,,,0,0,827,1,1
OFBIZ-6072,Improves parties assignments to production run tasks,,,,,,,,0,0,1386,1,1
OFBIZ-6073,Create or use existing webPOS user (non-manager),,,,,,,,0,0,11354,1,1
OFBIZ-6074,"controller view-map type=""screenxml"" broken",,,,,,,,0,0,6835,1,1
OFBIZ-6075,Error on Sending confirm email from newly created order,,,,,,,,0,0,319,1,1
OFBIZ-6076,Error on Sending confirm email from newly created quote,,,,,,,,0,0,10054,1,1
OFBIZ-6077,Error when creating a quote report,,,,,,,,0,0,2276,1,1
OFBIZ-6078,error,,,,,,,,0,0,6581,1,1
OFBIZ-6079,Build errors,,,,,,,,0,0,2530,1,1
OFBIZ-608,DemoShipping data causes problems,,,,,,,,0,0,2862,1,1
OFBIZ-6080,order notification email causes exception,,,,,,,,0,0,6548,1,1
OFBIZ-6081,Wrong link at http://demo-trunk-ofbiz.apache.org/workeffort/control/FindICalendars,,,,,,,,0,0,12195,1,1
OFBIZ-6082,HELP_HR_Main.xml invalid Docbook syntax,,,,,,,,0,0,2505,1,1
OFBIZ-6083,Give numeric values in overview a proper alignment. ,,,,,,,,0,0,4690,1,1
OFBIZ-6084,Find account doesn't return accounts anymore,,,,,,,,0,2,4476,1,0
OFBIZ-6085,Add support for production run inventory tracking,,,,,,,,0,0,3797,1,1
OFBIZ-6086,Support list type form widget <drop-down> no-current-selected-key attribute,,,,,,,,0,0,5063,1,1
OFBIZ-6087,Extend ./ant create-tenant to be able to differentiate between OLTP and OLAP rdbms,,,,,,,,0,0,11641,1,1
OFBIZ-6088,There should not need to setup SystemProperty data on each tenant for specifying path to store tenant images.,,,,,,,,0,0,9434,1,1
OFBIZ-6089,Cannot locate service by name (ensureNaPartyRoleTo),,,,,,,,0,0,6858,1,1
OFBIZ-609,Re-Factor Project Wide Permissions,,,,,,,,0,0,8514,1,1
OFBIZ-6090,Unable to return order items in return process.,,,,,,,,0,0,7553,1,1
OFBIZ-6091,Supplier preferred currency not considered for drop-ship order,,,,,,,,0,0,7250,1,1
OFBIZ-6092,Domain name should not create for tenant if its left empty during tenant creation,,,,,,,,0,0,2101,1,1
OFBIZ-6093,Create _NA_ party and STANDARD shipment method as seed data,,,,,,,,0,0,11015,1,1
OFBIZ-6094,Add ability apply supplier promos to purchase orders,,,,,,,,0,0,12054,1,1
OFBIZ-6095,Promo action party lookup dropdown throws error,,,,,,,,0,0,3929,1,1
OFBIZ-6096,Have some Quote demo data,,,,,,,,0,0,4602,1,1
OFBIZ-6097,Add lifecycle maintenance capabilities for Schema Parties,,,,,,,,0,0,8536,1,1
OFBIZ-6098,One promo action applied to all cart items for a single rule with no condition and multiple product-specific actions,,,,,,,,0,0,9380,1,1
OFBIZ-6099,"Promo ""X Product for Y Price"" action not working properly",,,,,,,,0,0,8168,1,1
OFBIZ-61,Cannot post Journal entry,,,,,,,,0,0,9358,1,1
OFBIZ-610,Remove all instances of 'required-permissions' usage in service definition files.,,,,,,,,0,0,4403,1,1
OFBIZ-6100,Inconsistent tax calculation between checkout finalize and order created screen,,,,,,,,0,0,10606,1,1
OFBIZ-6101,Error updating order when item quantity less than 1 but greater than 0 exists,,,,,,,,0,0,5640,1,1
OFBIZ-6102,ProjectMgrDemoData.xml doesn't load in demo site,,,,,,,,0,0,5001,1,1
OFBIZ-6103,MyPortalDemoData.xml doesn't load in demo site,,,,,,,,0,0,4224,1,1
OFBIZ-6104,Adjust quote demo data to display profit margin,,,,,,,,0,0,7377,1,1
OFBIZ-6105,Have the internal organisation set upon Quote creation,,,,,,,,0,0,4920,1,1
OFBIZ-6106,Have the Quote Items overview show the quoteItemSeqId,,,,,,,,0,0,10460,1,1
OFBIZ-6107,Quote report should open in a new window,,,,,,,,0,0,1469,1,1
OFBIZ-6108,Have quote items show internal / external product name,,,,,,,,0,0,6620,1,1
OFBIZ-6109,Have quote report show product name(s),,,,,,,,0,0,4205,1,1
OFBIZ-611,Re-Factor Content permissions to follow new patterns,,,,,,,,0,0,6733,1,1
OFBIZ-6110,Move as much as possible demo data from ecommerce to product or order components,,,,,,,,2,0,582,0,1
OFBIZ-6111,Strange Behaviour of the eCommerce Login Link,,,,,,,,0,0,2258,1,1
OFBIZ-6112,"Incorrect Error Displayed when ""Expiring"" a Contact Mechanism",,,,,,,,0,0,2563,1,1
OFBIZ-6113,Problem with Financial Account GL Entries when using Payment Deposit Transactions,,,,,,,,0,0,9824,1,1
OFBIZ-6114,webtools entity references generates exceptions,,,,,,,,0,0,6208,1,1
OFBIZ-6115,report on quote cause exception,,,,,,,,0,0,11491,1,1
OFBIZ-6116,'ant docs-all' generates errors,,,,,,,,0,0,12193,1,1
OFBIZ-6117,Widget Refactoring: have the ability to group fields horizontally,,,,,,,,0,0,9992,1,1
OFBIZ-6118,Upgrade Log4j from 2.0.1 to 2.2,,,,,,,,0,0,4190,1,1
OFBIZ-6119,One page checkout broken for registered user,,,,,,,,0,0,2379,1,1
OFBIZ-612,Order Title i18n,,,,,,,,0,0,7865,1,1
OFBIZ-6120,Allow FOP to support <fo:external-graphic/> for -Dportoffset,,,,,,,,0,0,5479,1,1
OFBIZ-6121,Have PDF reports in BIRT open in new windows,,,,,,,,0,0,6371,1,1
OFBIZ-6122,Have BIRT reporting component visible in secondary app menu,,,,,,,,0,0,1394,1,1
OFBIZ-6123,Upgrade Freemarker from 2.3.21 to 2.3.22,,,,,,,,0,0,6119,1,1
OFBIZ-6124,Have a better layout design of the chart.rptdesign,,,,,,,,0,0,5389,1,1
OFBIZ-6125,Move SeoConfig.xml to e-commerce,,,,,,,,0,0,1577,1,1
OFBIZ-6126,Have JCR integration work with trunk,,,,,,,,0,0,3076,1,1
OFBIZ-6127,Upgrade jcr libraries to latest possible release,,,,,,,,0,0,11686,1,1
OFBIZ-6128,"Move JCR screens, etc from example into new special purpose component",,,,,,,,0,0,7266,1,1
OFBIZ-6129,Move jcr files in framework to jackrabbit special component,,,,,,,,0,0,5151,1,1
OFBIZ-613,Order Date i18n problem,,,,,,,,0,0,12302,1,1
OFBIZ-6130,Add relation between ReturnItem and ShipmentReceipt,,,,,,,,0,0,12318,1,1
OFBIZ-6131,Error when updating shipment destinationFacilityId,,,,,,,,0,0,8789,1,1
OFBIZ-6132,Improve UX regarding x509 certificates,,,,,,,,0,0,8390,1,1
OFBIZ-6133,Have viewcertificate show all the elements of the certificate,,,,,,,,0,0,10783,1,1
OFBIZ-6134,Have the ability to expire/remove certs from a selected keystore,,,,,,,,0,0,946,1,1
OFBIZ-6135,Passport Component for OAuth2,,,,,,,,0,0,6869,1,1
OFBIZ-6136,Have the ability to view certs per keystore,,,,,,,,0,0,9852,1,1
OFBIZ-6137,Add support for SQL SIMILAR TO operator,,,,,,,,0,0,11088,1,1
OFBIZ-6138,Support different set of features by DBMS,,,,,,,,0,0,5425,1,1
OFBIZ-6139,"Lookup fields break when used with a form having skip-start=""true""",,,,,,,,0,0,8620,1,1
OFBIZ-614,Order PDF Report list items font size,,,,,,,,0,0,12061,1,1
OFBIZ-6140,Have a placeholder for the 'Work Effort' component,,,,,,,,0,0,7077,1,1
OFBIZ-6141,Have a placeholder for the 'ProjectMgr' component,,,,,,,,0,0,4619,1,1
OFBIZ-6142,returnItems.ftl freemarker null error when returnPrice or returnQuantity is  null,,,,,,,,0,0,1965,1,1
OFBIZ-6143,Incorporate the readme for the projectmgr component,,,,,,,,0,0,7024,1,1
OFBIZ-6144,Convert FindShipment ftl to form widget,,,,,,,,0,0,2035,1,1
OFBIZ-6145,Purchase return shipment issuance greater than ATP error,,,,,,,,0,0,10575,1,1
OFBIZ-6146,LookupInventoryItem not functional,,,,,,,,0,0,3359,1,1
OFBIZ-6147,setInvoiceStatus causes incorrect header information when an error occurs,,,,,,,,0,0,7566,1,1
OFBIZ-6148,Adding GeoPoints overview to geo management,,,,,,,,0,0,1193,1,1
OFBIZ-6149,Have 'artifact info search' deliver an overview of informatie,,,,,,,,0,0,7508,1,1
OFBIZ-615,Re-Factor WorkEffort permissions to follow new patterns,,,,,,,,0,0,1545,1,1
