Task_ID,Topo_Level,Batch_Index,Summary,Task_Tag,Priority,Duration_Hours,Assigned_To,Start_Hour,End_Hour,Skill_Match
3552,1,10,Authorize.net payment services are not handling  run time exceptions correctly,Bug fixing / Maintenance,Major,2.2,A-200,18.2,20.4,1
3553,1,10,Minilang call-service always use transaction,Bug fixing / Maintenance,Major,2.2,A-211,18.2,20.4,1
3554,1,10,Main website javadoc link is broken,Documentation,Major,2.2,A-81,18.2,20.4,1
3556,1,10,Scrum component contains private email addresses,Bug fixing / Maintenance,Major,2.2,A-419,18.2,20.4,1
3557,1,10,NPE while try to release a service semaphore which does not acquire any lock,Bug fixing / Maintenance,Major,2.2,A-68,18.2,20.4,1
3561,1,10,Changing Visual theme in Order manager results in error message,Bug fixing / Maintenance,Major,2.2,A-363,18.2,20.4,1
357,1,10,Found a missed base/config to framework/base/config in jetty-containers,Bug fixing / Maintenance,Major,2.2,A-241,18.2,20.4,1
3570,1,10,When periodNum is not set an error is thrown,Bug fixing / Maintenance,Major,2.2,A-219,18.2,20.4,1
3573,1,10,ConvertUom.js contains a bug,Bug fixing / Maintenance,Major,2.2,A-48,18.2,20.4,0
3574,1,10,When using port.https.enabled=N some URLs are wrongly rendered,Bug fixing / Maintenance,Major,2.2,A-377,18.2,20.4,1
3575,1,10,"REL-12.4.3 ecommerce: 'add to cart' action clears cookies, disrupts session, shop unusable",Bug fixing / Maintenance,Major,2.2,A-164,18.2,20.4,1
3577,1,10,StringUtil api tests broken by 1330995,Testing & Verification,Major,2.2,A-273,18.2,20.4,1
3579,1,10,./ant cobertura-report-xml fails,Bug fixing / Maintenance,Major,2.2,A-286,18.2,20.4,1
358,1,10,"Services and Screens WorkEffortReview, WorkEffortContent, and WorkEffortGoodStandard",Feature / Improvement Implementation,Major,2.2,A-155,18.2,20.4,0
3582,1,10,SecurityPermissions for Menu-Items and Screens is not consistent in content application,Bug fixing / Maintenance,Major,2.2,A-56,18.2,20.4,1
3585,1,10,"Error to run ""ant"" under OFBIZ_HOME/applications/party",Bug fixing / Maintenance,Major,2.2,A-246,18.2,20.4,1
3586,1,10,Setting a dependent question for question of type 'Boolean Yes/No' is not possible,Bug fixing / Maintenance,Major,2.2,A-361,18.2,20.4,0
3587,1,10,Survey description is not shown in survey,Bug fixing / Maintenance,Major,2.2,A-21,18.2,20.4,1
3590,1,10,Order confirmation and order order complete email notification issue from backend,Bug fixing / Maintenance,Major,2.2,A-318,18.2,20.4,1
3592,1,10,Wrong eca event set on changeOrderStatus and updateReturnStatusFromReceipt,Bug fixing / Maintenance,Major,2.2,A-133,18.2,20.4,1
3594,1,10,AddOtherPartyRelationship allows user to select roles the selected party doesn't have,Bug fixing / Maintenance,Major,2.2,A-230,18.2,20.4,1
3595,1,10,Unable to transform FO file: accounting/control/PrintInvoices,Bug fixing / Maintenance,Major,2.2,A-360,18.2,20.4,1
3597,1,10,Order FOP PDF reports lose parameters after browser refresh,Bug fixing / Maintenance,Major,2.2,A-261,18.2,20.4,1
3598,1,10,Wrong timeFormat of datetimepicker causes hours represented as 12 not 24,Bug fixing / Maintenance,Major,2.2,A-264,18.2,20.4,1
3599,1,10,AddEmplPositionFulfillment allows selection of partygroups and external persons to be selected,Bug fixing / Maintenance,Major,2.2,A-202,18.2,20.4,1
3600,1,10,ListEmplPositionFulfillments links to wrong profile of employee,Bug fixing / Maintenance,Major,2.2,A-59,18.2,20.4,1
3601,1,10,Running OFBIZ with jsvc (Commons Daemon) Breaks JobPoller,Bug fixing / Maintenance,Major,2.2,A-279,18.2,20.4,0
3607,1,10,Updated Commons CSV library to the official release version,Build & Release Engineering,Major,2.2,A-14,18.2,20.4,1
3609,1,10,Error to use <#if serviceParameter.value!> in setServiceParameterSync.ftl,Bug fixing / Maintenance,Major,2.2,A-178,18.2,20.4,1
3610,1,10,"When click the ""Go Back"" button, the style of the page is mess",Bug fixing / Maintenance,Major,2.2,A-109,18.2,20.4,1
3615,1,10,DatePick component return wrong format,Bug fixing / Maintenance,Major,2.2,A-191,18.2,20.4,1
3617,1,10,Misc framework API cleanup,Code Refactoring & Cleanup,Major,2.2,A-348,18.2,20.4,0
3618,1,10,Update Derby to last 10.11.1.1 version (security fixes included),Bug fixing / Maintenance,Major,2.2,A-355,18.2,20.4,1
3619,1,10,<date-time/> Not Working ,Bug fixing / Maintenance,Major,2.2,A-83,18.2,20.4,1
3623,1,10,Forgot password functionality is not honoring the 'password.lowercase' property of 'security.properties',Bug fixing / Maintenance,Major,2.2,A-411,18.2,20.4,1
363,1,10,Deep Copy of Work Effort,Feature / Improvement Implementation,Major,2.2,A-376,18.2,20.4,1
3630,1,10,Wrong label in Product Config Item,Bug fixing / Maintenance,Major,2.2,A-64,18.2,20.4,1
3633,1,10,Allow to edit ship groups contents after and order has been created,Feature / Improvement Implementation,Major,2.2,A-388,18.2,20.4,0
3635,1,10,missing request map for changing currency,Bug fixing / Maintenance,Major,2.2,A-138,18.2,20.4,1
3637,1,10,WebShoppingCart ignores session currency,Bug fixing / Maintenance,Major,2.2,A-406,18.2,20.4,1
3638,1,10,Removed the custom CachedClassLoader,Feature / Improvement Implementation,Major,2.2,A-40,18.2,20.4,1
3639,1,10,web.xml: empty allowPaths init param causes NPE,Bug fixing / Maintenance,Major,2.2,A-333,18.2,20.4,1
364,1,10,Duplicate Id error on Create New FixedAsset,Bug fixing / Maintenance,Major,2.2,A-330,18.2,20.4,1
3640,1,10,Fix a regression introduced with OFBIZ-4794,Bug fixing / Maintenance,Major,2.2,A-364,18.2,20.4,1
3641,1,10,Improve log4j2 setting,Feature / Improvement Implementation,Major,2.2,A-153,18.2,20.4,0
3645,1,10,Some Payment Settings options at ordermgr/control/finalizeOrder disappear if Continue is clicked without selecting a payment,Bug fixing / Maintenance,Major,2.2,A-73,18.2,20.4,1
3649,1,10,Issues while using Position Type Rate with paygrade and salary step,Bug fixing / Maintenance,Major,2.2,A-386,18.2,20.4,1
365,1,10,"Implement WorkEffortKeyword Entity, Indexing Code, Admin Page",Feature / Improvement Implementation,Major,2.2,A-356,18.2,20.4,1
3650,1,10,Pay Grades,Bug fixing / Maintenance,Major,2.2,A-170,18.2,20.4,1
3651,1,10,HttpClient does not support charset name with quotation mark around,Bug fixing / Maintenance,Major,2.2,A-121,18.2,20.4,1
3658,1,10,ATP not automatic decrease when a order is created ,Bug fixing / Maintenance,Major,2.2,A-323,18.2,20.4,1
366,1,10,False message in receive return,Bug fixing / Maintenance,Major,2.2,A-45,18.2,20.4,0
3661,1,10,Separate time registration and generic time reporting/approval from projectmgr and scrum,Feature / Improvement Implementation,Major,2.2,A-350,18.2,20.4,0
3662,1,10,EntityQuery class missing concurrency mode setting for a ResultSet,Bug fixing / Maintenance,Major,2.2,A-118,18.2,20.4,1
3665,1,10,"Improve display field widgets to render the value as html, xml, json",Other,Major,2.2,A-290,18.2,20.4,1
3666,1,10,Incoming context (in runSync : deletePartyContactMechPurpose) does not match expected requirements,Bug fixing / Maintenance,Major,2.2,A-194,18.2,20.4,1
3667,1,10,Upgraded to Freemarker 2.3.21,Build & Release Engineering,Major,2.2,A-268,18.2,20.4,1
3669,1,10,Resources overview to show current and past relations intern. org and person,Feature / Improvement Implementation,Major,2.2,A-162,18.2,20.4,0
367,1,10,log4j:WARN No such property [datePattern] in org.apache.log4j.RollingFileAppende,Bug fixing / Maintenance,Major,2.2,A-345,18.2,20.4,1
3671,1,10,Move Portal Mgt functions in MyPortal,Feature / Improvement Implementation,Major,2.2,A-88,18.2,20.4,1
3672,1,10,Move non-core components from the Applications stack to SpecialPurpose,Build & Release Engineering,Major,2.2,A-27,18.2,20.4,1
3673,1,10,link of dependent task in Task Dependencies of task links Dependencies of Task,Bug fixing / Maintenance,Major,2.2,A-79,18.2,20.4,1
3674,1,10,Be able to select project resources based on employment fullfillment,Feature / Improvement Implementation,Major,2.2,A-225,18.2,20.4,1
3675,1,10,Remove Portal Management code from Framework/WebTools.,Other,Major,2.2,A-33,18.2,20.4,0
368,1,10,Combine ListFixedAssetStdCosts and EditFixedAssetStdCost screens into one screen,Bug fixing / Maintenance,Major,2.2,A-317,18.2,20.4,0
3681,1,10,Create a product that include some items,Feature / Improvement Implementation,Major,2.2,A-8,18.2,20.4,1
3684,1,10,Catalog parties selection based on relation with internal organisation,Other,Major,2.2,A-297,18.2,20.4,0
3685,1,10,"SFA Parties (accounts, contacts & leads) should set relation with internal organisation",Other,Major,2.2,A-294,18.2,20.4,0
3686,1,10,Tasks menu item should only be visible to persons with appropriate rights,Feature / Improvement Implementation,Major,2.2,A-378,18.2,20.4,0
3687,1,10,Error during remove supplier product,Bug fixing / Maintenance,Major,2.2,A-342,18.2,20.4,1
3688,1,10,Trunk fails to compile with Java 1.8,Feature / Improvement Implementation,Major,2.2,A-52,18.2,20.4,1
3693,1,10,The createSalesOpportunityLeadRole service does not check if PartyRole already exist.,Bug fixing / Maintenance,Major,2.2,A-120,18.2,20.4,1
3694,1,10,"Field definition problem, program should use purposeFromDate in stead of fromDate.",Bug fixing / Maintenance,Major,2.2,A-72,18.2,20.4,1
3695,1,10,"If define the &amp; and combine with ""part"" that encode to ∂",Bug fixing / Maintenance,Major,2.2,A-97,18.2,20.4,1
3699,1,10,"js ""form.null.focus()"" error if no focusFieldName set",Bug fixing / Maintenance,Major,2.2,A-171,18.2,20.4,1
37,1,10,SequenceNum for ProdAssocs when using QuickAddVariants,Feature / Improvement Implementation,Major,2.2,A-145,18.2,20.4,0
3700,1,10,"Keep order in a Set of ""getDefaultCandidateLocales"" and ""getCandidateLocales""",Bug fixing / Maintenance,Major,2.2,A-158,18.2,20.4,1
3701,1,10,Quote profit percentage is calculated wrong,Bug fixing / Maintenance,Major,2.2,A-409,18.2,20.4,1
3704,1,10,Have the ability to associate an agreement to a quote,Build & Release Engineering,Major,2.2,A-136,18.2,20.4,1
3705,1,10,"Menu-item with conditon 'disabled-style=""disabled"" ' doesn't work as presumed",Bug fixing / Maintenance,Major,2.2,A-420,18.2,20.4,1
3706,1,10,correction to changeset r1626462  and r1626463  ,Bug fixing / Maintenance,Major,2.2,A-184,18.2,20.4,1
3707,1,10,You can no longer change the number of lines to be viewed in layered lookups,Bug fixing / Maintenance,Major,2.2,A-113,18.2,20.4,0
3710,1,10,Example component causes null pointer exception message on page,Bug fixing / Maintenance,Major,2.2,A-301,18.2,20.4,0
3711,1,10,404 error with birt previews.,Bug fixing / Maintenance,Major,2.2,A-105,18.2,20.4,1
3712,1,10,"Sometimes, RMIDispatcher cannot be constructed",Bug fixing / Maintenance,Major,2.2,A-185,18.2,20.4,1
3715,1,10,Empty form widget drop-downs for auto-fields-entity and auto-fields-service,Bug fixing / Maintenance,Major,2.2,A-251,18.2,20.4,1
3720,1,10,https://localhost:8443/catalog/control/FindReviews approve button statusId val error,Bug fixing / Maintenance,Major,2.2,A-269,18.2,20.4,1
3728,1,10,ContentServicesComplex.getAssocAndContentAndDataResourceCacheMethod method does not include the  contentId in condition list,Bug fixing / Maintenance,Major,2.2,A-300,18.2,20.4,1
3731,1,10,findParty screens show all party when the user uses some filters,Bug fixing / Maintenance,Major,2.2,A-167,18.2,20.4,1
3733,1,10,"""Value"" attribute of hidden form field is overridden by same name value in context",Bug fixing / Maintenance,Major,2.2,A-117,18.2,20.4,1
3736,1,10,Query list missing 1st entry,Bug fixing / Maintenance,Major,2.2,A-339,18.2,20.4,1
3738,1,10,WidgetWorker.buildHyperlinkUrl generates invalid url when using certain sequences of characters,Bug fixing / Maintenance,Major,2.2,A-85,18.2,20.4,1
3739,1,10,"Apache OFBiz, ""gift_card"" table is not populating records for gift card purchase",Bug fixing / Maintenance,Major,2.2,A-288,18.2,20.4,1
3740,1,10,"I have downloaded ofbiz version 13.07 last week. This version doesn't have many modules like project,Scrum,POS and e.t.c .... Not only this version in every other versions.. this modules are missing. ",Build & Release Engineering,Major,2.2,A-370,18.2,20.4,0
3741,1,10,Gift card reload service not working OOTB ,Bug fixing / Maintenance,Major,2.2,A-218,18.2,20.4,1
3746,1,10,EntityListIterator closing issue with EntityQuery.queryCount() when using DinamicViewEnitty,Bug fixing / Maintenance,Major,2.2,A-407,18.2,20.4,1
3750,1,10,postal address. country dropdown does cause state/province dropdown with proper selections,Bug fixing / Maintenance,Major,2.2,A-227,18.2,20.4,1
3752,1,10,Data resouce  caching issue while render data resource on multi tenant environment,Bug fixing / Maintenance,Major,2.2,A-84,18.2,20.4,1
3754,1,10,state/province dropdown contains incorrect items when Canada is chosen in country dropdown,Bug fixing / Maintenance,Major,2.2,A-254,18.2,20.4,1
3755,1,10,Project 'ofbiz-release13.07' is missing required library: avalon-util-exception-1.0.0.jar,Bug fixing / Maintenance,Major,2.2,A-23,18.2,20.4,1
376,1,10,Move the services page to the OFBIZ (open wiki) space,Other,Major,2.2,A-354,18.2,20.4,0
3760,1,10,Menu items incorrectly rendered as anchor instead of hidden-form,Bug fixing / Maintenance,Major,2.2,A-280,18.2,20.4,1
3761,1,10,Error at EditWorkEffort for reason field,Bug fixing / Maintenance,Major,2.2,A-17,18.2,20.4,1
3766,1,10,addOrderShipmentToShipment Should Return shipmentItemSeqId,Feature / Improvement Implementation,Major,2.2,A-413,18.2,20.4,0
3767,1,10,Product Costs page actions cause incorrect listings,Bug fixing / Maintenance,Major,2.2,A-262,18.2,20.4,1
3768,1,10,Problem with new UtilCodec code caused by HTMLEntityCodec.decode(),Bug fixing / Maintenance,Major,2.2,A-161,18.2,20.4,1
3769,1,10,13.07.01 -setup jboss422 not work,Bug fixing / Maintenance,Major,2.2,A-181,18.2,20.4,1
3770,1,11,Review and Update Technical Documentation,Documentation,Major,2.2,A-375,20.4,22.599999999999998,0
3772,1,11,If orderDecimalQuantity set to N then system should return error if user add partial quantity in order,Bug fixing / Maintenance,Major,2.2,A-369,20.4,22.599999999999998,1
3773,1,11,Exception of exporting party,Bug fixing / Maintenance,Major,2.2,A-281,20.4,22.599999999999998,1
3776,1,11,Add ability to find by orderName,Feature / Improvement Implementation,Major,2.2,A-320,20.4,22.599999999999998,1
3779,1,11,Form TotalProdBacklog has typo in link,Bug fixing / Maintenance,Major,2.2,A-20,20.4,22.599999999999998,1
3780,1,11,Have the ability to expire multipe relations of a party in one action,Feature / Improvement Implementation,Major,2.2,A-239,20.4,22.599999999999998,1
3781,1,11,Have the project manager to be able to revoke all party assignments of uncompleted tasks,Feature / Improvement Implementation,Major,2.2,A-114,20.4,22.599999999999998,1
3782,1,11,Extend WorkOrderItemFulfillment to support relations to more than one OrderItemShipGroupAssoc,Feature / Improvement Implementation,Major,2.2,A-103,20.4,22.599999999999998,1
3783,1,11,Error on accessing new tenant,Bug fixing / Maintenance,Major,2.2,A-409,20.4,22.599999999999998,1
3784,1,11,"Can't configure ""Orbital Payment Gateway"" in a Payment Gateway Config tab of  Accounting Manager.",Bug fixing / Maintenance,Major,2.2,A-157,20.4,22.599999999999998,1
3785,1,11,Remove superfluous enitity elements regarding agreements,Feature / Improvement Implementation,Major,2.2,A-300,20.4,22.599999999999998,0
3786,1,11,Move entity AgreementRole from Party to Accounting,Feature / Improvement Implementation,Major,2.2,A-5,20.4,22.599999999999998,1
3787,1,11,Find Order filtering broken,Bug fixing / Maintenance,Major,2.2,A-335,20.4,22.599999999999998,1
3788,1,11,Have Resource overview show the project roles of the parties,Feature / Improvement Implementation,Major,2.2,A-107,20.4,22.599999999999998,1
379,1,11,"Create WorkEffort Search UI: Query Parameters, Results",Feature / Improvement Implementation,Major,2.2,A-368,20.4,22.599999999999998,0
3791,1,11,"""Return Selected Item(s)"" button broken for manually created returns",Bug fixing / Maintenance,Major,2.2,A-144,20.4,22.599999999999998,0
3792,1,11,User can't set  allow order decimal quantity on EditProduct screen.,Bug fixing / Maintenance,Major,2.2,A-225,20.4,22.599999999999998,1
3794,1,11,Return shipmentRouteSegment FTL error,Bug fixing / Maintenance,Major,2.2,A-123,20.4,22.599999999999998,0
3798,1,11,Bug at ViewFacilityInventoryByProduct,Bug fixing / Maintenance,Major,2.2,A-141,20.4,22.599999999999998,1
38,1,11,Problem with adding item during modify order when there is no default price,Bug fixing / Maintenance,Major,2.2,A-198,20.4,22.599999999999998,1
3802,1,11,Have quote items to be editable from the quote items overview.,Feature / Improvement Implementation,Major,2.2,A-170,20.4,22.599999999999998,1
3803,1,11,Return <strong> tag for Autocomplete Dropdown highlight,Bug fixing / Maintenance,Major,2.2,A-12,20.4,22.599999999999998,1
3804,1,11,Widget Refactoring - form extension broken,Bug fixing / Maintenance,Major,2.2,A-394,20.4,22.599999999999998,1
3805,1,11,form renderer insert strange html code....,Bug fixing / Maintenance,Major,2.2,A-126,20.4,22.599999999999998,1
3806,1,11,Have Additional Party Entry Screen of the order creation process show parties associated with the order,Build & Release Engineering,Major,2.2,A-194,20.4,22.599999999999998,0
3807,1,11,Have the ability to define different pickup and delivery addresses per item in the order creation process,Feature / Improvement Implementation,Major,2.2,A-200,20.4,22.599999999999998,1
3808,1,11,Order addresses of parties involved should default to primary address when others aren't provided,Feature / Improvement Implementation,Major,2.2,A-47,20.4,22.599999999999998,1
381,1,11,Change framework/data/GeoData_ES.xml because some ids collide with the US ones,Bug fixing / Maintenance,Major,2.2,A-228,20.4,22.599999999999998,0
3811,1,11,In trunk we lost the Edit and Delete buttons in Store Facilites screen (ajaxUpdateArea),Bug fixing / Maintenance,Major,2.2,A-101,20.4,22.599999999999998,1
3812,1,11,Find facility inventory items cause UtilCodec.IntrusionException,Bug fixing / Maintenance,Major,2.2,A-154,20.4,22.599999999999998,1
3813,1,11,I'm having issues in displaying Thai Characters in the OFBiz 13.07.01 PDF Reports. Please help,Feature / Improvement Implementation,Major,2.2,A-38,20.4,22.599999999999998,1
3814,1,11,"ofbiz 13.07.01  ""main menu"" and ""sub menu"" into a single UL, LI structure?  by default there is two < UL > tags one for the applications menu and one for the sub menu of the current application.Please Help Us",Feature / Improvement Implementation,Major,2.2,A-347,20.4,22.599999999999998,0
3816,1,11,Quote item view FreeMarker error due Freemarker 2.3 versions higher than 2.3.19,Bug fixing / Maintenance,Major,2.2,A-185,20.4,22.599999999999998,1
3819,1,11,We can no longer reset services definitions by clearing caches,Bug fixing / Maintenance,Major,2.2,A-218,20.4,22.599999999999998,1
3822,1,11,Income statement causes exception,Bug fixing / Maintenance,Major,2.2,A-49,20.4,22.599999999999998,1
3823,1,11,Faciliity Physical Inventory exceptions,Bug fixing / Maintenance,Major,2.2,A-11,20.4,22.599999999999998,1
3824,1,11,Upload video content for category causes exception,Bug fixing / Maintenance,Major,2.2,A-168,20.4,22.599999999999998,1
3826,1,11,Create content for product causes exception,Bug fixing / Maintenance,Major,2.2,A-366,20.4,22.599999999999998,1
3828,1,11,Create or use existing webPOS user (non-manager),Project / General Task,Major,2.2,A-169,20.4,22.599999999999998,0
3829,1,11,"controller view-map type=""screenxml"" broken",Bug fixing / Maintenance,Major,2.2,A-193,20.4,22.599999999999998,0
383,1,11,Migrate createPartyRole and deletePartyRole service from Java to Simple method,Feature / Improvement Implementation,Major,2.2,A-371,20.4,22.599999999999998,1
3832,1,11,order notification email causes exception,Bug fixing / Maintenance,Major,2.2,A-304,20.4,22.599999999999998,1
3834,1,11,HELP_HR_Main.xml invalid Docbook syntax,Documentation,Major,2.2,A-420,20.4,22.599999999999998,0
3835,1,11,Give numeric values in overview a proper alignment. ,Feature / Improvement Implementation,Major,2.2,A-360,20.4,22.599999999999998,0
3837,1,11,Support list type form widget <drop-down> no-current-selected-key attribute,Feature / Improvement Implementation,Major,2.2,A-206,20.4,22.599999999999998,0
3839,1,11,Cannot locate service by name (ensureNaPartyRoleTo),Bug fixing / Maintenance,Major,2.2,A-391,20.4,22.599999999999998,1
3841,1,11,Add ability apply supplier promos to purchase orders,Feature / Improvement Implementation,Major,2.2,A-137,20.4,22.599999999999998,0
3842,1,11,Promo action party lookup dropdown throws error,Bug fixing / Maintenance,Major,2.2,A-410,20.4,22.599999999999998,1
3843,1,11,Error updating order when item quantity less than 1 but greater than 0 exists,Bug fixing / Maintenance,Major,2.2,A-280,20.4,22.599999999999998,1
3846,1,11,Have quote items show internal / external product name,Feature / Improvement Implementation,Major,2.2,A-264,20.4,22.599999999999998,0
3847,1,11,"Incorrect Error Displayed when ""Expiring"" a Contact Mechanism",Bug fixing / Maintenance,Major,2.2,A-122,20.4,22.599999999999998,0
3848,1,11,webtools entity references generates exceptions,Documentation,Major,2.2,A-69,20.4,22.599999999999998,1
3850,1,11,'ant docs-all' generates errors,Documentation,Major,2.2,A-413,20.4,22.599999999999998,0
3851,1,11,Widget Refactoring: have the ability to group fields horizontally,Code Refactoring & Cleanup,Major,2.2,A-307,20.4,22.599999999999998,1
3855,1,11,Have PDF reports in BIRT open in new windows,Feature / Improvement Implementation,Major,2.2,A-336,20.4,22.599999999999998,1
3856,1,11,Have BIRT reporting component visible in secondary app menu,Feature / Improvement Implementation,Major,2.2,A-80,20.4,22.599999999999998,0
3859,1,11,Have JCR integration work with trunk,Feature / Improvement Implementation,Major,2.2,A-119,20.4,22.599999999999998,1
386,1,11,Shipping a serialized inventory item not handled correctly,Bug fixing / Maintenance,Major,2.2,A-245,20.4,22.599999999999998,1
3860,1,11,Upgrade jcr libraries to latest possible release,Build & Release Engineering,Major,2.2,A-188,20.4,22.599999999999998,0
3861,1,11,Move jcr files in framework to jackrabbit special component,Build & Release Engineering,Major,2.2,A-143,20.4,22.599999999999998,0
3862,1,11,Add relation between ReturnItem and ShipmentReceipt,Feature / Improvement Implementation,Major,2.2,A-318,20.4,22.599999999999998,0
3863,1,11,Error when updating shipment destinationFacilityId,Bug fixing / Maintenance,Major,2.2,A-215,20.4,22.599999999999998,1
3864,1,11,Improve UX regarding x509 certificates,Feature / Improvement Implementation,Major,2.2,A-82,20.4,22.599999999999998,0
3865,1,11,Have viewcertificate show all the elements of the certificate,Feature / Improvement Implementation,Major,2.2,A-13,20.4,22.599999999999998,0
3866,1,11,Have the ability to expire/remove certs from a selected keystore,Feature / Improvement Implementation,Major,2.2,A-302,20.4,22.599999999999998,0
3868,1,11,Have the ability to view certs per keystore,Feature / Improvement Implementation,Major,2.2,A-135,20.4,22.599999999999998,0
3873,1,11,Purchase return shipment issuance greater than ATP error,Bug fixing / Maintenance,Major,2.2,A-233,20.4,22.599999999999998,0
3874,1,11,LookupInventoryItem not functional,Bug fixing / Maintenance,Major,2.2,A-272,20.4,22.599999999999998,0
3876,1,11,Adding GeoPoints overview to geo management,Feature / Improvement Implementation,Major,2.2,A-89,20.4,22.599999999999998,1
3877,1,11,Have 'artifact info search' deliver an overview of informatie,Build & Release Engineering,Major,2.2,A-39,20.4,22.599999999999998,1
3879,1,11,Have 'Temporal Expressions' search and find work with searching on 'tempExprTypeId',Feature / Improvement Implementation,Major,2.2,A-131,20.4,22.599999999999998,1
3880,1,11,Improve quoting functionality,Feature / Improvement Implementation,Major,2.2,A-334,20.4,22.599999999999998,0
3883,1,11,Upgrade commons-codec from 1.6 to 1.10,Bug fixing / Maintenance,Major,2.2,A-28,20.4,22.599999999999998,1
3884,1,11,Improve configuration options for Search/Find screens in project mgr.,Other,Major,2.2,A-323,20.4,22.599999999999998,0
3885,1,11,Create ShipmentReceipt for sales shipment during auto-invoice process,Feature / Improvement Implementation,Major,2.2,A-298,20.4,22.599999999999998,0
3886,1,11,Move hard coded 'require_*' options in UserEvents.xml to SystemProperty entity records.,Other,Major,2.2,A-267,20.4,22.599999999999998,0
3887,1,11,Ensure that appropriate fields of the OfbizSetup process in commonext register as SystemProperty entity records,Other,Major,2.2,A-175,20.4,22.599999999999998,1
3890,1,11,Remove ambiguity related to currencies in requests,Bug fixing / Maintenance,Major,2.2,A-15,20.4,22.599999999999998,0
3891,1,11,Have some type/demo data regarding request categories,Feature / Improvement Implementation,Major,2.2,A-26,20.4,22.599999999999998,1
3892,1,11,Have webSiteId in edit screens for Request in order manger be a lookup function,Feature / Improvement Implementation,Major,2.2,A-14,20.4,22.599999999999998,1
3893,1,11,Have overviews of requests in project mgr not show scrum related requests,Feature / Improvement Implementation,Major,2.2,A-408,20.4,22.599999999999998,1
3895,1,11,ShipmentPlanStockReport.groovv error due to call to runService misspelling,Bug fixing / Maintenance,Major,2.2,A-178,20.4,22.599999999999998,1
3898,1,11,Show estimatedShipDate for ordershippinginfo.ftl,Feature / Improvement Implementation,Major,2.2,A-319,20.4,22.599999999999998,1
39,1,11,"change shipping method, destination of an order ship group",Feature / Improvement Implementation,Major,2.2,A-78,20.4,22.599999999999998,0
3907,1,11,NPE while rendering content uisng screen widget,Bug fixing / Maintenance,Major,2.2,A-342,20.4,22.599999999999998,1
3908,1,11,Cancelled order item ship groups disappear and then reappear after first update at editorderitems.ftl,Bug fixing / Maintenance,Major,2.2,A-37,20.4,22.599999999999998,1
391,1,11,improved find for existing FixedAsset based on David comments,Bug fixing / Maintenance,Major,2.2,A-216,20.4,22.599999999999998,1
3910,1,11,Move special purpose/jetty to attic,Build & Release Engineering,Major,2.2,A-65,20.4,22.599999999999998,0
3911,1,11,Add a basic VAT report with frequency setting,Feature / Improvement Implementation,Major,2.2,A-55,20.4,22.599999999999998,1
3913,1,11,The role permission function fail,Bug fixing / Maintenance,Major,2.2,A-325,20.4,22.599999999999998,1
3915,1,11,Search/Find Geo doesn't work with geoTypeId,Bug fixing / Maintenance,Major,2.2,A-208,20.4,22.599999999999998,1
3918,1,11,catalog main page show freemarker exception,Bug fixing / Maintenance,Major,2.2,A-160,20.4,22.599999999999998,1
392,1,11,Multiple PO for a FixedAssetMaint ,Bug fixing / Maintenance,Major,2.2,A-35,20.4,22.599999999999998,0
3920,1,11,function linkGeos deletes existing GeoAssocs for geoId,Bug fixing / Maintenance,Major,2.2,A-250,20.4,22.599999999999998,1
3925,1,11,Incorporate the readme for the AssetMaint application,Documentation,Major,2.2,A-93,20.4,22.599999999999998,0
3926,1,11,Have better demo data regarding assets,Feature / Improvement Implementation,Major,2.2,A-263,20.4,22.599999999999998,0
3927,1,11,Release branches fail to compile with JDK 1.8,Bug fixing / Maintenance,Major,2.2,A-92,20.4,22.599999999999998,1
3928,1,11,Fix <result-to-field> doc for <call-simple-method> in simple-methods-v2.xsd,Documentation,Major,2.2,A-407,20.4,22.599999999999998,1
3929,1,11,"Minilang: type=""NewMap"" and type=""NewList"" for the Set element don't work",Bug fixing / Maintenance,Major,2.2,A-139,20.4,22.599999999999998,1
393,1,11,Facility --> Inventory Item listing shows incorrect ATP & QOH for products with multiple supplier listings...,Bug fixing / Maintenance,Major,2.2,A-230,20.4,22.599999999999998,1
3930,1,11,Add support for InventoryItemDetail.inventoryTransferId tracking,Feature / Improvement Implementation,Major,2.2,A-70,20.4,22.599999999999998,1
3934,1,11,ofbiz looking for web.xml in wrong place,Bug fixing / Maintenance,Major,2.2,A-235,20.4,22.599999999999998,1
3935,1,11,foScreenMacroLibrary.ftl renderLabel doesn't apply style parameter,Bug fixing / Maintenance,Major,2.2,A-108,20.4,22.599999999999998,1
3936,1,11,locationresolvers.properties is missing,Bug fixing / Maintenance,Major,2.2,A-111,20.4,22.599999999999998,1
3937,1,11,CategoryContentWrapper ignores session locale,Bug fixing / Maintenance,Major,2.2,A-324,20.4,22.599999999999998,1
3938,1,11,Date-Find 'upThruDay' doesn't take the date selected into consideration,Bug fixing / Maintenance,Major,2.2,A-321,20.4,22.599999999999998,1
3939,1,11,Add support for WIP inventory,Feature / Improvement Implementation,Major,2.2,A-22,20.4,22.599999999999998,1
3940,1,11,foFormMacroLibrary.ftl should support more than 2 form widget field positions as html renderer allows,Feature / Improvement Implementation,Major,2.2,A-136,20.4,22.599999999999998,1
3942,1,11,Pro-rate shipping calculation is generating incorrect invoice in case of order with subtotal $0.00,Bug fixing / Maintenance,Major,2.2,A-290,20.4,22.599999999999998,1
