Task_ID,Topo_Level,Summary,Task_Tag,Priority,Duration_Hours,Assigned_To,Start_Hour,End_Hour,Skill_Match,Topo_Order
2117,1,Zero Configuration Discovery of ZooKeeper Quorum,Feature / Improvement Implementation,Major,2.2,A-5,14.799999999999997,16.999999999999996,1,1401
2118,1,Allow Quorum Leader to Register with Another Quorum,Other,Major,2.2,A-191,6.4,8.600000000000001,0,1402
2119,1,Quorum TLS (umbrella),Project / General Task,Major,2.2,A-13,14.399999999999999,16.599999999999998,0,1403
212,1,document or change memory allocations in C API completion handling,Documentation,Major,2.2,A-107,6.4,8.600000000000001,0,1404
2121,1,Java 13 build failure on trunk: UnifiedServerSocketTest.testConnectWithoutSSLToStrictServer,Build & Release Engineering,Major,2.2,A-115,16.4,18.599999999999998,0,1405
2122,1,Service temporarily unavailable due to an ongoing leader election. Please refresh,Bug fixing / Maintenance,Major,2.2,A-65,12.599999999999998,14.799999999999997,1,1406
2124,1,ZK 3.5.5 : Dynamic SecureClientPort and Server Specs,Design & API Evolution,Major,2.2,A-420,0.0,2.2,0,1407
2126,1,Zookeeper 3.4.13: keeps crashing after a repave in cloudnative environment.,Bug fixing / Maintenance,Major,2.2,A-117,2.0,4.2,1,1408
2127,1,Drop Java 9 support,Project / General Task,Major,2.2,A-251,8.4,10.600000000000001,0,1409
2128,1,Enable warning messages in maven compiler plugin,Build & Release Engineering,Major,2.2,A-21,4.2,6.4,1,1410
2129,1,enfore checkstyle in the zookeeper-server module and clean the package:admin and client,Design & API Evolution,Major,2.2,A-318,10.600000000000001,12.8,0,1411
213,1,adopt APR-style versioning and compatibility guidelines for C API,Documentation,Major,2.2,A-58,10.0,12.2,1,1412
2130,1,Checkstyle rules for ensure proper javadocs,Documentation,Major,2.2,A-111,6.2,8.4,0,1413
2133,1,Treat check request as a write request which needs to wait for the check txn commit from leader,Feature / Improvement Implementation,Major,2.2,A-77,6.2,8.4,1,1414
2134,1,Improving successful TLS handshake throughput with concurrent control,Performance Optimization,Major,2.2,A-391,5.6,7.8,0,1415
2135,1,Identify client request for quota control,Design & API Evolution,Major,2.2,A-138,2.2,4.4,0,1416
2139,1,SASL (Kerberos) Authentication with SSL for clients and Quorum,Design & API Evolution,Major,2.2,A-399,6.4,8.600000000000001,0,1417
214,1,"some excecutables (scripts typ.) are not marked as such in tar generated by ""ant tar""",Bug fixing / Maintenance,Major,2.2,A-145,6.2,8.4,1,1418
2140,1,Improve the throughput by optimizing the synchronization around outstandingChanges,Performance Optimization,Major,2.2,A-383,3.8000000000000003,6.0,0,1419
2144,1,Zookeeper followers not reflecting writes (after months),Bug fixing / Maintenance,Major,2.2,A-334,5.6,7.8,1,1420
2145,1,Specify commitLogCount value using a system property,Build & Release Engineering,Major,2.2,A-51,4.0,6.2,1,1421
2146,1,Deflake testConcurrentRequestProcessingInCommitProcessor in CommitProcessorMetricsTest,Testing & Verification,Major,2.2,A-175,8.4,10.600000000000001,1,1422
2147,1,No need to depend on netty-all (SSL),Feature / Improvement Implementation,Major,2.2,A-370,6.2,8.4,0,1423
215,1,server startup scripts fail on a mac.,Bug fixing / Maintenance,Major,2.2,A-174,12.599999999999998,14.799999999999997,0,1424
2150,1,In zookeeper-jute project generated source should not be in target\classes folder,Bug fixing / Maintenance,Major,2.2,A-79,2.2,4.4,1,1425
2151,1, Improving the ZAB UPTODATE semantic to only issue it to learner when there is limited lagging,Feature / Improvement Implementation,Major,2.2,A-180,12.399999999999999,14.599999999999998,1,1426
2154,1,An information leakage from FileTxnSnapLog to log:,Bug fixing / Maintenance,Major,2.2,A-305,9.8,12.0,1,1427
2156,1,Revisit name patterns,Feature / Improvement Implementation,Major,2.2,A-278,4.2,6.4,1,1428
2158,1,Revisit log format,Feature / Improvement Implementation,Major,2.2,A-119,4.2,6.4,1,1429
216,1,zk jmx code is calling printStackTrace when creating bean name (should not be),Bug fixing / Maintenance,Major,2.2,A-319,6.6000000000000005,8.8,1,1430
2160,1,Remove 'membership:' string from output of 'conf' 4lw,Project / General Task,Major,2.2,A-374,8.0,10.2,0,1431
2161,1,Real time data integrity check during broadcast time,Other,Major,2.2,A-318,12.8,15.0,0,1432
2162,1,Use client certificate SAN list for X.509 ACL AuthZ,Design & API Evolution,Major,2.2,A-123,8.600000000000001,10.8,0,1433
2163,1,Zookeeper not working with enabling ssl and remote authentication,Bug fixing / Maintenance,Major,2.2,A-313,13.0,15.2,1,1434
2164,1,Turn on BookKeeper checkstyle configuration at project level,Other,Major,2.2,A-353,4.2,6.4,0,1435
2166,1,KeeperException is good to have a error message field besides path,Bug fixing / Maintenance,Major,2.2,A-270,4.0,6.2,1,1436
2168,1,Replace dummy watcher with a unified singleton,Feature / Improvement Implementation,Major,2.2,A-41,2.2,4.4,1,1437
2170,1,add a series of docker thing about zookeeper,Documentation,Major,2.2,A-409,8.2,10.399999999999999,1,1438
2171,1,Revisit AsyncCallback javadoc,Documentation,Major,2.2,A-81,5.800000000000001,8.0,1,1439
2174,1,Provide a docker-based environment to work on a known OS,Documentation,Major,2.2,A-47,12.599999999999998,14.799999999999997,1,1440
2178,1,Client port unavailable after binding the same client port during reconfig,Bug fixing / Maintenance,Major,2.2,A-202,8.0,10.2,1,1441
218,1,Quote values in JMX ObjectNames ,Bug fixing / Maintenance,Major,2.2,A-237,14.399999999999999,16.599999999999998,1,1442
2182,1,Containers that never have children stay forever,Bug fixing / Maintenance,Major,2.2,A-45,4.2,6.4,0,1443
2186,1,Create Performance Test Tool ,Testing & Verification,Major,2.2,A-230,6.6000000000000005,8.8,0,1444
2188,1,Dynamic configuration file can not be updated automatically after some zookeeper servers of zk cluster are down,Design & API Evolution,Major,2.2,A-350,0.0,2.2,0,1445
2189,1,Towards a testable codebase,Testing & Verification,Major,2.2,A-379,2.0,4.2,0,1446
2191,1,Add response cache to serve get children (2) requests.,Feature / Improvement Implementation,Major,2.2,A-203,10.600000000000001,12.8,1,1447
2193,1,snapfile modified out of target directory during mvn testing,Testing & Verification,Major,2.2,A-66,0.0,2.2,0,1448
2194,1,Send event zxid to watches,Feature / Improvement Implementation,Major,2.2,A-131,13.8,16.0,1,1449
2195,1,Add SSL support for the zk python client,Design & API Evolution,Major,2.2,A-57,2.0,4.2,1,1450
2196,1,Compile error due to LOGSTREAM being null when passed to fprintf,Bug fixing / Maintenance,Major,2.2,A-304,10.2,12.399999999999999,1,1451
2198,1,Create test base directory on test started,Testing & Verification,Major,2.2,A-104,4.2,6.4,1,1452
22,1,Better ACL management,Feature / Improvement Implementation,Major,2.2,A-58,12.2,14.399999999999999,1,1453
2200,1,Dealing with long TLS connection closing time without SO_LINGER option,Feature / Improvement Implementation,Major,2.2,A-377,4.2,6.4,1,1454
2201,1,Moving sending packets in Learner to a separate thread,Other,Major,2.2,A-65,14.799999999999997,16.999999999999996,0,1455
2202,1,Zookeeper Fails with AUTH_FAILED state  with SASL,Bug fixing / Maintenance,Major,2.2,A-36,5.800000000000001,8.0,1,1456
2203,1,Maven Build error: Circular property definition,Bug fixing / Maintenance,Major,2.2,A-238,6.0,8.2,1,1457
2206,1,Add new apis to get node type and ttl time info,Design & API Evolution,Major,2.2,A-52,1.6,3.8000000000000003,1,1458
2208,1,Write Log To Multiple Drives,Feature / Improvement Implementation,Major,2.2,A-2,4.0,6.2,1,1459
221,1,Log exception stack traces,Feature / Improvement Implementation,Major,2.2,A-178,2.2,4.4,1,1460
2211,1,Inconsistent resync with dynamic reconfig,Bug fixing / Maintenance,Major,2.2,A-117,4.2,6.4,1,1461
2214,1,Ability to skip proposing requests with error transactions,Feature / Improvement Implementation,Major,2.2,A-332,5.6,7.8,1,1462
2219,1,Zookeeper (3.5.6) not starting on mac,Bug fixing / Maintenance,Major,2.2,A-268,8.0,10.2,1,1463
222,1,improve the atomic broadcast performance 3x,Performance Optimization,Major,2.2,A-226,12.2,14.399999999999999,0,1464
2221,1,ZOOKEEPER-3242 add a connection throttle. Default constructor needs to set it,Bug fixing / Maintenance,Major,2.2,A-48,1.6,3.8000000000000003,0,1465
2225,1,"addWatch api supports all watch event type, strengthen the corresponding CLI and add a documentation",Documentation,Major,2.2,A-104,6.4,8.600000000000001,1,1466
2228,1,Allow to override calls to System.exit in server side code,Design & API Evolution,Major,2.2,A-37,5.800000000000001,8.0,1,1467
2229,1,fix the potential bug in the process of clean-up of session when clock skew,Bug fixing / Maintenance,Major,2.2,A-418,12.2,14.399999999999999,1,1468
223,1,core dump using zoo_get_acl() ,Bug fixing / Maintenance,Major,2.2,A-224,6.2,8.4,1,1469
2231,1,Build failure due to flaky tests on ppc64le,Testing & Verification,Major,2.2,A-342,8.4,10.600000000000001,0,1470
2232,1,Add Automatic-Module-Name to MANIFEST.MF,Feature / Improvement Implementation,Major,2.2,A-331,16.2,18.4,1,1471
2234,1,Create Maven-base Jenkins jobs for Windows CMake build,Build & Release Engineering,Major,2.2,A-20,3.2,5.4,1,1472
2235,1,Create Maven-base Jenkins job to verify trunk with Java 13,Build & Release Engineering,Major,2.2,A-268,10.2,12.399999999999999,1,1473
2236,1,AdminServer commands throw NPE when only secure client port is used,Bug fixing / Maintenance,Major,2.2,A-319,8.8,11.0,1,1474
2237,1,Use Docker and Maven Release Plugin to prepare ZooKeeper releases ,Documentation,Major,2.2,A-170,6.4,8.600000000000001,0,1475
2241,1,Unexpected exception causing CommitProcessor to exit,Bug fixing / Maintenance,Major,2.2,A-23,7.8,10.0,1,1476
2243,1,New ZOO_VERSION define breaks Perl & Python contribs,Bug fixing / Maintenance,Major,2.2,A-188,10.0,12.2,1,1477
2244,1,Testing and documenting secure and unsecure ZK client connection from the same JVM,Documentation,Major,2.2,A-196,4.4,6.6000000000000005,0,1478
2247,1,Executing multiple commands non-interactively with the C client cli,Design & API Evolution,Major,2.2,A-232,8.8,11.0,0,1479
2249,1,remove Hadoop logo in the ZooKeeper documentation,Documentation,Major,2.2,A-372,4.0,6.2,0,1480
225,1,Problem with successive leader failures when no client is connected ,Bug fixing / Maintenance,Major,2.2,A-106,5.6,7.8,1,1481
2250,1,zero or overflown xid disrupts the session ,Bug fixing / Maintenance,Major,2.2,A-249,8.600000000000001,10.8,1,1482
2251,1,NettyServerCnxnFactoryTest is flaky,Testing & Verification,Major,2.2,A-149,6.4,8.600000000000001,0,1483
2252,1,Improper synchronization in ClientCnxn,Bug fixing / Maintenance,Major,2.2,A-371,15.0,17.2,1,1484
2253,1,Audit Log feature fails in a stand alone zookeeper setup,Bug fixing / Maintenance,Major,2.2,A-121,2.2,4.4,1,1485
2254,1,Incorrect *_CFLAGS handling in Automake,Bug fixing / Maintenance,Major,2.2,A-406,2.0,4.2,1,1486
2256,1,SyncRequestProcessor doesn't update lastFlushTime correctly on observers,Bug fixing / Maintenance,Major,2.2,A-101,6.0,8.2,1,1487
2257,1, Implementing snapshot schedule to avoid high latency issue due to disk contention,Performance Optimization,Major,2.2,A-193,7.8,10.0,0,1488
2258,1,Potential data inconsistency due to txns gap in committedLog when ZkDB not fully shutdown,Bug fixing / Maintenance,Major,2.2,A-352,4.2,6.4,1,1489
2259,1,support the lz4 compress mode for snapshot,Feature / Improvement Implementation,Major,2.2,A-159,10.8,13.0,0,1490
226,1,add wiki docs for bookeeper.,Documentation,Major,2.2,A-162,2.0,4.2,0,1491
2260,1,Failed to execute goal on project zookeeper-recipes,Bug fixing / Maintenance,Major,2.2,A-107,8.600000000000001,10.8,0,1492
2262,1,support Client side caching in ZooKeeper,Design & API Evolution,Major,2.2,A-352,6.4,8.600000000000001,0,1493
2264,1,set jute.maxbuffer hexadecimal number throw parseInt error,Bug fixing / Maintenance,Major,2.2,A-223,6.4,8.600000000000001,1,1494
2267,1,Getting a snapshot from leader cause Connection reset shutdown Follower and repeated forever,Bug fixing / Maintenance,Major,2.2,A-411,4.2,6.4,1,1495
227,1,configure option --without-cppunit does not work,Bug fixing / Maintenance,Major,2.2,A-253,2.0,4.2,1,1496
2270,1,owasp checker failing for - CVE-2019-17571 Apache Log4j 1.2 deserialization of untrusted data in SocketServer,Design & API Evolution,Major,2.2,A-316,10.600000000000001,12.8,1,1497
2273,1,Add s390x support for Travis build,Build & Release Engineering,Major,2.2,A-168,13.2,15.399999999999999,1,1498
2277,1,zkCli/ZooKeeperMain relies on system properties for TLS config,Feature / Improvement Implementation,Major,2.2,A-254,3.6,5.800000000000001,0,1499
2283,1,NoRouteToHostException when starting large ZooKeeper cluster on localhost,Bug fixing / Maintenance,Major,2.2,A-152,8.2,10.399999999999999,1,1500
2286,1,AdminServer stops responding (possible deadlock),Bug fixing / Maintenance,Major,2.2,A-16,6.4,8.600000000000001,1,1501
2287,1,Leadership Election gets stuck in 5 node ensemble,Bug fixing / Maintenance,Major,2.2,A-141,4.4,6.6000000000000005,1,1502
229,1,remove locking in zk_hashtable.c or add locking in collect_keys(),Bug fixing / Maintenance,Major,2.2,A-157,8.600000000000001,10.8,1,1503
2291,1,Add setKeepAlive support for NIOServerCnxn,Design & API Evolution,Major,2.2,A-170,8.600000000000001,10.8,0,1504
2292,1,Add (Cyrus) SASL authentication support to Perl client,Design & API Evolution,Major,2.2,A-356,4.2,6.4,0,1505
2293,1,Kerberos Authentication related tests fail for new JDK versions,Build & Release Engineering,Major,2.2,A-80,4.0,6.2,0,1506
2294,1,Zookeeper won't work with swarm service VIP when enabling healthcheck,Bug fixing / Maintenance,Major,2.2,A-13,16.599999999999998,18.799999999999997,0,1507
2295,1,Generated source tarball is missing some files,Bug fixing / Maintenance,Major,2.2,A-305,12.0,14.2,1,1508
2297,1,Rolling upgrade failure due to invalid protocol version,Build & Release Engineering,Major,2.2,A-352,8.600000000000001,10.8,0,1509
2298,1,Making the boolean configuration parameters consistent,Feature / Improvement Implementation,Major,2.2,A-305,14.2,16.4,1,1510
23,1, Replay logs,Feature / Improvement Implementation,Major,2.2,A-205,6.0,8.2,0,1511
230,1,add locking around auth info in zhandle_t,Bug fixing / Maintenance,Major,2.2,A-410,6.4,8.600000000000001,1,1512
2300,1,[Java Client] - Calculation of connectionTimeout needs improvement.,Bug fixing / Maintenance,Major,2.2,A-4,10.2,12.399999999999999,1,1513
2301,1,Zookeeper fails to establish quorum with 2 servers using 3.5.6,Bug fixing / Maintenance,Major,2.2,A-312,8.4,10.600000000000001,1,1514
2302,1,invalid ipv6 address comparison in C client,Bug fixing / Maintenance,Major,2.2,A-316,12.8,15.0,1,1515
2303,1,Fix 3.5 source tarball to represent the git repository,Bug fixing / Maintenance,Major,2.2,A-11,4.2,6.4,1,1516
2309,1,Unable to eliminate log4j1 transitive dependency,Bug fixing / Maintenance,Major,2.2,A-170,10.8,13.0,1,1517
231,1,call auth completion in free_completions(),Bug fixing / Maintenance,Major,2.2,A-144,12.599999999999998,14.799999999999997,0,1518
2310,1,Avoid use of broken codehaus properties-maven-plugin,Bug fixing / Maintenance,Major,2.2,A-236,10.600000000000001,12.8,1,1519
2311,1,Remove use of com.sun.nio.file.SensitivityWatchEventModifier,Bug fixing / Maintenance,Major,2.2,A-92,10.399999999999999,12.599999999999998,1,1520
2312,1,Fix PurgeTxnTest.testPurgeWhenLogRollingInProgress,Testing & Verification,Major,2.2,A-116,10.600000000000001,12.8,1,1521
2313,1,Fix ZooKeeper 3.5 C client build on Fedora8,Bug fixing / Maintenance,Major,2.2,A-311,10.600000000000001,12.8,1,1522
2314,1,How to using rsyslog in zookeeper and modifying the port does not apply to the default port 514?,Feature / Improvement Implementation,Major,2.2,A-137,12.599999999999998,14.799999999999997,0,1523
2315,1,Poor error messages about the parsing of the jass.conf file,Feature / Improvement Implementation,Major,2.2,A-208,2.2,4.4,1,1524
2316,1,Make build reproducible,Build & Release Engineering,Major,2.2,A-178,4.4,6.6000000000000005,1,1525
2318,1,Move the download page to downloads.apache.org ,Bug fixing / Maintenance,Major,2.2,A-97,10.2,12.399999999999999,1,1526
2319,1,zookeeper.sessionRequireClientSASLAuth not working,Bug fixing / Maintenance,Major,2.2,A-57,4.2,6.4,0,1527
2320,1,Resolve release requirements in download page,Bug fixing / Maintenance,Major,2.2,A-141,6.6000000000000005,8.8,1,1528
2324,1,Documentation website is broken,Documentation,Major,2.2,A-79,4.4,6.6000000000000005,1,1529
2325,1,Use maven to create fatjar,Build & Release Engineering,Major,2.2,A-217,8.2,10.399999999999999,0,1530
2326,1,Members failing to rejoin quorum,Bug fixing / Maintenance,Major,2.2,A-109,8.4,10.600000000000001,1,1531
2328,1,Update from 3.5.7 to 3.6.0 does not work,Bug fixing / Maintenance,Major,2.2,A-417,8.0,10.2,1,1532
2330,1,remove a useless throwing CliException,Bug fixing / Maintenance,Major,2.2,A-187,4.0,6.2,1,1533
2332,1,Add Client/Server API to return available features,Design & API Evolution,Major,2.2,A-289,8.2,10.399999999999999,1,1534
2334,1,Use https only on the website,Feature / Improvement Implementation,Major,2.2,A-143,4.2,6.4,1,1535
2335,1,fix a large amount of maven build warnings,Bug fixing / Maintenance,Major,2.2,A-97,12.399999999999999,14.599999999999998,1,1536
2337,1,fast leader election does not end if leader is taken down,Bug fixing / Maintenance,Major,2.2,A-171,2.2,4.4,1,1537
2339,1,Update zk-merge-pr script to Python3,Feature / Improvement Implementation,Major,2.2,A-212,2.2,4.4,0,1538
2340,1,JettyAdminServer should not allow HTTP TRACE method,Bug fixing / Maintenance,Major,2.2,A-198,20.799999999999997,22.999999999999996,1,1539
2343,1,Cluster stuck not forming up quorum ,Bug fixing / Maintenance,Major,2.2,A-261,6.4,8.600000000000001,1,1540
2345,1,Cannot upgrade from 3.5.7 to 3.6.0 due to multiAddress.reachabilityCheckEnabled,Bug fixing / Maintenance,Major,2.2,A-326,4.2,6.4,1,1541
2347,1,Replace filter with list comprehension for returning list in zk-merge-pr.py,Bug fixing / Maintenance,Major,2.2,A-106,7.8,10.0,1,1542
2350,1,Simplify generation of VersionInfoMain and Info,Build & Release Engineering,Major,2.2,A-171,4.4,6.6000000000000005,0,1543
2354,1,Miscellaneous Maven improvements,Build & Release Engineering,Major,2.2,A-179,8.4,10.600000000000001,1,1544
2355,1,Reconcile document site in 3.5.7 & 3.6.0,Documentation,Major,2.2,A-25,5.4,7.6000000000000005,1,1545
2362,1,Fix Jenkins link in pom,Bug fixing / Maintenance,Major,2.2,A-348,3.8000000000000003,6.0,1,1546
2364,1,FileTxnSnapLog.fastForwardFromEdits() throws NPE if TestingServer is started from another thread,Testing & Verification,Major,2.2,A-200,2.2,4.4,1,1547
2368,1,write a documentation about published academic papers about ZooKeeper,Documentation,Major,2.2,A-208,4.4,6.6000000000000005,1,1548
2373,1,ZooKeeper config propagates even with disabled dynamic reconfig,Bug fixing / Maintenance,Major,2.2,A-178,6.6000000000000005,8.8,1,1549
2374,1,Support a new comprehensive parent znode watcher,Feature / Improvement Implementation,Major,2.2,A-67,4.2,6.4,0,1550
2379,1,ZooKeeper dynamic reconfig doesn't work with GSSAPI/SASL enabled Quorum authn/z,Bug fixing / Maintenance,Major,2.2,A-320,12.399999999999999,14.599999999999998,1,1551
2380,1,StaticHostProvider.updateServerList address matching fails when connectString uses IP addresses,Bug fixing / Maintenance,Major,2.2,A-170,13.0,15.2,1,1552
2381,1,configure explicit sessionInitTimeout for client connection,Build & Release Engineering,Major,2.2,A-400,8.2,10.399999999999999,1,1553
2382,1,Zookeeper refuses request after node expansion,Bug fixing / Maintenance,Major,2.2,A-310,0.0,2.2,1,1554
2383,1,"After add a new node, zookeeper cluster won't commit any proposal if this new node is leader",Bug fixing / Maintenance,Major,2.2,A-282,11.6,13.8,1,1555
2385,1,ZKHostnameVerifier rejects valid certificates with subjectAltNames,Bug fixing / Maintenance,Major,2.2,A-318,15.0,17.2,1,1556
2391,1,"Async handling of quorum connection requests, including SSL handshakes",Feature / Improvement Implementation,Major,2.2,A-366,4.2,6.4,1,1557
2395,1,Spam,Other,Major,2.2,A-179,10.600000000000001,12.8,0,1558
2399,1,Update jUnit to 5.6 in pom.xml files,Build & Release Engineering,Major,2.2,A-322,8.2,10.399999999999999,0,1559
24,1,WebDAV access to ZooKeeper,Feature / Improvement Implementation,Major,2.2,A-194,7.4,9.600000000000001,0,1560
240,1,bookkeeper benchmark (testclient.java) has compiling errros.,Testing & Verification,Major,2.2,A-381,0.0,2.2,1,1561
2405,1,log.zxid file is very large size. I want to know the reason and solution.,Bug fixing / Maintenance,Major,2.2,A-92,12.599999999999998,14.799999999999997,1,1562
2411,1,Completion leak in zookeeper_close,Bug fixing / Maintenance,Major,2.2,A-82,8.4,10.600000000000001,1,1563
2413,1,Avoid out of order response and txns created with ReadOnlyZooKeeperServer,Bug fixing / Maintenance,Major,2.2,A-246,4.4,6.6000000000000005,1,1564
2414,1,Zookeeper clients fail on dockerized Zookeeper leader changes,Documentation,Major,2.2,A-100,3.6,5.800000000000001,0,1565
2415,1,Official API to start ZooKeeper server from Java,Build & Release Engineering,Major,2.2,A-354,2.0,4.2,0,1566
2416,1,Sequential consistency violation,Bug fixing / Maintenance,Major,2.2,A-171,6.6000000000000005,8.8,1,1567
242,1,improve logging in leader election lookForLeader method when address resolution fails,Feature / Improvement Implementation,Major,2.2,A-379,4.2,6.4,1,1568
2422,1,zkServer.sh status doesn't work when we do a large scale benchmark test,Testing & Verification,Major,2.2,A-199,4.2,6.4,0,1569
2423,1,zoo_aremove_watches segfault: zk_hashtable needs locking!,Bug fixing / Maintenance,Major,2.2,A-90,3.8000000000000003,6.0,1,1570
2425,1,"ZKCli commands give wrong error message ""Authentication is not valid"" for insufficient permissions",Bug fixing / Maintenance,Major,2.2,A-92,14.799999999999997,16.999999999999996,1,1571
2426,1,client cannot connect to server when we do a large scala benchmark test,Testing & Verification,Major,2.2,A-106,10.0,12.2,1,1572
2428,1,Out-of-order response after session moved,Bug fixing / Maintenance,Major,2.2,A-83,8.600000000000001,10.8,1,1573
243,1,binaryinputarchive throws out runtimeexceptions for unreasonable length datastructures.,Bug fixing / Maintenance,Major,2.2,A-140,3.8000000000000003,6.0,0,1574
2430,1,Migrate Jenkins jobs to ci-hadoop.apache.org,Build & Release Engineering,Major,2.2,A-263,4.2,6.4,0,1575
2431,1,When using hostname zookeeper only binds to 127.0.0.1 for quorum,Bug fixing / Maintenance,Major,2.2,A-354,4.2,6.4,1,1576
2434,1,ZooKeeper cluster did not perform leader reelection when leader host crashed,Bug fixing / Maintenance,Major,2.2,A-381,2.2,4.4,1,1577
2437,1,Race condition causes sessions to be created for clients even though their certificate authentication has failed,Bug fixing / Maintenance,Major,2.2,A-128,8.4,10.600000000000001,1,1578
2438,1,Data Inconsistency Between Zookeeper Leader and zookeeper Followers,Bug fixing / Maintenance,Major,2.2,A-5,16.999999999999996,19.199999999999996,1,1579
2439,1,zktreeutil multiple issues,Bug fixing / Maintenance,Major,2.2,A-77,8.4,10.600000000000001,1,1580
2443,1,4LW MNTR command outputs in float when prometheus activated,Bug fixing / Maintenance,Major,2.2,A-203,12.8,15.0,1,1581
2446,1,check whether  zookeeperServer is null or not before being used ,Design & API Evolution,Major,2.2,A-388,6.2,8.4,0,1582
2447,1,add the notation,Feature / Improvement Implementation,Major,2.2,A-98,18.2,20.4,1,1583
2448,1,Authorization Provider: Integration with external identity and access management,Feature / Improvement Implementation,Major,2.2,A-230,8.8,11.0,0,1584
2449,1,Add ARM64 jobs to Travis-CI,Build & Release Engineering,Major,2.2,A-408,3.8000000000000003,6.0,1,1585
245,1,improve configuration code - remove static config and use java properties,Feature / Improvement Implementation,Major,2.2,A-250,11.600000000000001,13.8,0,1586
2450,1,Zookeeper clients timeout after leader change due to 0.0.0.0 address when in docker environment,Documentation,Major,2.2,A-25,7.6000000000000005,9.8,1,1587
2456,1,prometheus metrics packets_sent and packets_received wrong type,Bug fixing / Maintenance,Major,2.2,A-1,13.2,15.399999999999999,1,1588
2457,1,"prometheus metrics with type ""summary"" always show quantiles as NaN",Bug fixing / Maintenance,Major,2.2,A-10,6.6000000000000005,8.8,1,1589
2458,1,Security issues: config zookeeper.ssl.ciphersuites do not effect for zookeeper client,Build & Release Engineering,Major,2.2,A-77,10.600000000000001,12.8,1,1590
246,1,add tests that specifically verify the zkmain and qpmain classes,Build & Release Engineering,Major,2.2,A-377,6.4,8.600000000000001,0,1591
2462,1,C client: avoid out-of-order packets during SASL negotiation,Bug fixing / Maintenance,Major,2.2,A-71,6.0,8.2,0,1592
2463,1,Upgrade commons-cli to 1.4,Build & Release Engineering,Major,2.2,A-419,12.0,14.2,1,1593
2464,1,Zookeeper Inspector throwing NullPointerExceptions and not displaying properly,Bug fixing / Maintenance,Major,2.2,A-86,5.6,7.8,1,1594
2466,1,Convergence fails when a follower missed the committedLog synching with the leader if it was an old leader and the leader falls back to send snapshot.,Bug fixing / Maintenance,Major,2.2,A-222,4.0,6.2,1,1595
2467,1,truncate in FileTxnLog.java is buggy and fails to correctly truncate a file containing a single transaction only the follower saw,Bug fixing / Maintenance,Major,2.2,A-200,4.4,6.6000000000000005,1,1596
2468,1,Introduce a deterministic runtime behavior injection framework for ZooKeeperServer testing,Testing & Verification,Major,2.2,A-113,0.0,2.2,0,1597
2469,1,Add support for BCFKS key/trust store format,Feature / Improvement Implementation,Major,2.2,A-81,8.0,10.2,1,1598
247,1,"doIO in NioServerCnxn: Exception causing close of session : cause is ""read error""",Bug fixing / Maintenance,Major,2.2,A-183,11.600000000000001,13.8,1,1599
2473,1,added a shebang or a 'shell' directive to lastRevision.sh,Bug fixing / Maintenance,Major,2.2,A-289,10.399999999999999,12.599999999999998,1,1600
2474,1,Remove json-simple from ZooKeeper,Feature / Improvement Implementation,Major,2.2,A-400,10.399999999999999,12.599999999999998,1,1601
2475,1,Create Owasp check build on new Jenkins instance,Build & Release Engineering,Major,2.2,A-409,10.399999999999999,12.599999999999998,1,1602
2476,1,Update dependency versions and eliminate java docs warnings,Documentation,Major,2.2,A-220,8.2,10.399999999999999,0,1603
2479,1,Create .asf.yaml file for ZooKeeper repo,Project / General Task,Major,2.2,A-177,10.399999999999999,12.599999999999998,0,1604
248,1,the CLIs should allow addAuth to be invoked,Feature / Improvement Implementation,Major,2.2,A-214,4.0,6.2,0,1605
2481,1,Add documentation for RocksDB Snap feature,Documentation,Major,2.2,A-276,16.599999999999998,18.799999999999997,1,1606
2482,1,Model ZooKeeper data tree using RocksDB primitives to enable on disk data tree storage,Other,Major,2.2,A-371,17.2,19.4,0,1607
2486,1,Convergence fail when a follower tries to resync with a leader having incomplete commitlog,Bug fixing / Maintenance,Major,2.2,A-387,6.0,8.2,0,1608
2487,1,Create configuration files GitHub Actions CI builds,Build & Release Engineering,Major,2.2,A-306,7.8,10.0,0,1609
249,1,remove the kill command fro mthe client port.,Bug fixing / Maintenance,Major,2.2,A-343,14.2,16.4,1,1610
2491,1,Clients can corrupt the audit log,Bug fixing / Maintenance,Major,2.2,A-220,10.399999999999999,12.599999999999998,1,1611
2494,1,C client test suite hangs forever 'sss' is configured in /etc/nsswitch.conf,Testing & Verification,Major,2.2,A-5,19.199999999999996,21.399999999999995,1,1612
2495,1,ConcurrentModificationException in PrepRequestProcessor.checkACL when iterating and add authInfo List concurrently,Bug fixing / Maintenance,Major,2.2,A-81,10.2,12.399999999999999,1,1613
2496,1,Build failures when running surefire tests concurrently due to bind address already in use,Testing & Verification,Major,2.2,A-126,10.0,12.2,1,1614
2497,1,GenerateLoad needs to use log for protecting sensitive data,Feature / Improvement Implementation,Major,2.2,A-240,8.4,10.600000000000001,1,1615
2498,1,Log4j 1.2.17 used by zookeeper 3.6.1 is vulnerable to CVE-2019-17571,Bug fixing / Maintenance,Major,2.2,A-2,6.2,8.4,1,1616
25,1,headers (version+) in log/snap files,Build & Release Engineering,Major,2.2,A-405,4.2,6.4,1,1617
2501,1,disconnect reason wrong,Bug fixing / Maintenance,Major,2.2,A-239,2.0,4.2,1,1618
