Task_ID,Topo_Level,Batch_Index,Summary,Task_Tag,Priority,Duration_Hours,Assigned_To,Start_Hour,End_Hour,Skill_Match
3153,1,4,TaskTrackers get killed by JettyBugMonitor because of incredibly high cpu usage,Documentation,Major,2.2,A-1216,26.2,28.4,1
3154,1,4,MiniMRClientClusterFactory in Hadoop 1.x forces local mode,Bug fixing / Maintenance,Major,2.2,A-8407,26.2,28.4,1
3155,1,4,K-ranker ,Project / General Task,Major,2.2,A-8260,26.2,28.4,1
3156,1,4,Backport MAPREDUCE-1119 (stack traces on task timeout) in branch-1,Feature / Improvement Implementation,Major,2.2,A-1278,26.2,28.4,1
3157,1,4,Allow configuring the number of threads used to serve shuffle connections,Feature / Improvement Implementation,Major,2.2,A-893,26.2,28.4,1
3158,1,4,TestUserDefinedCounters.testMapReduceJob is flakey,Testing & Verification,Major,2.2,A-1261,26.2,28.4,1
3159,1,4,JobHistoryServer unnecessarily copies all jobs on each query,Design & API Evolution,Major,2.2,A-3843,26.2,28.4,1
3160,1,4,ConcurrentModificationException on /tasktracker.jsp,Bug fixing / Maintenance,Major,2.2,A-880,26.2,28.4,1
3161,1,4,ShuffleHandler fadvises file regions as DONTNEED even when fetch fails,Feature / Improvement Implementation,Major,2.2,A-8476,26.2,28.4,0
3162,1,4,cygwin path error,Bug fixing / Maintenance,Major,2.2,A-6915,26.2,28.4,1
3165,1,4,DefaultSpeculator holds and checks hashmap that is always empty,Bug fixing / Maintenance,Major,2.2,A-8348,26.2,28.4,1
3167,1,4,MR Client-AppMaster RPC max retries on socket timeout is too high.,Bug fixing / Maintenance,Major,2.2,A-3507,26.2,28.4,1
3168,1,4,Allow setting lineage information,Feature / Improvement Implementation,Major,2.2,A-8268,26.2,28.4,0
3169,1,4,distcp1 -delete fails when target directory contains files with percent signs,Bug fixing / Maintenance,Major,2.2,A-8359,26.2,28.4,1
317,1,4,Newly introduced findBugs warnings should be suppressed,Bug fixing / Maintenance,Major,2.2,A-4799,26.2,28.4,1
3170,1,4,MRAppMaster doesn't assign all allocated NODE_LOCAL containers to node-local maps,Bug fixing / Maintenance,Major,2.2,A-8369,26.2,28.4,1
3171,1,4,TestJobCleanup fails because of RejectedExecutionException and NPE.,Testing & Verification,Major,2.2,A-689,26.2,28.4,1
3175,1,4,TestJobEndNotifier.testNotifyRetries fails with Should have taken more than 5 seconds in jdk7,Testing & Verification,Major,2.2,A-6811,26.2,28.4,1
3176,1,4,Can Hadoop use multi-cores of a processor under single machine,Project / General Task,Major,2.2,A-1286,26.2,28.4,0
3177,1,4,Documentation for FileInputFormat->listStatus seems to be wrong,Documentation,Major,2.2,A-1164,26.2,28.4,1
3178,1,4,FileInputFormat does not specify how the file is split,Bug fixing / Maintenance,Major,2.2,A-8321,26.2,28.4,1
318,1,4,Provide proper test cases to test the CLI of hierarchical queues,Testing & Verification,Major,2.2,A-8357,26.2,28.4,1
3182,1,4,TestFixedLengthInputFormat fails with native libs,Testing & Verification,Major,2.2,A-7,26.2,28.4,1
3183,1,4,Option to shuffle splits of equal size,Feature / Improvement Implementation,Major,2.2,A-2504,26.2,28.4,1
3184,1,4,no property for changing ShuffleHandler binding host,Feature / Improvement Implementation,Major,2.2,A-5631,26.2,28.4,1
3185,1,4,Job fails when hprof mapreduce.task.profile.map/reduce.params is specified,Bug fixing / Maintenance,Major,2.2,A-911,26.2,28.4,1
3187,1,4,NM Recovery. ShuffleHandler should handle NM restarts,Bug fixing / Maintenance,Major,2.2,A-1070,26.2,28.4,1
3188,1,4,Remote job submit from windows to a linux hadoop cluster fails due to wrong classpath,Bug fixing / Maintenance,Major,2.2,A-8324,26.2,28.4,1
319,1,4,Shuffle should be secure,Other,Major,2.2,A-1166,26.2,28.4,0
3190,1,4,implement the support for using the shared cache for the job jar and libjars,Build & Release Engineering,Major,2.2,A-8392,26.2,28.4,0
3191,1,4,java.lang.RuntimeException: javax.xml.parsers.ParserConfigurationException:,Bug fixing / Maintenance,Major,2.2,A-8303,26.2,28.4,1
3192,1,4,Add audience annotations to MiniMRYarnCluster and MiniMRCluster,Bug fixing / Maintenance,Major,2.2,A-8322,26.2,28.4,1
3194,1,4,Error in runtime in mapreduce code,Bug fixing / Maintenance,Major,2.2,A-997,26.2,28.4,1
3197,1,4,NaN can be created by client and assign to Progress,Bug fixing / Maintenance,Major,2.2,A-672,26.2,28.4,1
3198,1,4,Provide optional RollingFileAppender for container log4j (syslog),Feature / Improvement Implementation,Major,2.2,A-6970,26.2,28.4,1
3199,1,4,Missing start and finish time in mapred.JobStatus,Bug fixing / Maintenance,Major,2.2,A-815,26.2,28.4,1
3200,1,4,krb5.conf is missing in some of the test resource folders,Testing & Verification,Major,2.2,A-865,26.2,28.4,1
3201,1,4,Unable to view MRv1 jobs in the MRv2 job history server after upgrading Apache Hadoop 1.2.0 to Apache Hadoop 2.1.0-beta,Bug fixing / Maintenance,Major,2.2,A-8494,26.2,28.4,1
3202,1,4,Hadoop 2.2 historyviewer report NPE when read 0.23 fail job's history,Bug fixing / Maintenance,Major,2.2,A-216,26.2,28.4,1
3203,1,4,TestJobHistoryParsing has race condition,Testing & Verification,Major,2.2,A-1147,26.2,28.4,0
3204,1,4,Reconsider limits,Feature / Improvement Implementation,Major,2.2,A-782,26.2,28.4,1
3205,1,4,Job Counters are not retrieved properly from web UI,Bug fixing / Maintenance,Major,2.2,A-916,26.2,28.4,1
3207,1,4,TestYARNRunner#testResourceMgrDelegate fails with NPE after YARN-1446,Testing & Verification,Major,2.2,A-1157,26.2,28.4,1
3209,1,4,Throttle shuffle's bandwidth utilization,Feature / Improvement Implementation,Major,2.2,A-870,26.2,28.4,1
3210,1,4,Add explicit diagnostics when a task attempt is killed due to speculative execution,Build & Release Engineering,Major,2.2,A-6444,26.2,28.4,1
3211,1,4,Restore MRv1 behavior for log flush,Bug fixing / Maintenance,Major,2.2,A-8266,26.2,28.4,1
3214,1,4,Allow setting tags on MR jobs,Bug fixing / Maintenance,Major,2.2,A-4094,26.2,28.4,1
3216,1,4,toBeDeleted parent directories aren't being cleaned up,Bug fixing / Maintenance,Major,2.2,A-8261,26.2,28.4,1
3217,1,4,JobClient does not allow setting RPC timeout for communications with JT/RM,Bug fixing / Maintenance,Major,2.2,A-1294,26.2,28.4,1
3218,1,4,Getting ClassNotFoundException even though jar is included in lib folder,Bug fixing / Maintenance,Major,2.2,A-1144,26.2,28.4,1
3219,1,4,"When JobTracker writing JobHistory to HDFS, it may hung for long time due to DataNode error",Bug fixing / Maintenance,Major,2.2,A-247,26.2,28.4,1
3221,1,4,TestMRAppComponentDependencies causes surefire to exit without saying proper goodbye,Testing & Verification,Major,2.2,A-1263,26.2,28.4,0
3222,1,4,Task pings are interpreted as task progress,Bug fixing / Maintenance,Major,2.2,A-1308,26.2,28.4,1
3223,1,4,RM occur exception while unregistering,Bug fixing / Maintenance,Major,2.2,A-1073,26.2,28.4,1
3227,1,4,Report proper queue when job has been automatically placed,Feature / Improvement Implementation,Major,2.2,A-1068,26.2,28.4,1
323,1,4,taskcontroller.cfg should be checked before task tracker comes up,Bug fixing / Maintenance,Major,2.2,A-1020,26.2,28.4,1
3234,1,4,Job diagnostics can implicate wrong task for a failed job,Bug fixing / Maintenance,Major,2.2,A-1026,26.2,28.4,1
3235,1,4,TestRMContainerAllocator#testReportedAppProgress Failed,Testing & Verification,Major,2.2,A-8391,26.2,28.4,1
3236,1,4,Need ability to create ACL for viewing the listing of a job queue,Feature / Improvement Implementation,Major,2.2,A-8452,26.2,28.4,0
3237,1,4,MR app master fails to start in some cases if mapreduce.job.classloader is true,Bug fixing / Maintenance,Major,2.2,A-8319,26.2,28.4,0
3238,1,4,Preserve Job diagnostics in history,Feature / Improvement Implementation,Major,2.2,A-269,26.2,28.4,1
3239,1,4,CombineFileInputFormat.getSplits() including directories in its results,Bug fixing / Maintenance,Major,2.2,A-5924,26.2,28.4,1
3240,1,4,Reducer local data is not deleted until job completes,Bug fixing / Maintenance,Major,2.2,A-411,26.2,28.4,1
3241,1,4,Remove unnecessary conf load in Limits,Bug fixing / Maintenance,Major,2.2,A-1228,26.2,28.4,1
3243,1,4,Redirection from AM-URL is broken with HTTPS_ONLY policy,Bug fixing / Maintenance,Major,2.2,A-6436,26.2,28.4,1
3244,1,4,Potential NullPointerException in YARNRunner.killJob(JobID arg0),Bug fixing / Maintenance,Major,2.2,A-374,26.2,28.4,1
3248,1,4,Unregistration to RM should not be called if AM is crashed before registering with RM,Bug fixing / Maintenance,Major,2.2,A-6390,26.2,28.4,1
3249,1,4,Measure bw of a single copy call and display the correct aggregated bw,Bug fixing / Maintenance,Major,2.2,A-3624,26.2,28.4,1
325,1,4,An API Specification for Sqoop,Build & Release Engineering,Major,2.2,A-996,26.2,28.4,1
3254,1,4,JobSummary does not escape newlines in the job name,Bug fixing / Maintenance,Major,2.2,A-1142,26.2,28.4,1
3255,1,4,Hadoop1.0.2 : JobControl.run() Never stop,Bug fixing / Maintenance,Major,2.2,A-8274,26.2,28.4,1
3257,1,4,DFSCIOTest fails with libhdfs.so.1 missing,Testing & Verification,Major,2.2,A-1185,26.2,28.4,0
3258,1,4,web UI update to allow people to request thread dump of a running task.,Project / General Task,Major,2.2,A-307,26.2,28.4,0
3260,1,4,Modify Fetcher to pull data using persistent connection,Other,Major,2.2,A-8277,26.2,28.4,0
3262,1,4,"When mapreduce.jobhistory.intermediate-done-dir isn't writable, application fails with generic error",Bug fixing / Maintenance,Major,2.2,A-8426,26.2,28.4,1
3263,1,4,Shuffle phase is slow in Windows - FadviseFileRegion::transferTo does not read disks efficiently,Bug fixing / Maintenance,Major,2.2,A-7868,26.2,28.4,1
3265,1,4,Job should be marked as Failed if it is recovered from commit.,Bug fixing / Maintenance,Major,2.2,A-8469,26.2,28.4,0
3266,1,4,Unable to parse launch time from job history file,Bug fixing / Maintenance,Major,2.2,A-8402,26.2,28.4,1
3267,1,4,TestMRJobsWithProfiler#testProfiler timesout,Testing & Verification,Major,2.2,A-1188,26.2,28.4,1
3269,1,4,TestStreamingTaskLog#testStreamingTaskLogWithHadoopCmd is failing,Testing & Verification,Major,2.2,A-8255,26.2,28.4,1
327,1,4,Mumak's compile-aspects target weaves aspects even though there are no changes to the Mumak's sources,Bug fixing / Maintenance,Major,2.2,A-671,26.2,28.4,1
3270,1,4,Enhance distcp to support preserving HDFS ACLs.,Feature / Improvement Implementation,Major,2.2,A-986,26.2,28.4,1
3271,1,4, Make job context available to OutputCommitter.isRecoverySupported(),Feature / Improvement Implementation,Major,2.2,A-1153,26.2,28.4,1
3276,1,4,IFile merge allocates new byte array for every value,Bug fixing / Maintenance,Major,2.2,A-290,26.2,28.4,1
3277,1,4,FairScheduler does not preempt due to fairshare-starvation when fairshare is 1,Bug fixing / Maintenance,Major,2.2,A-8294,26.2,28.4,1
3279,1,4,Provide diagnostics for reducers killed during ramp down,Feature / Improvement Implementation,Major,2.2,A-8258,26.2,28.4,1
3281,1,4,TestSpeculativeExecutionWithMRApp fails,Testing & Verification,Major,2.2,A-4625,26.2,28.4,1
3282,1,4,MRAppMaster misses writing queue-name/user-name to history when recovering from a previous commit,Bug fixing / Maintenance,Major,2.2,A-794,26.2,28.4,1
3285,1,4,Few tests in TestJobClient fail on Windows,Testing & Verification,Major,2.2,A-970,26.2,28.4,1
3286,1,4,TestGridMixClasses tests timesout on branch-2,Testing & Verification,Major,2.2,A-8425,26.2,28.4,1
329,1,4,"acls are not set to ""*"" when acls is enabled and acls are not defined",Bug fixing / Maintenance,Major,2.2,A-913,26.2,28.4,1
3290,1,4,History server uses short user name when canceling tokens,Bug fixing / Maintenance,Major,2.2,A-8478,26.2,28.4,1
3292,1,4,uber job doesn't terminate on getting mapred job kill,Bug fixing / Maintenance,Major,2.2,A-8272,26.2,28.4,1
3293,1,4,Add a configurable delay to reducer-preemption,Bug fixing / Maintenance,Major,2.2,A-8326,26.2,28.4,1
3294,1,4,TestMRKeyValueTextInputFormat failing on Windows,Testing & Verification,Major,2.2,A-8273,26.2,28.4,0
3295,1,4,Rumen doesn't understand JobQueueChangedEvent,Bug fixing / Maintenance,Major,2.2,A-6323,26.2,28.4,1
3296,1,4,MapReduce counts forcibly preempted containers as FAILED,Build & Release Engineering,Major,2.2,A-136,26.2,28.4,1
33,1,4,Update the TeraSort to reflect the new benchmark rules for '09,Bug fixing / Maintenance,Major,2.2,A-8358,26.2,28.4,1
3300,1,4,ChecksumFileSystem.getContentSummary() including contents for crc files ,Bug fixing / Maintenance,Major,2.2,A-8339,26.2,28.4,1
3301,1,4,Oozie jobs able to affect container classpath,Bug fixing / Maintenance,Major,2.2,A-8480,26.2,28.4,0
3302,1,4,Counter limits always use defaults even if JobClient is given a different Configuration,Bug fixing / Maintenance,Major,2.2,A-8477,26.2,28.4,0
3303,1,4,Possible NPE in KillAMPreemptionPolicy related to ProportionalCapacityPreemptionPolicy,Build & Release Engineering,Major,2.2,A-6329,26.2,28.4,1
3304,1,4,org.apache.hadoop.mapreduce.lib.input.FileInputFormat.listStatus should not throw an exception if at least one of input path is not empty,Feature / Improvement Implementation,Major,2.2,A-1253,26.2,28.4,1
3307,1,4,Killing task attempts while speculation is enabled can cause the job to fail,Bug fixing / Maintenance,Major,2.2,A-720,26.2,28.4,1
3308,1,4,"The part-r-00000 did not generate when I run a sample, wordcount with non-ascii path.",Bug fixing / Maintenance,Major,2.2,A-8424,26.2,28.4,1
331,1,4,Remove mapred.{map|reduce}.child.ulimit and use mapred.job.{map|reduce}.memory.mb as the task's ulimit value,Performance Optimization,Major,2.2,A-1349,26.2,28.4,1
3310,1,4,TestPipeApplication causing nightly build to fail,Testing & Verification,Major,2.2,A-313,26.2,28.4,1
3311,1,4,Creating MapReduce REST API section,Bug fixing / Maintenance,Major,2.2,A-8444,26.2,28.4,1
3313,1,4,Shuffle bandwidth computation includes time spent waiting for maps,Bug fixing / Maintenance,Major,2.2,A-1065,26.2,28.4,1
3314,1,4,"Make Counter limits consistent across JobClient, MRAppMaster, and YarnChild",Bug fixing / Maintenance,Major,2.2,A-6234,26.2,28.4,1
3316,1,4,some standard JDK APIs are not part of system classes defaults,Bug fixing / Maintenance,Major,2.2,A-8439,26.2,28.4,1
3317,1,4,Hive is broke after YARN-1553,Bug fixing / Maintenance,Major,2.2,A-2708,26.2,28.4,1
3318,1,4,build/test/test.mapred.spill causes release audit warnings,Testing & Verification,Major,2.2,A-8311,26.2,28.4,0
332,1,4,hadoop.pipes.command.port missing from environment when using bash 4,Bug fixing / Maintenance,Major,2.2,A-8340,26.2,28.4,1
3320,1,4,Move split creation from submission client to MRAppMaster,Design & API Evolution,Major,2.2,A-8285,26.2,28.4,0
3321,1,4,Failed job leaves hung AM after it unregisters ,Bug fixing / Maintenance,Major,2.2,A-2745,26.2,28.4,1
3323,1,4,Support for encrypting Intermediate data and spills in local filesystem,Feature / Improvement Implementation,Major,2.2,A-5908,26.2,28.4,1
3324,1,4,Improved shuffle error handling across NM restarts,Other,Major,2.2,A-34,26.2,28.4,1
3325,1,4,Make critical YARN properties first class citizens in the build.,Build & Release Engineering,Major,2.2,A-1027,26.2,28.4,1
3328,1,4,FileAlreadyExistsException was thrown : Temporary Index File can not be cleaned up because OutputStream doesn't close properly,Bug fixing / Maintenance,Major,2.2,A-848,26.2,28.4,1
3329,1,4,InputSplits should indicate which locations have the block cached in memory,Performance Optimization,Major,2.2,A-8269,26.2,28.4,0
333,1,4,Show total slot usage in cluster summary on jobtracker webui,Documentation,Major,2.2,A-8284,26.2,28.4,0
3330,1,4,distcp to support preserving HDFS extended attributes(XAttrs),Bug fixing / Maintenance,Major,2.2,A-8456,26.2,28.4,1
3331,1,4,Hadoop 2.4 Java execution issue: remotely submission jobs fail ,Feature / Improvement Implementation,Major,2.2,A-6393,26.2,28.4,1
3332,1,4,"JobHistoryServer (HistoryFileManager) needs more debug logs, fails to pick up jobs with % characters in the name.",Bug fixing / Maintenance,Major,2.2,A-8275,26.2,28.4,0
3334,1,4,java.lang.NoSuchMethodError: org.apache.commons.io.IOUtils.closeQuietly(Ljava/io/Closeable;)V,Bug fixing / Maintenance,Major,2.2,A-8320,26.2,28.4,1
3335,1,4,"JobStatus contains 0.0 values of mapProgress, reduceProgress, setupProgress, cleanupProgress",Bug fixing / Maintenance,Major,2.2,A-6215,26.2,28.4,1
3336,1,4,MRAppMaster should handle Resync from RM instead of shutting down.,Project / General Task,Major,2.2,A-2695,26.2,28.4,1
3338,1,4,Task.calculateOutputSize does not handle Windows files after MAPREDUCE-5196,Bug fixing / Maintenance,Major,2.2,A-8341,26.2,28.4,1
334,1,4,Introduce a mock object testing framework,Testing & Verification,Major,2.2,A-8259,26.2,28.4,0
3340,1,4,incorrect description in distcp2 document,Documentation,Major,2.2,A-8360,26.2,28.4,0
3341,1,4,LineRecordReader can return the same decompressor to CodecPool multiple times,Bug fixing / Maintenance,Major,2.2,A-1091,26.2,28.4,1
3342,1,4,Usage of aggregate framework always results in execution of base class ValueAggregatorBaseDescriptor.,Documentation,Major,2.2,A-8363,26.2,28.4,0
3346,1,4,Windows: Sort Job failed due to 'Invalid event: TA_COMMIT_PENDING at COMMIT_PENDING',Bug fixing / Maintenance,Major,2.2,A-8365,26.2,28.4,1
3349,1,4,Deadlock allocating containers for mappers and reducers,Bug fixing / Maintenance,Major,2.2,A-1214,26.2,28.4,1
3351,1,4,Provide an option to use a dedicated reduce-side shuffle log,Feature / Improvement Implementation,Major,2.2,A-8461,26.2,28.4,0
3352,1,4,Enable MR AM to post history events to the timeline server,Design & API Evolution,Major,2.2,A-8423,26.2,28.4,1
3353,1,4,Make JHS source the timeline server for job history information,Design & API Evolution,Major,2.2,A-1179,26.2,28.4,1
3354,1,4,MultipleInputs incorrect output with copied Path,Bug fixing / Maintenance,Major,2.2,A-6965,26.2,28.4,1
3355,1,4,StartTime showing up as the epoch time in JHS UI after upgrade,Bug fixing / Maintenance,Major,2.2,A-1272,26.2,28.4,1
3356,1,4,JobCounter's should be organized in groups  for map and reduce ,Feature / Improvement Implementation,Major,2.2,A-8355,26.2,28.4,1
3360,1,4,Last spill of map task is not necessary for final merge,Feature / Improvement Implementation,Major,2.2,A-862,26.2,28.4,1
3361,1,4,Map phase merge can better utilize memory,Performance Optimization,Major,2.2,A-8465,26.2,28.4,0
3362,1,4,Tasktracker's java threads hunging,Bug fixing / Maintenance,Major,2.2,A-959,26.2,28.4,1
3364,1,4,DBInputFormat forces overly aggressive transaction level of SERIALIZABLE ,Feature / Improvement Implementation,Major,2.2,A-8450,26.2,28.4,1
3366,1,4,AM throws ClassNotFoundException with job classloader enabled if custom output format/committer is used,Bug fixing / Maintenance,Major,2.2,A-8278,26.2,28.4,1
3368,1,4,java.lang.ClassCastException during terasort,Bug fixing / Maintenance,Major,2.2,A-1280,26.2,28.4,1
3369,1,4,JobSubmitter's check whether job.jar is local is incorrect with no authority in job jar path.,Bug fixing / Maintenance,Major,2.2,A-8361,26.2,28.4,1
3371,1,4,ShuffleHandler DB schema should be versioned with compatible/incompatible changes,Build & Release Engineering,Major,2.2,A-8458,26.2,28.4,1
3372,1,4,MR1 FairScheduler use of custom weight adjuster is not thread safe for comparisons,Bug fixing / Maintenance,Major,2.2,A-8305,26.2,28.4,1
3373,1,4,Work directory is not deleted when downloadCacheObject throws IOException,Bug fixing / Maintenance,Major,2.2,A-8434,26.2,28.4,1
3378,1,4,Allow specifying multiple MapOutputCollectors with fallback,Build & Release Engineering,Major,2.2,A-1167,26.2,28.4,1
338,1,4,java tasks are not honouring the value of mapred.userlog.limit.kb,Bug fixing / Maintenance,Major,2.2,A-971,26.2,28.4,1
3382,1,4,FairScheduler: zero weight can cause sort failures,Bug fixing / Maintenance,Major,2.2,A-8267,26.2,28.4,1
3386,1,4,Add DeletionService in AM,Feature / Improvement Implementation,Major,2.2,A-8479,26.2,28.4,1
3387,1,4,native-task should not run unit tests if native profile is not enabled,Testing & Verification,Major,2.2,A-2920,26.2,28.4,1
3388,1,4,native-task test logs should not write to console,Testing & Verification,Major,2.2,A-3549,26.2,28.4,0
339,1,4,distcp can generate uneven map task assignments,Bug fixing / Maintenance,Major,2.2,A-1141,26.2,28.4,1
3390,1,4,native-task: TestBytesUtil fails,Testing & Verification,Major,2.2,A-8344,26.2,28.4,0
3392,1,4,native-task: Rename system tests into standard directory layout,Testing & Verification,Major,2.2,A-1242,26.2,28.4,1
3396,1,4,MR task should prevent report error to AM when process is shutting down,Bug fixing / Maintenance,Major,2.2,A-22,26.2,28.4,1
3399,1,4,Add support to distcp to preserve raw.* namespace extended attributes,Feature / Improvement Implementation,Major,2.2,A-879,26.2,28.4,1
34,1,4,"Create enum for the TaskTypes (Map, Reduce, JobSetup, JobCleanup, TaskCleanup)",Code Refactoring & Cleanup,Major,2.2,A-8296,26.2,28.4,0
340,1,4,Gridmix unit test should validate input/output bytes,Testing & Verification,Major,2.2,A-1212,26.2,28.4,0
3400,1,4,Update distcp docs to include new option that suppresses preservation of RAW.* namespace extended attributes,Documentation,Major,2.2,A-8283,26.2,28.4,1
3402,1,4,HistoryServerFileSystemStateStore fails to update tokens,Testing & Verification,Major,2.2,A-8459,26.2,28.4,0
3403,1,4,Improve history server behavior during a recovery error,Design & API Evolution,Major,2.2,A-8422,26.2,28.4,1
3404,1,4,mapred version is missing,Build & Release Engineering,Major,2.2,A-8338,26.2,28.4,0
3405,1,4,New task status field in task attempts table can lead to an empty web page ,Bug fixing / Maintenance,Major,2.2,A-1125,26.2,28.4,1
3406,1,4,Make MR ApplicationMaster disable loading user's jars firstly ,Build & Release Engineering,Major,2.2,A-8343,26.2,28.4,1
3408,1,4,Create a framework specific config to enable timeline server,Build & Release Engineering,Major,2.2,A-1156,26.2,28.4,1
3409,1,4,MapReduce changes for exposing YARN/MR endpoints on multiple interfaces.,Bug fixing / Maintenance,Major,2.2,A-42,26.2,28.4,1
3410,1,4,MR AM should have working directory in LD_LIBRARY_PATH,Bug fixing / Maintenance,Major,2.2,A-1282,26.2,28.4,1
3411,1,4,map_input_file is missing from streaming job environment,Bug fixing / Maintenance,Major,2.2,A-8223,26.2,28.4,0
3413,1,4,java.lang.ArithmeticException: / by zero,Bug fixing / Maintenance,Major,2.2,A-1195,26.2,28.4,1
3414,1,4,resourcemanager can not work while there has no any errors,Project / General Task,Major,2.2,A-225,26.2,28.4,0
3415,1,4,Unable to check mapreduce job status if submitted using a non-default namenode,Bug fixing / Maintenance,Major,2.2,A-8482,26.2,28.4,1
3416,1,4,"Users are not allowed to view their own jobs, denied by JobACLsManager",Bug fixing / Maintenance,Major,2.2,A-6671,26.2,28.4,1
3417,1,4,JobControl: polling interval should not be hard coded,Feature / Improvement Implementation,Major,2.2,A-1277,26.2,28.4,1
342,1,4,In hadoop-0.20.0 streaming job do not throw proper verbose error message if file is not present,Bug fixing / Maintenance,Major,2.2,A-4,26.2,28.4,1
3420,1,4,"webUI ""descriptors"" overwritten in Mini MR Cluster ",Bug fixing / Maintenance,Major,2.2,A-1181,26.2,28.4,0
3421,1,4,Fix TestOptionsParser,Testing & Verification,Major,2.2,A-8408,26.2,28.4,1
3422,1,4,jaxb classpath conflict,Bug fixing / Maintenance,Major,2.2,A-8291,26.2,28.4,0
3423,1,4,Lost messages from RM to MRAppMaster,Bug fixing / Maintenance,Major,2.2,A-8336,26.2,28.4,1
3424,1,4,Fully qualified intermediate done directory will break per-user dir creation on Windows,Bug fixing / Maintenance,Major,2.2,A-8433,26.2,28.4,1
3427,1,4,Introduce localization phase for mapreduce jobs,Feature / Improvement Implementation,Major,2.2,A-8416,26.2,28.4,1
3429,1,4,AM JVM does not exit if MRClientService gracefull shutdown fails,Bug fixing / Maintenance,Major,2.2,A-8280,26.2,28.4,1
343,1,4,Implement Sqoop API refactoring,Code Refactoring & Cleanup,Major,2.2,A-2750,26.2,28.4,0
3431,1,4,Support overriding log4j.properties per job,Bug fixing / Maintenance,Major,2.2,A-8368,26.2,28.4,1
3432,1,4,New hadoop API don't allow dynamic key-based names for output files,Design & API Evolution,Major,2.2,A-1251,26.2,28.4,1
3433,1,4,native-task: speed up test runs,Testing & Verification,Major,2.2,A-8443,26.2,28.4,1
3434,1,4,"native-task: findbugs, interface annotations, and other misc cleanup",Code Refactoring & Cleanup,Major,2.2,A-1163,26.2,28.4,0
3438,1,4,"In sortAndSpill of MapTask.java, size is calculated wrongly when bufend < bufstart.",Bug fixing / Maintenance,Major,2.2,A-1291,26.2,28.4,0
3439,1,4,Bad links to jobhistory server,Bug fixing / Maintenance,Major,2.2,A-1225,26.2,28.4,1
344,1,4,Deadlock in FairSchedulerServlet,Bug fixing / Maintenance,Major,2.2,A-8327,26.2,28.4,1
3440,1,4,native-task: warnings about illegal Progress values,Code Refactoring & Cleanup,Major,2.2,A-1083,26.2,28.4,0
3441,1,4,native-task: fix some counter issues,Bug fixing / Maintenance,Major,2.2,A-1138,26.2,28.4,1
3444,1,4,"native-task: fix release audit, javadoc, javac warnings",Documentation,Major,2.2,A-8263,26.2,28.4,1
3445,1,4,HistoryServerFileSystemStateStore can create zero-length files,Testing & Verification,Major,2.2,A-1035,26.2,28.4,1
3447,1,4,MapReduce should take cpu into account when doing headroom calculations,Performance Optimization,Major,2.2,A-8398,26.2,28.4,0
3449,1,4,TestTokenCache tests should use their own JobConf instances,Testing & Verification,Major,2.2,A-8279,26.2,28.4,0
345,1,4,o.a.h.mapreduce.jobhistory.EventReader constructor should expect DataInputStream,Bug fixing / Maintenance,Major,2.2,A-1250,26.2,28.4,1
3450,1,4,mapred hsadmin getGroups fails to connect in some cases,Bug fixing / Maintenance,Major,2.2,A-8307,26.2,28.4,1
3451,1,4,YARNRunner.getJobStatus() fails with ApplicationNotFoundException if the job rolled off the RM view,Bug fixing / Maintenance,Major,2.2,A-960,26.2,28.4,1
3455,1,4,Enable DistributedCache for uber-mode Jobs,Bug fixing / Maintenance,Major,2.2,A-2357,26.2,28.4,1
3456,1,4,Add vcore usage to history information,Documentation,Major,2.2,A-797,26.2,28.4,1
3457,1,4,Adding reservation APIs to resource manager delegate,Design & API Evolution,Major,2.2,A-8460,26.2,28.4,0
3458,1,4,TestJobHistoryParsing.testPartialJob fails in branch-2,Testing & Verification,Major,2.2,A-920,26.2,28.4,1
3460,1,4,Job history server becomes unresponsive due to stuck thread in epollWait,Bug fixing / Maintenance,Major,2.2,A-410,26.2,28.4,1
3468,1,4,Make MR setup the timeline domain and put entities into it,Other,Major,2.2,A-235,26.2,28.4,1
3469,1,4,"(Rumen) Rumen tool returns error ""ava.lang.IllegalArgumentException: JobBuilder.process(HistoryEvent): unknown event type""",Bug fixing / Maintenance,Major,2.2,A-736,26.2,28.4,1
347,1,4,getQueue(String queue) in JobTracker would return NPE for invalid queue name,Bug fixing / Maintenance,Major,2.2,A-5910,26.2,28.4,1
3470,1,4,Job failed due to counter out of limited in MRAppMaster,Bug fixing / Maintenance,Major,2.2,A-897,26.2,28.4,1
3472,1,4,Rumen is not generating json for .hist file,Bug fixing / Maintenance,Major,2.2,A-1184,26.2,28.4,1
3473,1,4,Add entity-level info or primary filters to facilitate job history data query,Build & Release Engineering,Major,2.2,A-8400,26.2,28.4,0
3474,1,4,Job staging directory remains if MRAppMaster is OOM,Bug fixing / Maintenance,Major,2.2,A-8308,26.2,28.4,0
3475,1,4,MRAppMaster doesn't shutdown file systems,Bug fixing / Maintenance,Major,2.2,A-941,26.2,28.4,1
3478,1,4,History server leveldb recovery store,Design & API Evolution,Major,2.2,A-8481,26.2,28.4,0
3480,1,4,add configuration for  mapreduce speculative execution in MR2,Feature / Improvement Implementation,Major,2.2,A-1268,26.2,28.4,1
