from_issue_key,to_issue_key,link_type,raw_link_type,direction
MAPREDUCE-4146,MAPREDUCE-5186,is related to,Reference,inward
MAPREDUCE-5459,MAPREDUCE-5184,is related to,Reference,inward
YARN-579,MAPREDUCE-5181,is blocked by,Blocker,inward
MAPREDUCE-5179,YARN-605,depends upon,dependent,outward
MAPREDUCE-5178,YARN-577,depends upon,dependent,outward
MAPREDUCE-5177,MAPREDUCE-4401,relates to,Reference,outward
MAPREDUCE-5177,HADOOP-9413,depends upon,dependent,outward
MAPREDUCE-4584,MAPREDUCE-5176,is part of,Incorporates,inward
MAPREDUCE-5176,MAPREDUCE-5189,relates to,Reference,outward
MAPREDUCE-5176,MAPREDUCE-5196,relates to,Reference,outward
MAPREDUCE-5176,MAPREDUCE-6434,relates to,Reference,outward
YARN-567,MAPREDUCE-5176,is related to,Reference,inward
YARN-568,MAPREDUCE-5176,is related to,Reference,inward
YARN-569,MAPREDUCE-5176,is related to,Reference,inward
YARN-561,MAPREDUCE-5175,is related to,Reference,inward
MAPREDUCE-5174,MAPREDUCE-5447,duplicates,Duplicate,outward
YARN-562,MAPREDUCE-5167,is related to,Reference,inward
MAPREDUCE-2931,MAPREDUCE-5166,is broken by,Regression,inward
YARN-441,MAPREDUCE-5163,is related to,Reference,inward
MAPREDUCE-4401,MAPREDUCE-5161,is part of,Incorporates,inward
MAPREDUCE-5161,MAPREDUCE-1806,relates to,Reference,outward
MAPREDUCE-5159,MAPREDUCE-5160,is blocked by,Blocker,inward
MAPREDUCE-5159,MAPREDUCE-5160,is duplicated by,Duplicate,inward
MAPREDUCE-5160,MAPREDUCE-5159,relates to,Reference,outward
MAPREDUCE-5159,MAPREDUCE-5160,blocks,Blocker,outward
MAPREDUCE-5159,MAPREDUCE-5160,duplicates,Duplicate,outward
MAPREDUCE-5160,MAPREDUCE-5159,is related to,Reference,inward
MAPREDUCE-5157,MAPREDUCE-5156,blocks,Blocker,outward
MAPREDUCE-5157,MAPREDUCE-4251,duplicates,Duplicate,outward
MAPREDUCE-5225,MAPREDUCE-5157,is related to,Reference,inward
MAPREDUCE-5157,MAPREDUCE-5156,is blocked by,Blocker,inward
HBASE-8681,MAPREDUCE-5156,is depended upon by,dependent,inward
MAPREDUCE-5152,YARN-571,blocks,Blocker,outward
YARN-486,MAPREDUCE-5152,is related to,Reference,inward
YARN-444,MAPREDUCE-5151,is related to,Reference,inward
MAPREDUCE-5149,MAPREDUCE-5875,relates to,Reference,outward
MAPREDUCE-5149,MAPREDUCE-4443,depends upon,dependent,outward
MAPREDUCE-5147,HADOOP-9469,blocks,Blocker,outward
MAPREDUCE-3370,MAPREDUCE-5147,is related to,Reference,inward
MAPREDUCE-5145,YARN-542,relates to,Reference,outward
MAPREDUCE-5137,MAPREDUCE-5144,is related to,Reference,inward
MAPREDUCE-5143,MAPREDUCE-5656,duplicates,Duplicate,outward
YARN-514,MAPREDUCE-5140,is blocked by,Blocker,inward
YARN-486,MAPREDUCE-5139,is related to,Reference,inward
YARN-112,MAPREDUCE-5138,is related to,Reference,inward
MAPREDUCE-5500,MAPREDUCE-5137,is duplicated by,Duplicate,inward
MAPREDUCE-5137,MAPREDUCE-5144,relates to,Reference,outward
MAPREDUCE-4989,MAPREDUCE-5137,is broken by,Regression,inward
MAPREDUCE-5236,MAPREDUCE-5130,is duplicated by,Duplicate,inward
MAPREDUCE-5130,MAPREDUCE-5207,incorporates,Incorporates,outward
MAPREDUCE-5130,MAPREDUCE-5236,relates to,Reference,outward
MAPREDUCE-5130,MAPREDUCE-6205,relates to,Reference,outward
MAPREDUCE-5471,MAPREDUCE-5127,is duplicated by,Duplicate,inward
YARN-128,MAPREDUCE-5127,is related to,Reference,inward
MAPREDUCE-5125,MAPREDUCE-5491,relates to,Reference,outward
MAPREDUCE-5124,YARN-270,relates to,Reference,outward
MAPREDUCE-5124,MAPREDUCE-5043,relates to,Reference,outward
MAPREDUCE-5124,YARN-3630,relates to,Reference,outward
MAPREDUCE-6242,MAPREDUCE-5124,is related to,Reference,inward
MAPREDUCE-5124,MAPREDUCE-7028,breaks,Regression,outward
MAPREDUCE-5124,MAPREDUCE-7020,breaks,Regression,outward
MAPREDUCE-5124,MAPREDUCE-7053,breaks,Regression,outward
MAPREDUCE-5120,YARN-366,depends upon,dependent,outward
MAPREDUCE-5115,MAPREDUCE-5002,duplicates,Duplicate,outward
MAPREDUCE-5105,MAPREDUCE-5024,duplicates,Duplicate,outward
MAPREDUCE-5569,MAPREDUCE-5102,is related to,Reference,inward
MAPREDUCE-5077,MAPREDUCE-5098,is blocked by,Blocker,inward
MAPREDUCE-4239,MAPREDUCE-5098,is duplicated by,Duplicate,inward
MAPREDUCE-5098,MAPREDUCE-5077,relates to,Reference,outward
MAPREDUCE-5096,YARN-503,requires,Required,outward
MAPREDUCE-5093,MAPREDUCE-5088,relates to,Reference,outward
MAPREDUCE-5077,MAPREDUCE-5089,is part of,Incorporates,inward
MAPREDUCE-5093,MAPREDUCE-5088,is related to,Reference,inward
MAPREDUCE-5607,MAPREDUCE-5086,is cloned by,Cloners,inward
YARN-128,MAPREDUCE-5086,is depended upon by,dependent,inward
MAPREDUCE-5349,MAPREDUCE-5083,is related to,Reference,inward
MAPREDUCE-5081,MAPREDUCE-2765,relates to,Reference,outward
MAPREDUCE-5080,MAPREDUCE-3872,duplicates,Duplicate,outward
MAPREDUCE-4401,MAPREDUCE-5080,is part of,Incorporates,inward
MAPREDUCE-5869,MAPREDUCE-5079,is duplicated by,Duplicate,inward
MAPREDUCE-5079,MAPREDUCE-4992,relates to,Reference,outward
MAPREDUCE-5079,MAPREDUCE-5003,relates to,Reference,outward
MAPREDUCE-5079,MAPREDUCE-5468,breaks,Regression,outward
MAPREDUCE-4401,MAPREDUCE-5078,is part of,Incorporates,inward
MAPREDUCE-5077,MAPREDUCE-5098,blocks,Blocker,outward
MAPREDUCE-5077,MAPREDUCE-5089,incorporates,Incorporates,outward
MAPREDUCE-5098,MAPREDUCE-5077,is related to,Reference,inward
HDFS-4601,MAPREDUCE-5075,is duplicated by,Duplicate,inward
MAPREDUCE-5075,MAPREDUCE-4401,relates to,Reference,outward
MAPREDUCE-5072,YARN-31,relates to,Reference,outward
MAPREDUCE-4935,MAPREDUCE-5066,is duplicated by,Duplicate,inward
YARN-378,MAPREDUCE-5062,is blocked by,Blocker,inward
YARN-378,MAPREDUCE-5062,is related to,Reference,inward
MAPREDUCE-4401,MAPREDUCE-5056,is related to,Reference,inward
MAPREDUCE-3697,MAPREDUCE-5055,is related to,Reference,inward
TEZ-3196,MAPREDUCE-5053,is related to,Reference,inward
MAPREDUCE-6377,MAPREDUCE-5052,is related to,Reference,inward
MAPREDUCE-5052,MAPREDUCE-5939,breaks,Regression,outward
MAPREDUCE-5050,MAPREDUCE-5528,duplicates,Duplicate,outward
MAPREDUCE-5046,MAPREDUCE-5038,relates to,Reference,outward
MAPREDUCE-4401,MAPREDUCE-5045,is part of,Incorporates,inward
YARN-1515,MAPREDUCE-5044,is blocked by,Blocker,inward
MAPREDUCE-5044,MAPREDUCE-1119,relates to,Reference,outward
YARN-445,MAPREDUCE-5044,is related to,Reference,inward
MAPREDUCE-5044,YARN-445,requires,Required,outward
MAPREDUCE-5124,MAPREDUCE-5043,is related to,Reference,inward
MAPREDUCE-5042,YARN-403,duplicates,Duplicate,outward
MAPREDUCE-5038,MAPREDUCE-5256,relates to,Reference,outward
MAPREDUCE-5046,MAPREDUCE-5038,is related to,Reference,inward
MAPREDUCE-5036,MAPREDUCE-6325,incorporates,Incorporates,outward
MAPREDUCE-5031,MAPREDUCE-5032,is related to,Reference,inward
MAPREDUCE-5028,MAPREDUCE-5032,is related to,Reference,inward
MAPREDUCE-5031,MAPREDUCE-5032,relates to,Reference,outward
MAPREDUCE-5031,MAPREDUCE-5028,relates to,Reference,outward
MAPREDUCE-5028,MAPREDUCE-5032,relates to,Reference,outward
MAPREDUCE-5031,MAPREDUCE-5028,is related to,Reference,inward
PIG-3289,MAPREDUCE-5025,is required by,Required,inward
HIVE-5207,MAPREDUCE-5025,is required by,Required,inward
MAPREDUCE-5025,HADOOP-9331,depends upon,dependent,outward
MAPREDUCE-5105,MAPREDUCE-5024,is duplicated by,Duplicate,inward
MAPREDUCE-4989,MAPREDUCE-5024,is duplicated by,Duplicate,inward
MAPREDUCE-5023,MAPREDUCE-4102,relates to,Reference,outward
MAPREDUCE-5018,MAPREDUCE-598,duplicates,Duplicate,outward
HADOOP-1722,MAPREDUCE-5018,is related to,Reference,inward
MAPREDUCE-5018,MAPREDUCE-606,supercedes,Supercedes,outward
MAPREDUCE-5255,MAPREDUCE-5009,is duplicated by,Duplicate,inward
MAPREDUCE-5255,MAPREDUCE-5009,is related to,Reference,inward
MAPREDUCE-5003,MAPREDUCE-4992,relates to,Reference,outward
MAPREDUCE-5079,MAPREDUCE-5003,is related to,Reference,inward
MAPREDUCE-5115,MAPREDUCE-5002,is duplicated by,Duplicate,inward
MAPREDUCE-5002,MAPREDUCE-4982,relates to,Reference,outward
MAPREDUCE-5002,MAPREDUCE-4893,relates to,Reference,outward
HIVE-4009,MAPREDUCE-5001,is related to,Reference,inward
MAPREDUCE-4997,MAPREDUCE-4692,relates to,Reference,outward
MAPREDUCE-5079,MAPREDUCE-4992,is related to,Reference,inward
MAPREDUCE-5003,MAPREDUCE-4992,is related to,Reference,inward
MAPREDUCE-4242,MAPREDUCE-4991,is duplicated by,Duplicate,inward
MAPREDUCE-4989,MAPREDUCE-5024,duplicates,Duplicate,outward
MAPREDUCE-4989,MAPREDUCE-5137,breaks,Regression,outward
MAPREDUCE-4989,YARN-362,depends upon,dependent,outward
MAPREDUCE-4401,MAPREDUCE-4987,is part of,Incorporates,inward
MAPREDUCE-4987,HADOOP-9061,relates to,Reference,outward
MAPREDUCE-4987,YARN-593,relates to,Reference,outward
HADOOP-9488,MAPREDUCE-4987,is related to,Reference,inward
YARN-488,MAPREDUCE-4987,is related to,Reference,inward
MAPREDUCE-4985,MAPREDUCE-2786,relates to,Reference,outward
MAPREDUCE-4984,MAPREDUCE-4671,duplicates,Duplicate,outward
MAPREDUCE-4401,MAPREDUCE-4983,is part of,Incorporates,inward
MAPREDUCE-4982,MAPREDUCE-4893,duplicates,Duplicate,outward
MAPREDUCE-5002,MAPREDUCE-4982,is related to,Reference,inward
MAPREDUCE-4981,MAPREDUCE-2669,relates to,Reference,outward
MAPREDUCE-4980,MAPREDUCE-6674,relates to,Reference,outward
MAPREDUCE-4980,HADOOP-9287,requires,Required,outward
MAPREDUCE-4980,HDFS-4491,requires,Required,outward
MAPREDUCE-4979,MAPREDUCE-3480,relates to,Reference,outward
MAPREDUCE-4979,MAPREDUCE-4967,relates to,Reference,outward
MAPREDUCE-4977,MAPREDUCE-4049,relates to,Reference,outward
MAPREDUCE-4977,MAPREDUCE-4807,relates to,Reference,outward
HADOOP-9252,MAPREDUCE-4976,is broken by,Regression,inward
MAPREDUCE-4975,MAPREDUCE-5637,relates to,Reference,outward
MAPREDUCE-4973,MAPREDUCE-4643,duplicates,Duplicate,outward
MAPREDUCE-4909,MAPREDUCE-4969,is related to,Reference,inward
MAPREDUCE-4979,MAPREDUCE-4967,is related to,Reference,inward
MAPREDUCE-4965,MAPREDUCE-2264,relates to,Reference,outward
MAPREDUCE-4964,MAPREDUCE-4843,relates to,Reference,outward
MAPREDUCE-4963,MAPREDUCE-4227,duplicates,Duplicate,outward
MAPREDUCE-4401,MAPREDUCE-4959,is part of,Incorporates,inward
MAPREDUCE-4959,HADOOP-8899,relates to,Reference,outward
MAPREDUCE-4959,YARN-316,relates to,Reference,outward
MAPREDUCE-4956,MAPREDUCE-4838,relates to,Reference,outward
TEZ-3191,MAPREDUCE-4955,is related to,Reference,inward
MAPREDUCE-6771,MAPREDUCE-4955,is related to,Reference,inward
YARN-352,MAPREDUCE-4951,is related to,Reference,inward
MAPREDUCE-4788,MAPREDUCE-4951,is related to,Reference,inward
MAPREDUCE-5900,MAPREDUCE-4951,is depended upon by,dependent,inward
MAPREDUCE-4944,YARN-40,relates to,Reference,outward
MAPREDUCE-4944,MAPREDUCE-4900,relates to,Reference,outward
MAPREDUCE-4932,MAPREDUCE-4942,is blocked by,Blocker,inward
MAPREDUCE-4940,HADOOP-9079,duplicates,Duplicate,outward
MAPREDUCE-4940,HBASE-8417,breaks,Regression,outward
MAPREDUCE-4938,YARN-3131,duplicates,Duplicate,outward
YARN-522,MAPREDUCE-4937,is related to,Reference,inward
MAPREDUCE-4520,MAPREDUCE-4936,is broken by,Regression,inward
MAPREDUCE-4935,MAPREDUCE-5066,duplicates,Duplicate,outward
MAPREDUCE-1688,MAPREDUCE-4935,is related to,Reference,inward
HADOOP-9097,MAPREDUCE-4934,is related to,Reference,inward
MAPREDUCE-4932,MAPREDUCE-4942,blocks,Blocker,outward
MAPREDUCE-4925,MAPREDUCE-4930,is blocked by,Blocker,inward
MAPREDUCE-4678,MAPREDUCE-4930,is blocked by,Blocker,inward
MAPREDUCE-4928,HADOOP-9192,depends upon,dependent,outward
MAPREDUCE-4871,MAPREDUCE-4926,is related to,Reference,inward
MAPREDUCE-4925,MAPREDUCE-4930,blocks,Blocker,outward
MAPREDUCE-4925,MAPREDUCE-4678,depends upon,dependent,outward
YARN-315,MAPREDUCE-4920,is blocked by,Blocker,inward
MAPREDUCE-4920,YARN-315,relates to,Reference,outward
MAPREDUCE-4913,MAPREDUCE-4819,relates to,Reference,outward
MAPREDUCE-4909,MAPREDUCE-4969,relates to,Reference,outward
MAPREDUCE-4900,MAPREDUCE-5381,blocks,Blocker,outward
YARN-291,MAPREDUCE-4900,is related to,Reference,inward
MAPREDUCE-4944,MAPREDUCE-4900,is related to,Reference,inward
MAPREDUCE-4900,HADOOP-9165,supercedes,Supercedes,outward
YARN-285,MAPREDUCE-4899,is blocked by,Blocker,inward
YARN-304,MAPREDUCE-4899,is related to,Reference,inward
MAPREDUCE-4894,YARN-50,relates to,Reference,outward
YARN-279,MAPREDUCE-4894,is related to,Reference,inward
MAPREDUCE-4982,MAPREDUCE-4893,is duplicated by,Duplicate,inward
MAPREDUCE-5622,MAPREDUCE-4893,is related to,Reference,inward
MAPREDUCE-5002,MAPREDUCE-4893,is related to,Reference,inward
MAPREDUCE-2454,MAPREDUCE-4891,is related to,Reference,inward
HADOOP-7823,MAPREDUCE-4888,is broken by,Regression,inward
MAPREDUCE-4401,MAPREDUCE-4885,is part of,Incorporates,inward
MAPREDUCE-4885,MAPREDUCE-4884,requires,Required,outward
HADOOP-9052,MAPREDUCE-4884,is duplicated by,Duplicate,inward
MAPREDUCE-4885,MAPREDUCE-4884,is required by,Required,inward
MAPREDUCE-4883,MAPREDUCE-5649,duplicates,Duplicate,outward
MAPREDUCE-5649,MAPREDUCE-4883,is related to,Reference,inward
MAPREDUCE-5911,MAPREDUCE-4879,is duplicated by,Duplicate,inward
MAPREDUCE-4401,MAPREDUCE-4872,is part of,Incorporates,inward
MAPREDUCE-4871,MAPREDUCE-4926,relates to,Reference,outward
MAPREDUCE-4871,MAPREDUCE-2760,relates to,Reference,outward
MAPREDUCE-4401,MAPREDUCE-4870,is part of,Incorporates,inward
MAPREDUCE-4401,MAPREDUCE-4869,is part of,Incorporates,inward
YARN-233,MAPREDUCE-4869,is broken by,Regression,inward
MAPREDUCE-4860,MAPREDUCE-4861,is related to,Reference,inward
YARN-264,MAPREDUCE-4861,is related to,Reference,inward
YARN-264,MAPREDUCE-4860,is cloned by,Cloners,inward
MAPREDUCE-4860,MAPREDUCE-5384,relates to,Reference,outward
MAPREDUCE-4860,MAPREDUCE-4861,relates to,Reference,outward
MAPREDUCE-4860,MAPREDUCE-5364,relates to,Reference,outward
MAPREDUCE-4860,MAPREDUCE-4795,relates to,Reference,outward
MAPREDUCE-4857,MAPREDUCE-2374,relates to,Reference,outward
YARN-263,MAPREDUCE-4853,is cloned by,Cloners,inward
MAPREDUCE-4852,MAPREDUCE-5251,duplicates,Duplicate,outward
MAPREDUCE-4964,MAPREDUCE-4843,is related to,Reference,inward
MAPREDUCE-5423,MAPREDUCE-4842,is duplicated by,Duplicate,inward
MAPREDUCE-4842,MAPREDUCE-3721,relates to,Reference,outward
TEZ-3293,MAPREDUCE-4842,is related to,Reference,inward
MAPREDUCE-5476,MAPREDUCE-4841,is duplicated by,Duplicate,inward
MAPREDUCE-4956,MAPREDUCE-4838,is related to,Reference,inward
MAPREDUCE-4835,MAPREDUCE-4825,relates to,Reference,outward
YARN-1940,MAPREDUCE-4834,is duplicated by,Duplicate,inward
MAPREDUCE-4832,MAPREDUCE-4831,relates to,Reference,outward
MAPREDUCE-4832,MAPREDUCE-4819,relates to,Reference,outward
MAPREDUCE-4831,MAPREDUCE-4819,relates to,Reference,outward
MAPREDUCE-4832,MAPREDUCE-4831,is related to,Reference,inward
YARN-248,MAPREDUCE-4830,is related to,Reference,inward
MAPREDUCE-4835,MAPREDUCE-4825,is related to,Reference,inward
YARN-243,MAPREDUCE-4819,is duplicated by,Duplicate,inward
MAPREDUCE-4819,MAPREDUCE-5476,relates to,Reference,outward
MAPREDUCE-4831,MAPREDUCE-4819,is related to,Reference,inward
MAPREDUCE-4813,MAPREDUCE-4819,is related to,Reference,inward
MAPREDUCE-4832,MAPREDUCE-4819,is related to,Reference,inward
MAPREDUCE-4913,MAPREDUCE-4819,is related to,Reference,inward
MAPREDUCE-4816,MAPREDUCE-4774,duplicates,Duplicate,outward
MAPREDUCE-4815,MAPREDUCE-6275,relates to,Reference,outward
MAPREDUCE-5485,MAPREDUCE-4815,is related to,Reference,inward
MAPREDUCE-6608,MAPREDUCE-4815,is depended upon by,dependent,inward
MAPREDUCE-6336,MAPREDUCE-4815,is depended upon by,dependent,inward
MAPREDUCE-4814,BIGTOP-713,blocks,Blocker,outward
MAPREDUCE-4712,MAPREDUCE-4814,is duplicated by,Duplicate,inward
MAPREDUCE-4813,MAPREDUCE-4819,relates to,Reference,outward
MAPREDUCE-4812,MAPREDUCE-4049,relates to,Reference,outward
MAPREDUCE-4808,MAPREDUCE-6332,relates to,Reference,outward
MAPREDUCE-4977,MAPREDUCE-4807,is related to,Reference,inward
MAPREDUCE-4723,MAPREDUCE-4805,is broken by,Regression,inward
MAPREDUCE-5469,MAPREDUCE-4804,is duplicated by,Duplicate,inward
MAPREDUCE-4720,MAPREDUCE-4802,is related to,Reference,inward
MAPREDUCE-4798,MAPREDUCE-3135,duplicates,Duplicate,outward
MAPREDUCE-4860,MAPREDUCE-4795,is related to,Reference,inward
YARN-264,MAPREDUCE-4795,is related to,Reference,inward
MAPREDUCE-4794,MAPREDUCE-4741,relates to,Reference,outward
MAPREDUCE-4790,MAPREDUCE-4780,relates to,Reference,outward
MAPREDUCE-4788,MAPREDUCE-4951,relates to,Reference,outward
MAPREDUCE-4788,MAPREDUCE-3629,relates to,Reference,outward
MAPREDUCE-4783,MAPREDUCE-4238,relates to,Reference,outward
MAPREDUCE-4401,MAPREDUCE-4780,is part of,Incorporates,inward
MAPREDUCE-4780,HADOOP-9008,relates to,Reference,outward
MAPREDUCE-4780,HDFS-4163,relates to,Reference,outward
MAPREDUCE-4780,YARN-207,relates to,Reference,outward
HADOOP-9008,MAPREDUCE-4780,is related to,Reference,inward
HDFS-4163,MAPREDUCE-4780,is related to,Reference,inward
MAPREDUCE-4790,MAPREDUCE-4780,is related to,Reference,inward
YARN-207,MAPREDUCE-4780,is related to,Reference,inward
MAPREDUCE-4816,MAPREDUCE-4774,is duplicated by,Duplicate,inward
HADOOP-7425,MAPREDUCE-4771,is related to,Reference,inward
MAPREDUCE-6536,MAPREDUCE-4769,is duplicated by,Duplicate,inward
MAPREDUCE-4767,MAPREDUCE-4729,relates to,Reference,outward
YARN-189,MAPREDUCE-4761,is related to,Reference,inward
MAPREDUCE-4758,MAPREDUCE-5982,duplicates,Duplicate,outward
MAPREDUCE-4755,HAMA-559,relates to,Reference,outward
MAPREDUCE-4755,MAPREDUCE-3235,relates to,Reference,outward
MAPREDUCE-4753,HADOOP-5329,is a clone of,Cloners,outward
MAPREDUCE-4752,HADOOP-9003,duplicates,Duplicate,outward
MAPREDUCE-4748,MAPREDUCE-4751,is blocked by,Blocker,inward
MAPREDUCE-4751,MAPREDUCE-4744,duplicates,Duplicate,outward
MAPREDUCE-4751,MAPREDUCE-4745,duplicates,Duplicate,outward
MAPREDUCE-4750,MAPREDUCE-5248,relates to,Reference,outward
MAPREDUCE-4088,MAPREDUCE-4749,is broken by,Regression,inward
MAPREDUCE-4748,MAPREDUCE-4751,blocks,Blocker,outward
MAPREDUCE-4747,HADOOP-1894,relates to,Reference,outward
MAPREDUCE-4751,MAPREDUCE-4745,is duplicated by,Duplicate,inward
MAPREDUCE-4751,MAPREDUCE-4744,is duplicated by,Duplicate,inward
MAPREDUCE-4794,MAPREDUCE-4741,is related to,Reference,inward
YARN-139,MAPREDUCE-4741,is related to,Reference,inward
MAPREDUCE-6454,MAPREDUCE-4740,is related to,Reference,inward
MAPREDUCE-4401,MAPREDUCE-4739,is part of,Incorporates,inward
YARN-171,MAPREDUCE-4734,is blocked by,Blocker,inward
MAPREDUCE-4730,MAPREDUCE-4733,is depended upon by,dependent,inward
MAPREDUCE-4730,HADOOP-8942,relates to,Reference,outward
MAPREDUCE-4730,MAPREDUCE-4733,depends upon,dependent,outward
MAPREDUCE-4767,MAPREDUCE-4729,is related to,Reference,inward
MAPREDUCE-4723,MAPREDUCE-4726,is duplicated by,Duplicate,inward
MAPREDUCE-4723,MAPREDUCE-4725,is duplicated by,Duplicate,inward
MAPREDUCE-4723,MAPREDUCE-4725,duplicates,Duplicate,outward
MAPREDUCE-4723,MAPREDUCE-4726,duplicates,Duplicate,outward
HADOOP-8594,MAPREDUCE-4723,is related to,Reference,inward
MAPREDUCE-4723,MAPREDUCE-4805,breaks,Regression,outward
MAPREDUCE-4720,YARN-151,relates to,Reference,outward
MAPREDUCE-4720,MAPREDUCE-4802,relates to,Reference,outward
MAPREDUCE-4720,YARN-266,breaks,Regression,outward
YARN-570,MAPREDUCE-4720,is superceded by,Supercedes,inward
YARN-30,MAPREDUCE-4716,is blocked by,Blocker,inward
MAPREDUCE-4713,MAPREDUCE-4712,duplicates,Duplicate,outward
MAPREDUCE-4712,BIGTOP-713,blocks,Blocker,outward
MAPREDUCE-4712,MAPREDUCE-4814,duplicates,Duplicate,outward
MAPREDUCE-4713,MAPREDUCE-4712,is duplicated by,Duplicate,inward
MAPREDUCE-4649,MAPREDUCE-4712,is related to,Reference,inward
MAPREDUCE-4710,MAPREDUCE-6829,duplicates,Duplicate,outward
MAPREDUCE-4695,MAPREDUCE-5762,relates to,Reference,outward
MAPREDUCE-3223,MAPREDUCE-4695,is broken by,Regression,inward
MAPREDUCE-4689,MAPREDUCE-4693,is related to,Reference,inward
MAPREDUCE-5309,MAPREDUCE-4693,is related to,Reference,inward
MAPREDUCE-4997,MAPREDUCE-4692,is related to,Reference,inward
MAPREDUCE-4689,MAPREDUCE-4693,relates to,Reference,outward
MAPREDUCE-4266,MAPREDUCE-4687,is related to,Reference,inward
MAPREDUCE-4686,HADOOP-9304,relates to,Reference,outward
MAPREDUCE-4683,MAPREDUCE-4253,blocks,Blocker,outward
MAPREDUCE-4253,MAPREDUCE-4682,is broken by,Regression,inward
MAPREDUCE-4679,MAPREDUCE-1881,is a clone of,Cloners,outward
MAPREDUCE-4678,MAPREDUCE-4930,blocks,Blocker,outward
MAPREDUCE-4925,MAPREDUCE-4678,is depended upon by,dependent,inward
MAPREDUCE-4677,HADOOP-7542,supercedes,Supercedes,outward
MAPREDUCE-4643,MAPREDUCE-4676,is blocked by,Blocker,inward
MAPREDUCE-4676,MAPREDUCE-4643,duplicates,Duplicate,outward
MAPREDUCE-4984,MAPREDUCE-4671,is duplicated by,Duplicate,inward
MAPREDUCE-4671,YARN-110,relates to,Reference,outward
MAPREDUCE-4669,YARN-4562,relates to,Reference,outward
MAPREDUCE-4669,YARN-8448,requires,Required,outward
MAPREDUCE-4669,YARN-6586,depends upon,dependent,outward
YARN-2972,MAPREDUCE-4662,is related to,Reference,inward
MAPREDUCE-4661,HADOOP-8581,duplicates,Duplicate,outward
HBASE-8181,MAPREDUCE-4661,is depended upon by,dependent,inward
HADOOP-8820,MAPREDUCE-4660,is blocked by,Blocker,inward
HADOOP-8817,MAPREDUCE-4660,Is contained by,Container,inward
MAPREDUCE-4658,MAPREDUCE-4644,relates to,Reference,outward
HADOOP-8645,MAPREDUCE-4657,is part of,Incorporates,inward
MAPREDUCE-4656,MAPREDUCE-4644,duplicates,Duplicate,outward
MAPREDUCE-4654,HDFS-3054,relates to,Reference,outward
MAPREDUCE-2765,MAPREDUCE-4654,is related to,Reference,inward
MAPREDUCE-4651,HADOOP-14508,breaks,Regression,outward
YARN-9,MAPREDUCE-4649,is blocked by,Blocker,inward
MAPREDUCE-4649,MAPREDUCE-3900,duplicates,Duplicate,outward
MAPREDUCE-4649,HADOOP-8794,relates to,Reference,outward
MAPREDUCE-4649,MAPREDUCE-4712,relates to,Reference,outward
HADOOP-9902,MAPREDUCE-4649,is related to,Reference,inward
