issue_key,jira_id,task_id
MAPREDUCE-2800,12518496,1362
MAPREDUCE-2801,12518499,1363
MAPREDUCE-2802,12518500,1364
MAPREDUCE-2804,12518518,1365
MAPREDUCE-2806,12518563,1366
MAPREDUCE-2807,12518567,1367
MAPREDUCE-2808,12518605,1368
MAPREDUCE-2821,12518620,1369
MAPREDUCE-2836,12518647,1370
MAPREDUCE-2837,12518658,1371
MAPREDUCE-2838,12518659,1372
MAPREDUCE-2839,12518667,1373
MAPREDUCE-5205,12645474,1373
MAPREDUCE-2840,12518715,1374
MAPREDUCE-3076,12524359,1374
MAPREDUCE-2843,12518913,1375
MAPREDUCE-2844,12518915,1376
MAPREDUCE-2845,12518959,1377
MAPREDUCE-2846,12519020,1378
MAPREDUCE-2849,12519180,1379
MAPREDUCE-2850,12519199,1380
MAPREDUCE-2852,12519203,1381
MAPREDUCE-2854,12519307,1382
MAPREDUCE-2856,12519328,1383
MAPREDUCE-2857,12519332,1384
MAPREDUCE-2858,12519347,1385
MAPREDUCE-2860,12519376,1386
MAPREDUCE-2861,12519381,1387
MAPREDUCE-2862,12519430,1388
MAPREDUCE-2863,12519437,1389
MAPREDUCE-2866,12519697,1390
MAPREDUCE-2867,12519708,1391
MAPREDUCE-2869,12519734,1392
MAPREDUCE-2871,12519748,1393
MAPREDUCE-2874,12519877,1394
MAPREDUCE-2875,12519932,1395
MAPREDUCE-2876,12520015,1396
MAPREDUCE-2878,12520082,1397
MAPREDUCE-2879,12520138,1398
MAPREDUCE-2880,12520146,1399
MAPREDUCE-2881,12520170,1400
MAPREDUCE-2882,12520173,1401
MAPREDUCE-2885,12520279,1402
MAPREDUCE-2887,12520312,1403
MAPREDUCE-2889,12520460,1404
MAPREDUCE-2891,12520466,1405
MAPREDUCE-2897,12520478,1405
MAPREDUCE-2898,12520479,1405
MAPREDUCE-2892,12520468,1406
MAPREDUCE-2894,12520474,1406
MAPREDUCE-2893,12520470,1407
MAPREDUCE-2895,12520475,1408
MAPREDUCE-2896,12520477,1409
MAPREDUCE-2899,12520505,1410
MAPREDUCE-2900,12520512,1411
MAPREDUCE-2901,12520530,1412
MAPREDUCE-2902,12520531,1413
MAPREDUCE-2904,12520552,1414
MAPREDUCE-2905,12520604,1415
MAPREDUCE-2906,12520618,1416
MAPREDUCE-2907,12520636,1417
MAPREDUCE-2908,12520674,1418
MAPREDUCE-3458,12532421,1418
MAPREDUCE-6243,12772265,1418
MAPREDUCE-2909,12520675,1419
MAPREDUCE-2918,12520703,1420
MAPREDUCE-2912,12520711,1421
MAPREDUCE-2913,12520756,1422
MAPREDUCE-2915,12520863,1423
MAPREDUCE-2916,12520872,1424
MAPREDUCE-2917,12520880,1425
MAPREDUCE-2919,12520995,1426
MAPREDUCE-2920,12521000,1427
MAPREDUCE-2921,12521002,1428
MAPREDUCE-2922,12521077,1429
MAPREDUCE-2923,12521109,1430
MAPREDUCE-2924,12521141,1431
MAPREDUCE-2925,12521175,1432
MAPREDUCE-2926,12521206,1433
MAPREDUCE-2927,12521227,1434
MAPREDUCE-2928,12521248,1435
MAPREDUCE-2929,12521253,1436
MAPREDUCE-2930,12521305,1437
MAPREDUCE-2932,12521365,1438
MAPREDUCE-2933,12521397,1439
MAPREDUCE-2934,12521404,1440
MAPREDUCE-2936,12521428,1441
MAPREDUCE-2937,12521533,1442
MAPREDUCE-2938,12521537,1443
MAPREDUCE-2939,12521538,1444
MAPREDUCE-2941,12521546,1445
MAPREDUCE-2942,12521570,1446
MAPREDUCE-2944,12521573,1447
MAPREDUCE-2945,12521583,1448
MAPREDUCE-2946,12521615,1449
MAPREDUCE-2947,12521628,1450
MAPREDUCE-2948,12521648,1451
MAPREDUCE-2949,12522238,1452
MAPREDUCE-2950,12522239,1453
MAPREDUCE-4010,12546476,1453
MAPREDUCE-2951,12522241,1454
MAPREDUCE-2952,12522245,1455
MAPREDUCE-2953,12522246,1456
MAPREDUCE-2954,12522256,1457
MAPREDUCE-2956,12522305,1458
MAPREDUCE-2957,12522326,1459
MAPREDUCE-2961,12522346,1460
MAPREDUCE-2962,12522347,1461
MAPREDUCE-2963,12522350,1462
MAPREDUCE-2965,12522372,1463
MAPREDUCE-2966,12522388,1464
MAPREDUCE-2968,12522403,1465
MAPREDUCE-2970,12522425,1466
MAPREDUCE-2971,12522432,1467
MAPREDUCE-2972,12522437,1468
MAPREDUCE-2973,12522447,1469
MAPREDUCE-2974,12522449,1470
MAPREDUCE-2975,12522453,1471
MAPREDUCE-2977,12522459,1472
MAPREDUCE-2978,12522470,1473
MAPREDUCE-2979,12522482,1474
MAPREDUCE-2981,12522665,1475
MAPREDUCE-2982,12522750,1476
MAPREDUCE-2983,12522751,1477
MAPREDUCE-2984,12522756,1478
MAPREDUCE-2985,12522776,1479
MAPREDUCE-2986,12522784,1480
MAPREDUCE-2987,12522796,1481
MAPREDUCE-2988,12522801,1482
MAPREDUCE-2989,12522818,1483
MAPREDUCE-2990,12522822,1484
MAPREDUCE-2991,12522823,1485
MAPREDUCE-2992,12522835,1486
MAPREDUCE-2994,12522859,1487
MAPREDUCE-2995,12522871,1488
MAPREDUCE-2996,12522877,1489
MAPREDUCE-2997,12522880,1490
MAPREDUCE-2998,12522915,1491
MAPREDUCE-2999,12522924,1492
MAPREDUCE-3000,12522925,1493
MAPREDUCE-3001,12522932,1494
MAPREDUCE-3003,12522963,1495
MAPREDUCE-3004,12522983,1496
MAPREDUCE-3005,12522994,1497
MAPREDUCE-3006,12523029,1498
MAPREDUCE-3007,12523031,1499
MAPREDUCE-3698,12539024,1499
MAPREDUCE-3008,12523049,1500
MAPREDUCE-3009,12523055,1501
MAPREDUCE-3020,12523303,1501
MAPREDUCE-3011,12523147,1502
MAPREDUCE-3013,12523161,1503
MAPREDUCE-3014,12523206,1504
MAPREDUCE-3015,12523264,1505
MAPREDUCE-3016,12523266,1505
MAPREDUCE-3017,12523274,1506
MAPREDUCE-3018,12523276,1507
MAPREDUCE-3019,12523284,1508
MAPREDUCE-3021,12523341,1509
MAPREDUCE-3023,12523353,1510
MAPREDUCE-3025,12523377,1511
MAPREDUCE-3026,12523404,1512
MAPREDUCE-3027,12523413,1513
MAPREDUCE-3028,12523414,1514
MAPREDUCE-3029,12523423,1515
MAPREDUCE-3030,12523541,1516
MAPREDUCE-3031,12523552,1517
MAPREDUCE-3032,12523553,1518
MAPREDUCE-3033,12523555,1519
MAPREDUCE-3034,12523557,1520
MAPREDUCE-3035,12523570,1521
MAPREDUCE-3036,12523572,1522
MAPREDUCE-3037,12523585,1523
MAPREDUCE-3038,12523602,1524
MAPREDUCE-3039,12523605,1525
MAPREDUCE-3040,12523608,1526
MAPREDUCE-3041,12523612,1527
MAPREDUCE-3042,12523622,1528
MAPREDUCE-3062,12523890,1528
MAPREDUCE-3066,12524218,1528
MAPREDUCE-3044,12523638,1529
MAPREDUCE-3045,12523640,1530
MAPREDUCE-3048,12523665,1531
MAPREDUCE-3050,12523752,1532
MAPREDUCE-3052,12523772,1533
MAPREDUCE-3053,12523791,1534
MAPREDUCE-3054,12523798,1535
MAPREDUCE-3055,12523803,1536
MAPREDUCE-3056,12523833,1537
MAPREDUCE-3057,12523853,1538
MAPREDUCE-3058,12523856,1539
MAPREDUCE-3059,12523864,1540
MAPREDUCE-3064,12523894,1541
MAPREDUCE-3067,12524235,1542
MAPREDUCE-3068,12524237,1543
MAPREDUCE-3933,12544369,1543
MAPREDUCE-3070,12524292,1544
MAPREDUCE-3071,12524297,1545
MAPREDUCE-3072,12524305,1546
MAPREDUCE-3073,12524311,1547
MAPREDUCE-3077,12524364,1548
MAPREDUCE-3078,12524392,1549
MAPREDUCE-3081,12524475,1550
MAPREDUCE-3084,12524497,1551
MAPREDUCE-3085,12524498,1552
MAPREDUCE-3087,12524569,1553
MAPREDUCE-3088,12524587,1554
MAPREDUCE-3090,12524603,1555
MAPREDUCE-3092,12524640,1556
MAPREDUCE-3095,12524730,1557
MAPREDUCE-3096,12524735,1558
MAPREDUCE-3098,12524752,1559
MAPREDUCE-3100,12524793,1560
MAPREDUCE-3102,12524797,1561
MAPREDUCE-3103,12524799,1562
MAPREDUCE-3104,12524800,1563
MAPREDUCE-3105,12524801,1564
MAPREDUCE-3106,12524811,1565
MAPREDUCE-3107,12524816,1566
MAPREDUCE-3285,12529119,1566
MAPREDUCE-4236,12554422,1566
MAPREDUCE-3108,12524825,1567
MAPREDUCE-3109,12524852,1568
MAPREDUCE-3110,12524856,1569
MAPREDUCE-3112,12525012,1570
MAPREDUCE-3113,12525043,1571
MAPREDUCE-3114,12525054,1572
MAPREDUCE-3140,12525652,1572
MAPREDUCE-3116,12525084,1573
MAPREDUCE-3117,12525109,1574
MAPREDUCE-3118,12525140,1575
MAPREDUCE-3119,12525143,1576
MAPREDUCE-3121,12525190,1577
MAPREDUCE-3122,12525215,1578
MAPREDUCE-3123,12525234,1579
MAPREDUCE-3124,12525245,1580
MAPREDUCE-3125,12525248,1581
MAPREDUCE-3126,12525252,1582
MAPREDUCE-3127,12525284,1583
MAPREDUCE-3133,12525359,1584
MAPREDUCE-3134,12525501,1585
MAPREDUCE-3136,12525514,1586
MAPREDUCE-3137,12525556,1587
MAPREDUCE-3138,12525600,1588
MAPREDUCE-3139,12525614,1589
MAPREDUCE-3141,12525667,1590
MAPREDUCE-3143,12525806,1591
MAPREDUCE-3144,12525828,1592
MAPREDUCE-3145,12525830,1593
MAPREDUCE-3146,12525831,1594
MAPREDUCE-3147,12525933,1595
MAPREDUCE-3148,12526013,1596
MAPREDUCE-3149,12526091,1597
MAPREDUCE-3150,12526124,1598
MAPREDUCE-3153,12526195,1599
MAPREDUCE-3154,12526242,1600
MAPREDUCE-3156,12526358,1601
MAPREDUCE-3157,12526422,1602
MAPREDUCE-3158,12526488,1603
MAPREDUCE-3611,12536724,1603
MAPREDUCE-3159,12526505,1604
MAPREDUCE-3160,12526526,1605
MAPREDUCE-3161,12526528,1606
MAPREDUCE-3162,12526529,1607
MAPREDUCE-3163,12526554,1608
MAPREDUCE-3165,12526561,1609
MAPREDUCE-3166,12526565,1610
MAPREDUCE-3167,12526566,1611
MAPREDUCE-3169,12526716,1612
MAPREDUCE-3171,12526785,1613
MAPREDUCE-3175,12526888,1614
MAPREDUCE-3176,12526924,1615
MAPREDUCE-3177,12526940,1616
MAPREDUCE-3178,12527027,1617
MAPREDUCE-3179,12527042,1618
MAPREDUCE-3180,12527099,1619
MAPREDUCE-3181,12527101,1620
MAPREDUCE-3183,12527118,1621
MAPREDUCE-3184,12527127,1622
MAPREDUCE-3185,12527133,1623
MAPREDUCE-3186,12527162,1624
MAPREDUCE-3187,12527237,1625
MAPREDUCE-3188,12527238,1626
MAPREDUCE-3189,12527242,1627
MAPREDUCE-3190,12527243,1628
MAPREDUCE-3456,12532409,1628
MAPREDUCE-3192,12527252,1629
MAPREDUCE-4373,12595914,1629
MAPREDUCE-3194,12527467,1630
MAPREDUCE-3196,12527511,1631
MAPREDUCE-3197,12527512,1632
MAPREDUCE-3198,12527525,1633
MAPREDUCE-3199,12527563,1634
MAPREDUCE-3444,12532190,1634
MAPREDUCE-4787,12615735,1634
MAPREDUCE-3200,12527566,1635
MAPREDUCE-3204,12527670,1636
MAPREDUCE-3205,12527683,1637
MAPREDUCE-3208,12527693,1638
MAPREDUCE-3209,12527700,1639
MAPREDUCE-3211,12527720,1640
MAPREDUCE-3212,12527745,1641
MAPREDUCE-3217,12527825,1642
MAPREDUCE-3218,12527827,1642
MAPREDUCE-3219,12527828,1642
MAPREDUCE-3220,12527829,1642
MAPREDUCE-3221,12527831,1642
MAPREDUCE-3225,12527874,1643
MAPREDUCE-3226,12527880,1644
MAPREDUCE-3228,12527911,1645
MAPREDUCE-3230,12527916,1646
MAPREDUCE-3231,12527944,1647
MAPREDUCE-3233,12527964,1648
MAPREDUCE-3234,12527977,1649
MAPREDUCE-3237,12528023,1650
MAPREDUCE-3446,12532192,1650
MAPREDUCE-3238,12528142,1651
MAPREDUCE-3239,12528145,1652
MAPREDUCE-3240,12528282,1653
MAPREDUCE-3241,12528296,1654
MAPREDUCE-3242,12528329,1655
MAPREDUCE-3243,12528339,1656
MAPREDUCE-3244,12528340,1657
MAPREDUCE-3246,12528362,1658
MAPREDUCE-3248,12528438,1659
MAPREDUCE-3249,12528449,1660
MAPREDUCE-3250,12528460,1661
MAPREDUCE-3251,12528503,1662
MAPREDUCE-3252,12528555,1663
MAPREDUCE-3253,12528557,1664
MAPREDUCE-3254,12528567,1665
MAPREDUCE-3255,12528594,1666
MAPREDUCE-3256,12528624,1667
MAPREDUCE-3257,12528630,1667
MAPREDUCE-3259,12528650,1668
MAPREDUCE-3260,12528705,1669
MAPREDUCE-4751,12612304,1669
MAPREDUCE-3261,12528719,1670
MAPREDUCE-3262,12528722,1671
MAPREDUCE-3264,12528737,1672
MAPREDUCE-3265,12528740,1673
MAPREDUCE-3266,12528741,1674
MAPREDUCE-3269,12528759,1675
MAPREDUCE-3270,12528768,1676
MAPREDUCE-3271,12528787,1677
MAPREDUCE-3272,12528790,1678
MAPREDUCE-3274,12528959,1679
MAPREDUCE-3275,12528970,1680
MAPREDUCE-3277,12528996,1681
MAPREDUCE-3278,12529010,1682
MAPREDUCE-3279,12529022,1683
MAPREDUCE-3280,12529031,1684
MAPREDUCE-3281,12529063,1685
MAPREDUCE-3313,12529414,1685
MAPREDUCE-3282,12529100,1686
MAPREDUCE-5729,12689854,1686
MAPREDUCE-3284,12529117,1687
MAPREDUCE-3287,12529150,1688
MAPREDUCE-3288,12529165,1689
MAPREDUCE-7078,13152017,1689
MAPREDUCE-3290,12529175,1690
MAPREDUCE-3291,12529178,1691
MAPREDUCE-3292,12529180,1692
MAPREDUCE-3295,12529194,1693
MAPREDUCE-3853,12542203,1693
MAPREDUCE-3296,12529197,1694
MAPREDUCE-3297,12529210,1695
MAPREDUCE-3298,12529211,1696
MAPREDUCE-3299,12529212,1697
MAPREDUCE-3303,12529259,1698
MAPREDUCE-3304,12529262,1699
MAPREDUCE-4402,12597796,1699
MAPREDUCE-3306,12529285,1700
MAPREDUCE-3307,12529299,1701
MAPREDUCE-3308,12529320,1702
MAPREDUCE-3309,12529324,1703
MAPREDUCE-3311,12529388,1704
MAPREDUCE-3312,12529389,1705
MAPREDUCE-3316,12529474,1706
MAPREDUCE-3317,12529521,1707
MAPREDUCE-3319,12529564,1708
MAPREDUCE-3321,12529601,1709
MAPREDUCE-3322,12529604,1710
MAPREDUCE-3324,12529696,1711
MAPREDUCE-3325,12529704,1712
MAPREDUCE-3653,12537959,1712
MAPREDUCE-3326,12529706,1713
MAPREDUCE-3327,12529733,1714
MAPREDUCE-3328,12529742,1715
MAPREDUCE-3329,12529746,1716
MAPREDUCE-3330,12529747,1717
MAPREDUCE-3331,12529767,1718
MAPREDUCE-3332,12529772,1719
MAPREDUCE-3333,12529861,1720
MAPREDUCE-3334,12529903,1721
MAPREDUCE-3336,12529953,1722
MAPREDUCE-3337,12529999,1723
MAPREDUCE-3338,12530010,1724
MAPREDUCE-3339,12530026,1725
MAPREDUCE-3341,12530071,1726
MAPREDUCE-3342,12530120,1727
MAPREDUCE-3343,12530133,1728
MAPREDUCE-3344,12530145,1729
MAPREDUCE-3345,12530240,1730
MAPREDUCE-3346,12530245,1731
MAPREDUCE-3347,12530252,1732
MAPREDUCE-3348,12530261,1733
MAPREDUCE-3349,12530263,1734
MAPREDUCE-3352,12530272,1735
MAPREDUCE-3353,12530275,1736
MAPREDUCE-3354,12530277,1737
MAPREDUCE-3355,12530282,1738
MAPREDUCE-3356,12530336,1739
MAPREDUCE-4858,12622870,1739
MAPREDUCE-3359,12530366,1740
MAPREDUCE-3360,12530414,1741
MAPREDUCE-3363,12530536,1742
MAPREDUCE-3365,12530563,1743
MAPREDUCE-3366,12530596,1744
MAPREDUCE-3367,12530598,1745
MAPREDUCE-3369,12530628,1746
MAPREDUCE-3370,12530629,1747
MAPREDUCE-3371,12530632,1748
MAPREDUCE-3372,12530641,1749
MAPREDUCE-3373,12530654,1750
MAPREDUCE-3374,12530662,1751
MAPREDUCE-3376,12530733,1752
MAPREDUCE-3377,12530760,1753
MAPREDUCE-3378,12530768,1754
MAPREDUCE-3379,12530787,1755
MAPREDUCE-3380,12530798,1756
MAPREDUCE-3381,12530799,1757
MAPREDUCE-3382,12530815,1758
MAPREDUCE-3386,12530843,1759
MAPREDUCE-5006,12632326,1759
MAPREDUCE-3387,12530887,1760
MAPREDUCE-3388,12530894,1761
MAPREDUCE-3389,12530933,1762
MAPREDUCE-3391,12530963,1763
MAPREDUCE-3392,12531012,1764
MAPREDUCE-3393,12531155,1765
MAPREDUCE-3394,12531192,1766
MAPREDUCE-5609,12677876,1766
MAPREDUCE-3395,12531206,1767
MAPREDUCE-3693,12538915,1767
MAPREDUCE-3396,12531272,1768
MAPREDUCE-3397,12531303,1769
MAPREDUCE-3398,12531410,1770
MAPREDUCE-3399,12531411,1771
MAPREDUCE-3400,12531412,1772
MAPREDUCE-3402,12531471,1773
MAPREDUCE-3403,12531518,1774
MAPREDUCE-3404,12531521,1775
MAPREDUCE-7278,13302124,1775
MAPREDUCE-3405,12531535,1776
MAPREDUCE-3407,12531555,1777
MAPREDUCE-3408,12531565,1778
MAPREDUCE-3409,12531580,1779
MAPREDUCE-3411,12531660,1780
MAPREDUCE-3412,12531665,1781
MAPREDUCE-3413,12531671,1782
MAPREDUCE-3414,12531678,1783
MAPREDUCE-3415,12531683,1784
MAPREDUCE-3416,12531684,1785
MAPREDUCE-3417,12531692,1786
MAPREDUCE-3419,12531702,1787
MAPREDUCE-3420,12531719,1788
MAPREDUCE-3421,12531720,1789
MAPREDUCE-3422,12531752,1790
MAPREDUCE-3424,12531834,1791
MAPREDUCE-3425,12531858,1792
MAPREDUCE-3426,12531877,1793
MAPREDUCE-3428,12531912,1794
MAPREDUCE-3429,12531961,1795
MAPREDUCE-3430,12531962,1796
MAPREDUCE-3431,12531963,1797
MAPREDUCE-3433,12531981,1798
MAPREDUCE-3436,12532032,1799
MAPREDUCE-3437,12532037,1800
MAPREDUCE-3443,12532180,1801
MAPREDUCE-3445,12532191,1802
MAPREDUCE-3447,12532193,1803
MAPREDUCE-3593,12536089,1803
MAPREDUCE-3448,12532215,1804
MAPREDUCE-3450,12532260,1805
MAPREDUCE-3452,12532276,1806
MAPREDUCE-3453,12532280,1807
MAPREDUCE-3454,12532292,1808
MAPREDUCE-3455,12532401,1809
MAPREDUCE-3457,12532417,1810
MAPREDUCE-3460,12532429,1811
MAPREDUCE-3461,12532434,1812
MAPREDUCE-3462,12532440,1813
MAPREDUCE-3463,12532471,1814
MAPREDUCE-3464,12532508,1815
MAPREDUCE-3465,12532517,1816
MAPREDUCE-3466,12532536,1817
MAPREDUCE-3467,12532542,1818
MAPREDUCE-3468,12532573,1819
MAPREDUCE-3471,12532641,1820
MAPREDUCE-3473,12532853,1821
MAPREDUCE-3477,12532982,1822
MAPREDUCE-3478,12533038,1823
MAPREDUCE-3479,12533041,1824
MAPREDUCE-3480,12533079,1825
MAPREDUCE-4967,12629846,1825
MAPREDUCE-3481,12533083,1826
MAPREDUCE-3787,12540879,1826
MAPREDUCE-3482,12533153,1827
MAPREDUCE-3484,12533204,1828
MAPREDUCE-3485,12533220,1829
MAPREDUCE-3487,12533330,1830
MAPREDUCE-3488,12533337,1831
MAPREDUCE-3489,12533388,1832
MAPREDUCE-3490,12533389,1833
MAPREDUCE-3492,12533413,1834
MAPREDUCE-3496,12533481,1835
MAPREDUCE-3497,12533523,1836
MAPREDUCE-3499,12533548,1837
MAPREDUCE-3500,12533554,1838
MAPREDUCE-3503,12533678,1839
MAPREDUCE-3505,12533704,1840
MAPREDUCE-3510,12533942,1841
MAPREDUCE-3522,12534413,1841
MAPREDUCE-3511,12533965,1842
MAPREDUCE-3512,12533966,1843
MAPREDUCE-3513,12533973,1844
MAPREDUCE-3515,12534101,1845
MAPREDUCE-3516,12534137,1846
MAPREDUCE-3518,12534270,1847
MAPREDUCE-4419,12598154,1847
MAPREDUCE-4420,12598157,1847
MAPREDUCE-3519,12534304,1848
MAPREDUCE-3521,12534410,1849
MAPREDUCE-3524,12534453,1850
MAPREDUCE-3525,12534454,1850
MAPREDUCE-3526,12534561,1851
MAPREDUCE-3528,12534583,1852
MAPREDUCE-3529,12534584,1853
MAPREDUCE-3530,12534740,1854
MAPREDUCE-3531,12534741,1855
MAPREDUCE-3532,12534743,1856
MAPREDUCE-3534,12534786,1857
MAPREDUCE-3537,12534890,1858
MAPREDUCE-3538,12534891,1859
MAPREDUCE-3541,12534981,1860
MAPREDUCE-3542,12535038,1861
MAPREDUCE-4562,12603692,1861
MAPREDUCE-3543,12535055,1862
MAPREDUCE-3544,12535065,1863
MAPREDUCE-3545,12535076,1864
MAPREDUCE-3546,12535078,1865
MAPREDUCE-3547,12535079,1866
MAPREDUCE-3548,12535080,1867
MAPREDUCE-3549,12535081,1867
MAPREDUCE-3553,12535088,1868
MAPREDUCE-3555,12535093,1869
MAPREDUCE-3557,12535168,1870
MAPREDUCE-3558,12535229,1871
MAPREDUCE-3559,12535230,1872
MAPREDUCE-3560,12535233,1873
MAPREDUCE-3564,12535277,1873
MAPREDUCE-3563,12535267,1874
MAPREDUCE-4281,12556989,1874
MAPREDUCE-3565,12535294,1875
MAPREDUCE-3566,12535361,1876
MAPREDUCE-3567,12535373,1877
MAPREDUCE-3568,12535378,1878
MAPREDUCE-3569,12535386,1879
MAPREDUCE-3618,12537276,1879
MAPREDUCE-3570,12535389,1880
MAPREDUCE-3571,12535391,1880
MAPREDUCE-3572,12535398,1881
MAPREDUCE-3573,12535404,1882
MAPREDUCE-3574,12535420,1883
MAPREDUCE-3575,12535421,1883
MAPREDUCE-3578,12535550,1884
MAPREDUCE-3579,12535582,1885
MAPREDUCE-3582,12535831,1886
MAPREDUCE-3583,12535850,1887
MAPREDUCE-3584,12535870,1888
MAPREDUCE-3585,12535879,1889
MAPREDUCE-3586,12535891,1890
MAPREDUCE-3588,12535925,1891
MAPREDUCE-3589,12535983,1892
MAPREDUCE-3590,12535989,1893
MAPREDUCE-3592,12536069,1894
MAPREDUCE-3594,12536180,1895
MAPREDUCE-3595,12536201,1896
MAPREDUCE-3596,12536228,1897
MAPREDUCE-3597,12536260,1898
MAPREDUCE-3598,12536366,1899
MAPREDUCE-3599,12536398,1900
MAPREDUCE-3604,12536476,1901
MAPREDUCE-3605,12536525,1902
MAPREDUCE-3606,12536551,1903
MAPREDUCE-3608,12536632,1904
MAPREDUCE-3609,12536634,1905
MAPREDUCE-3610,12536722,1906
MAPREDUCE-3613,12537085,1907
MAPREDUCE-3614,12537113,1908
MAPREDUCE-3615,12537190,1909
MAPREDUCE-4142,12550626,1909
MAPREDUCE-3616,12537214,1910
MAPREDUCE-3617,12537262,1911
MAPREDUCE-3619,12537305,1912
MAPREDUCE-3620,12537328,1913
MAPREDUCE-3621,12537340,1914
MAPREDUCE-3622,12537349,1915
MAPREDUCE-3624,12537376,1916
MAPREDUCE-3625,12537400,1917
MAPREDUCE-3626,12537408,1918
MAPREDUCE-3628,12537457,1919
MAPREDUCE-3630,12537460,1920
MAPREDUCE-3631,12537463,1921
MAPREDUCE-3633,12537516,1922
MAPREDUCE-3634,12537564,1923
MAPREDUCE-3637,12537592,1924
MAPREDUCE-3638,12537596,1925
MAPREDUCE-3639,12537623,1926
MAPREDUCE-3640,12537655,1927
MAPREDUCE-3641,12537660,1928
MAPREDUCE-3643,12537787,1929
MAPREDUCE-3646,12537825,1930
MAPREDUCE-3647,12537826,1931
MAPREDUCE-3648,12537833,1932
MAPREDUCE-3649,12537834,1933
MAPREDUCE-3650,12537855,1934
MAPREDUCE-3651,12537908,1935
MAPREDUCE-3654,12538004,1936
MAPREDUCE-3656,12538062,1937
MAPREDUCE-3664,12538072,1938
MAPREDUCE-3657,12538076,1939
MAPREDUCE-3659,12538134,1940
MAPREDUCE-3660,12538138,1941
MAPREDUCE-3661,12538140,1942
MAPREDUCE-3662,12538149,1943
MAPREDUCE-3665,12538248,1944
MAPREDUCE-3666,12538266,1945
MAPREDUCE-3667,12538350,1946
MAPREDUCE-3668,12538354,1947
MAPREDUCE-3669,12538355,1948
MAPREDUCE-3670,12538364,1949
MAPREDUCE-3672,12538376,1950
MAPREDUCE-3674,12538469,1951
MAPREDUCE-4195,12552719,1951
MAPREDUCE-3675,12538489,1952
MAPREDUCE-3679,12538557,1953
MAPREDUCE-3680,12538653,1954
MAPREDUCE-3681,12538670,1955
MAPREDUCE-3816,12541421,1955
MAPREDUCE-3682,12538674,1956
MAPREDUCE-3683,12538678,1957
MAPREDUCE-3684,12538714,1958
MAPREDUCE-3686,12538836,1959
MAPREDUCE-3687,12538850,1960
MAPREDUCE-3689,12538859,1961
MAPREDUCE-3690,12538876,1962
MAPREDUCE-3691,12538878,1963
MAPREDUCE-3692,12538903,1964
MAPREDUCE-3694,12538926,1965
MAPREDUCE-3696,12538977,1966
MAPREDUCE-3697,12538978,1967
MAPREDUCE-3699,12539068,1968
MAPREDUCE-3700,12539071,1969
MAPREDUCE-3701,12539093,1970
MAPREDUCE-3702,12539154,1971
MAPREDUCE-3703,12539169,1972
MAPREDUCE-3706,12539256,1973
MAPREDUCE-3708,12539285,1974
MAPREDUCE-3709,12539506,1975
MAPREDUCE-3710,12539514,1976
MAPREDUCE-3711,12539530,1977
MAPREDUCE-3712,12539543,1978
MAPREDUCE-5554,12671696,1978
MAPREDUCE-3713,12539559,1979
MAPREDUCE-3714,12539561,1980
MAPREDUCE-3715,12539586,1981
MAPREDUCE-3716,12539632,1982
MAPREDUCE-3717,12539649,1983
MAPREDUCE-3718,12539673,1984
MAPREDUCE-3719,12539685,1985
MAPREDUCE-3720,12539687,1986
MAPREDUCE-3721,12539712,1987
MAPREDUCE-4842,12618634,1987
MAPREDUCE-6445,12852581,1987
MAPREDUCE-3722,12539734,1988
MAPREDUCE-3723,12539751,1989
MAPREDUCE-3724,12539801,1990
MAPREDUCE-3725,12539812,1991
MAPREDUCE-3727,12539815,1992
MAPREDUCE-3728,12539819,1993
MAPREDUCE-3729,12539846,1994
MAPREDUCE-3730,12539849,1995
MAPREDUCE-3732,12539868,1996
MAPREDUCE-3733,12539873,1997
MAPREDUCE-3734,12539874,1998
MAPREDUCE-3735,12539879,1999
MAPREDUCE-3736,12539948,2000
MAPREDUCE-3737,12539951,2001
MAPREDUCE-3738,12539965,2002
MAPREDUCE-3742,12540157,2003
MAPREDUCE-3744,12540187,2004
MAPREDUCE-3746,12540214,2005
MAPREDUCE-3747,12540221,2006
MAPREDUCE-3748,12540225,2007
MAPREDUCE-3749,12540226,2008
MAPREDUCE-3750,12540227,2008
MAPREDUCE-3752,12540237,2009
MAPREDUCE-3754,12540303,2010
MAPREDUCE-3756,12540324,2011
MAPREDUCE-3757,12540338,2012
MAPREDUCE-3758,12540370,2013
MAPREDUCE-3759,12540415,2014
MAPREDUCE-3760,12540418,2015
MAPREDUCE-3762,12540441,2016
MAPREDUCE-3764,12540456,2017
MAPREDUCE-3765,12540457,2018
MAPREDUCE-3766,12540472,2019
MAPREDUCE-3982,12545552,2019
MAPREDUCE-3767,12540483,2020
MAPREDUCE-3768,12540492,2021
MAPREDUCE-3770,12540503,2022
MAPREDUCE-3771,12540508,2023
MAPREDUCE-3773,12540594,2024
MAPREDUCE-3774,12540632,2025
MAPREDUCE-3775,12540642,2026
MAPREDUCE-3780,12540768,2027
MAPREDUCE-3784,12540831,2028
MAPREDUCE-3786,12540863,2029
MAPREDUCE-3789,12540903,2030
MAPREDUCE-3790,12540962,2031
MAPREDUCE-3791,12540969,2032
MAPREDUCE-5416,12659671,2032
MAPREDUCE-6936,13093893,2032
MAPREDUCE-3792,12541004,2033
