assignee_code,Skill_Tag,issue_count,skill_level
A-8380,Performance Optimization,1,1
A-8381,Feature / Improvement Implementation,4,2
A-8382,Feature / Improvement Implementation,5,2
A-8382,Bug fixing / Maintenance,1,1
A-8382,Testing & Verification,1,1
A-8383,Build & Release Engineering,3,2
A-8383,Feature / Improvement Implementation,3,2
A-8383,Project / General Task,2,1
A-8383,Bug fixing / Maintenance,1,1
A-8383,Code Refactoring & Cleanup,1,1
A-8383,Testing & Verification,1,1
A-8384,Feature / Improvement Implementation,8,3
A-8384,Bug fixing / Maintenance,2,1
A-8384,Build & Release Engineering,1,1
A-8385,Build & Release Engineering,1,1
A-8385,Feature / Improvement Implementation,1,1
A-8386,Feature / Improvement Implementation,1,1
A-8386,Performance Optimization,1,1
A-8386,Testing & Verification,1,1
A-8387,Feature / Improvement Implementation,37,5
A-8387,Bug fixing / Maintenance,30,5
A-8387,Project / General Task,10,3
A-8387,Testing & Verification,6,3
A-8387,Design & API Evolution,5,2
A-8387,Documentation,5,2
A-8387,Build & Release Engineering,4,2
A-8387,Performance Optimization,3,2
A-8387,Code Refactoring & Cleanup,2,1
A-8388,Feature / Improvement Implementation,2,1
A-8388,Other,2,1
A-8389,Feature / Improvement Implementation,1,1
A-8389,Other,1,1
A-8389,Project / General Task,1,1
A-839,Performance Optimization,5,2
A-839,Bug fixing / Maintenance,2,1
A-839,Documentation,1,1
A-839,Testing & Verification,1,1
A-8390,Other,8,3
A-8390,Feature / Improvement Implementation,1,1
A-8390,Testing & Verification,1,1
A-8391,Feature / Improvement Implementation,1,1
A-8392,Bug fixing / Maintenance,1,1
A-8392,Feature / Improvement Implementation,1,1
A-8393,Feature / Improvement Implementation,6,3
A-8393,Bug fixing / Maintenance,3,2
A-8393,Build & Release Engineering,1,1
A-8393,Design & API Evolution,1,1
A-8393,Documentation,1,1
A-8394,Bug fixing / Maintenance,201,5
A-8394,Feature / Improvement Implementation,61,5
A-8394,Documentation,25,5
A-8394,Testing & Verification,8,3
A-8394,Performance Optimization,2,1
A-8394,Build & Release Engineering,1,1
A-8395,Bug fixing / Maintenance,2,1
A-8396,Bug fixing / Maintenance,1,1
A-8397,Bug fixing / Maintenance,1,1
A-8398,Bug fixing / Maintenance,1,1
A-8399,Bug fixing / Maintenance,1,1
A-84,Testing & Verification,5,2
A-84,Bug fixing / Maintenance,2,1
A-84,Feature / Improvement Implementation,2,1
A-84,Documentation,1,1
A-840,Other,78,5
A-840,Bug fixing / Maintenance,57,5
A-840,Feature / Improvement Implementation,34,5
A-840,Project / General Task,20,4
A-840,Testing & Verification,16,4
A-840,Design & API Evolution,5,2
A-840,Build & Release Engineering,4,2
A-840,Documentation,2,1
A-840,Code Refactoring & Cleanup,1,1
A-8400,Bug fixing / Maintenance,1,1
A-8401,Bug fixing / Maintenance,7,3
A-8401,Feature / Improvement Implementation,7,3
A-8401,Code Refactoring & Cleanup,1,1
A-8401,Testing & Verification,1,1
A-8402,Bug fixing / Maintenance,24,5
A-8402,Documentation,2,1
A-8402,Testing & Verification,2,1
A-8402,Build & Release Engineering,1,1
A-8402,Feature / Improvement Implementation,1,1
A-8403,Bug fixing / Maintenance,8,3
A-8404,Bug fixing / Maintenance,2,1
A-8404,Project / General Task,1,1
A-8405,Bug fixing / Maintenance,3,2
A-8405,Feature / Improvement Implementation,2,1
A-8406,Bug fixing / Maintenance,7,3
A-8406,Testing & Verification,1,1
A-8407,Bug fixing / Maintenance,254,5
A-8407,Feature / Improvement Implementation,66,5
A-8407,Testing & Verification,23,5
A-8407,Build & Release Engineering,14,4
A-8407,Project / General Task,5,2
A-8407,Documentation,4,2
A-8407,Performance Optimization,1,1
A-8408,Bug fixing / Maintenance,1,1
A-8409,Bug fixing / Maintenance,10,3
A-8409,Feature / Improvement Implementation,3,2
A-8409,Testing & Verification,3,2
A-8409,Design & API Evolution,1,1
A-8409,Project / General Task,1,1
A-841,Bug fixing / Maintenance,8,3
A-841,Feature / Improvement Implementation,6,3
A-841,Other,6,3
A-841,Testing & Verification,5,2
A-841,Build & Release Engineering,1,1
A-841,Design & API Evolution,1,1
A-8410,Feature / Improvement Implementation,27,5
A-8410,Bug fixing / Maintenance,24,5
A-8410,Build & Release Engineering,2,1
A-8410,Code Refactoring & Cleanup,2,1
A-8410,Design & API Evolution,1,1
A-8410,Documentation,1,1
A-8410,Testing & Verification,1,1
A-8411,Feature / Improvement Implementation,3,2
A-8411,Bug fixing / Maintenance,2,1
A-8411,Testing & Verification,2,1
A-8411,Design & API Evolution,1,1
A-8412,Feature / Improvement Implementation,10,3
A-8412,Bug fixing / Maintenance,7,3
A-8412,Project / General Task,2,1
A-8412,Build & Release Engineering,1,1
A-8412,Code Refactoring & Cleanup,1,1
A-8412,Documentation,1,1
A-8412,Testing & Verification,1,1
A-8413,Bug fixing / Maintenance,6,3
A-8414,Bug fixing / Maintenance,84,5
A-8414,Feature / Improvement Implementation,26,5
A-8414,Project / General Task,6,3
A-8414,Testing & Verification,3,2
A-8414,Build & Release Engineering,2,1
A-8415,Feature / Improvement Implementation,37,5
A-8415,Bug fixing / Maintenance,20,4
A-8415,Documentation,3,2
A-8415,Build & Release Engineering,1,1
A-8415,Testing & Verification,1,1
A-8416,Bug fixing / Maintenance,21,5
A-8416,Feature / Improvement Implementation,20,4
A-8416,Build & Release Engineering,5,2
A-8416,Design & API Evolution,1,1
A-8416,Documentation,1,1
A-8416,Performance Optimization,1,1
A-8417,Bug fixing / Maintenance,4,2
A-8418,Bug fixing / Maintenance,30,5
A-8418,Feature / Improvement Implementation,21,5
A-8418,Other,8,3
A-8418,Build & Release Engineering,3,2
A-8418,Documentation,3,2
A-8418,Testing & Verification,3,2
A-8418,Design & API Evolution,1,1
A-8419,Bug fixing / Maintenance,66,5
A-8419,Feature / Improvement Implementation,20,4
A-8419,Project / General Task,8,3
A-8419,Build & Release Engineering,4,2
A-8419,Design & API Evolution,2,1
A-8419,Other,2,1
A-8419,Performance Optimization,1,1
A-8419,Testing & Verification,1,1
A-842,Bug fixing / Maintenance,3,2
A-842,Design & API Evolution,1,1
A-842,Testing & Verification,1,1
A-8420,Bug fixing / Maintenance,169,5
A-8420,Feature / Improvement Implementation,123,5
A-8420,Other,18,4
A-8420,Performance Optimization,15,4
A-8420,Testing & Verification,11,4
A-8420,Design & API Evolution,10,3
A-8420,Documentation,8,3
A-8420,Project / General Task,8,3
A-8420,Build & Release Engineering,5,2
A-8420,Code Refactoring & Cleanup,1,1
A-8421,Bug fixing / Maintenance,1,1
A-8422,Bug fixing / Maintenance,17,4
A-8422,Feature / Improvement Implementation,3,2
A-8422,Other,2,1
A-8422,Build & Release Engineering,1,1
A-8423,Bug fixing / Maintenance,1,1
A-8423,Feature / Improvement Implementation,1,1
A-8424,Feature / Improvement Implementation,2,1
A-8425,Design & API Evolution,1,1
A-8426,Other,10,3
A-8426,Bug fixing / Maintenance,1,1
A-8426,Design & API Evolution,1,1
A-8427,Bug fixing / Maintenance,14,4
A-8427,Feature / Improvement Implementation,3,2
A-8427,Other,2,1
A-8427,Testing & Verification,2,1
A-8427,Documentation,1,1
A-8427,Project / General Task,1,1
A-8428,Bug fixing / Maintenance,3,2
A-8428,Design & API Evolution,2,1
A-8428,Build & Release Engineering,1,1
A-8429,Design & API Evolution,1,1
A-843,Bug fixing / Maintenance,3,2
A-843,Other,2,1
A-8430,Bug fixing / Maintenance,4,2
A-8430,Feature / Improvement Implementation,1,1
A-8431,Design & API Evolution,1,1
A-8432,Bug fixing / Maintenance,2,1
A-8432,Testing & Verification,1,1
A-8433,Bug fixing / Maintenance,2,1
A-8433,Build & Release Engineering,2,1
A-8433,Feature / Improvement Implementation,2,1
A-8433,Testing & Verification,1,1
A-8434,Bug fixing / Maintenance,1,1
A-8434,Feature / Improvement Implementation,1,1
A-8435,Bug fixing / Maintenance,1,1
A-8436,Design & API Evolution,1,1
A-8437,Feature / Improvement Implementation,1,1
A-8438,Bug fixing / Maintenance,1,1
A-8439,Feature / Improvement Implementation,1,1
A-844,Bug fixing / Maintenance,21,5
A-844,Testing & Verification,2,1
A-844,Feature / Improvement Implementation,1,1
A-8440,Feature / Improvement Implementation,2,1
A-8441,Bug fixing / Maintenance,4,2
A-8442,Bug fixing / Maintenance,1,1
A-8442,Feature / Improvement Implementation,1,1
A-8443,Bug fixing / Maintenance,16,4
A-8443,Feature / Improvement Implementation,10,3
A-8443,Other,4,2
A-8443,Design & API Evolution,3,2
A-8443,Testing & Verification,2,1
A-8443,Build & Release Engineering,1,1
A-8443,Project / General Task,1,1
A-8444,Design & API Evolution,1,1
A-8445,Bug fixing / Maintenance,4,2
A-8445,Other,1,1
A-8446,Bug fixing / Maintenance,1,1
A-8447,Feature / Improvement Implementation,2,1
A-8448,Feature / Improvement Implementation,1,1
A-8448,Testing & Verification,1,1
A-8449,Feature / Improvement Implementation,10,3
A-8449,Bug fixing / Maintenance,7,3
A-8449,Project / General Task,3,2
A-8449,Testing & Verification,2,1
A-8449,Build & Release Engineering,1,1
A-845,Bug fixing / Maintenance,15,4
A-845,Testing & Verification,2,1
A-845,Other,1,1
A-8450,Feature / Improvement Implementation,6,3
A-8450,Testing & Verification,1,1
A-8451,Feature / Improvement Implementation,9,3
A-8451,Other,4,2
A-8452,Feature / Improvement Implementation,1,1
A-8453,Feature / Improvement Implementation,2,1
A-8454,Feature / Improvement Implementation,1,1
A-8455,Feature / Improvement Implementation,1,1
A-8456,Feature / Improvement Implementation,84,5
A-8456,Bug fixing / Maintenance,74,5
A-8456,Design & API Evolution,10,3
A-8456,Testing & Verification,7,3
A-8456,Project / General Task,6,3
A-8456,Build & Release Engineering,3,2
A-8456,Documentation,2,1
A-8457,Bug fixing / Maintenance,19,4
A-8457,Feature / Improvement Implementation,8,3
A-8457,Build & Release Engineering,1,1
A-8458,Bug fixing / Maintenance,1,1
A-8458,Feature / Improvement Implementation,1,1
A-8459,Bug fixing / Maintenance,1,1
A-846,Bug fixing / Maintenance,5,2
A-846,Feature / Improvement Implementation,2,1
A-846,Build & Release Engineering,1,1
A-846,Design & API Evolution,1,1
A-846,Testing & Verification,1,1
A-8460,Feature / Improvement Implementation,2,1
A-8460,Bug fixing / Maintenance,1,1
A-8460,Design & API Evolution,1,1
A-8461,Bug fixing / Maintenance,4,2
A-8461,Design & API Evolution,1,1
A-8462,Feature / Improvement Implementation,10,3
A-8462,Bug fixing / Maintenance,8,3
A-8462,Build & Release Engineering,2,1
A-8462,Testing & Verification,2,1
A-8462,Design & API Evolution,1,1
A-8462,Project / General Task,1,1
A-8463,Bug fixing / Maintenance,1,1
A-8463,Design & API Evolution,1,1
A-8463,Feature / Improvement Implementation,1,1
A-8464,Design & API Evolution,1,1
A-8464,Feature / Improvement Implementation,1,1
A-8465,Feature / Improvement Implementation,3,2
A-8465,Design & API Evolution,1,1
A-8466,Feature / Improvement Implementation,5,2
A-8466,Design & API Evolution,2,1
A-8466,Bug fixing / Maintenance,1,1
A-8467,Bug fixing / Maintenance,2,1
A-8467,Build & Release Engineering,1,1
A-8467,Feature / Improvement Implementation,1,1
A-8468,Bug fixing / Maintenance,7,3
A-8468,Feature / Improvement Implementation,2,1
A-8468,Design & API Evolution,1,1
A-8469,Bug fixing / Maintenance,19,4
A-8469,Project / General Task,10,3
A-8469,Testing & Verification,7,3
A-8469,Feature / Improvement Implementation,6,3
A-8469,Documentation,2,1
A-8469,Other,2,1
A-8469,Performance Optimization,2,1
A-8469,Build & Release Engineering,1,1
A-847,Other,3,2
A-847,Bug fixing / Maintenance,1,1
A-847,Feature / Improvement Implementation,1,1
A-8470,Bug fixing / Maintenance,2,1
A-8470,Design & API Evolution,1,1
A-8470,Feature / Improvement Implementation,1,1
A-8470,Project / General Task,1,1
A-8471,Bug fixing / Maintenance,1,1
A-8472,Bug fixing / Maintenance,113,5
A-8472,Feature / Improvement Implementation,95,5
A-8472,Testing & Verification,39,5
A-8472,Other,36,5
A-8472,Project / General Task,26,5
A-8472,Design & API Evolution,14,4
A-8472,Build & Release Engineering,12,4
A-8472,Documentation,6,3
A-8472,Code Refactoring & Cleanup,1,1
A-8472,Performance Optimization,1,1
A-8473,Bug fixing / Maintenance,50,5
A-8473,Feature / Improvement Implementation,24,5
A-8473,Other,5,2
A-8473,Testing & Verification,5,2
A-8473,Project / General Task,3,2
A-8473,Build & Release Engineering,2,1
A-8473,Design & API Evolution,2,1
A-8473,Documentation,1,1
A-8473,Performance Optimization,1,1
A-8474,Feature / Improvement Implementation,22,5
A-8474,Bug fixing / Maintenance,16,4
A-8474,Other,10,3
A-8474,Design & API Evolution,8,3
A-8474,Testing & Verification,7,3
A-8474,Build & Release Engineering,3,2
A-8475,Bug fixing / Maintenance,1,1
A-8475,Build & Release Engineering,1,1
A-8475,Feature / Improvement Implementation,1,1
A-8476,Testing & Verification,16,4
A-8476,Bug fixing / Maintenance,4,2
A-8476,Other,2,1
A-8476,Documentation,1,1
A-8476,Feature / Improvement Implementation,1,1
A-8476,Project / General Task,1,1
A-8477,Project / General Task,2,1
A-8477,Feature / Improvement Implementation,1,1
A-8477,Other,1,1
A-8478,Bug fixing / Maintenance,1,1
A-8478,Design & API Evolution,1,1
A-8479,Other,1,1
A-848,Other,31,5
A-848,Bug fixing / Maintenance,8,3
A-848,Feature / Improvement Implementation,7,3
A-848,Testing & Verification,4,2
A-848,Project / General Task,3,2
A-848,Build & Release Engineering,1,1
A-848,Design & API Evolution,1,1
A-8480,Bug fixing / Maintenance,12,4
A-8480,Feature / Improvement Implementation,7,3
A-8480,Design & API Evolution,6,3
A-8480,Other,4,2
A-8480,Build & Release Engineering,3,2
A-8480,Project / General Task,2,1
A-8481,Bug fixing / Maintenance,2,1
A-8481,Feature / Improvement Implementation,1,1
A-8481,Other,1,1
A-8482,Bug fixing / Maintenance,6,3
A-8482,Feature / Improvement Implementation,2,1
A-8482,Code Refactoring & Cleanup,1,1
A-8482,Design & API Evolution,1,1
A-8482,Other,1,1
A-8482,Project / General Task,1,1
A-8482,Testing & Verification,1,1
A-8483,Feature / Improvement Implementation,4,2
A-8483,Bug fixing / Maintenance,1,1
A-8483,Design & API Evolution,1,1
A-8484,Bug fixing / Maintenance,6,3
A-8484,Feature / Improvement Implementation,6,3
A-8484,Design & API Evolution,1,1
A-8484,Project / General Task,1,1
A-8485,Other,8,3
A-8485,Bug fixing / Maintenance,4,2
A-8485,Project / General Task,3,2
A-8485,Build & Release Engineering,2,1
A-8485,Testing & Verification,2,1
A-8485,Design & API Evolution,1,1
A-8485,Documentation,1,1
A-8485,Feature / Improvement Implementation,1,1
A-8486,Feature / Improvement Implementation,3,2
A-8487,Feature / Improvement Implementation,3,2
A-8487,Bug fixing / Maintenance,2,1
A-8487,Design & API Evolution,2,1
A-8487,Testing & Verification,1,1
A-8488,Bug fixing / Maintenance,9,3
A-8488,Other,8,3
A-8488,Feature / Improvement Implementation,5,2
A-8488,Testing & Verification,4,2
A-8489,Bug fixing / Maintenance,23,5
A-8489,Other,12,4
A-8489,Feature / Improvement Implementation,7,3
A-8489,Testing & Verification,6,3
A-8489,Design & API Evolution,2,1
A-8489,Documentation,2,1
A-8489,Build & Release Engineering,1,1
A-8489,Project / General Task,1,1
A-849,Bug fixing / Maintenance,56,5
A-849,Feature / Improvement Implementation,20,4
A-849,Build & Release Engineering,6,3
A-849,Testing & Verification,6,3
A-849,Other,2,1
A-8490,Build & Release Engineering,1,1
A-8491,Design & API Evolution,1,1
A-8491,Feature / Improvement Implementation,1,1
A-8492,Feature / Improvement Implementation,1,1
A-8493,Feature / Improvement Implementation,1,1
A-8494,Bug fixing / Maintenance,1,1
A-8494,Testing & Verification,1,1
A-8495,Project / General Task,1,1
A-8496,Bug fixing / Maintenance,1,1
A-8496,Project / General Task,1,1
A-8497,Feature / Improvement Implementation,1,1
A-8498,Feature / Improvement Implementation,5,2
A-8499,Feature / Improvement Implementation,1,1
A-85,Bug fixing / Maintenance,78,5
A-85,Testing & Verification,34,5
A-85,Feature / Improvement Implementation,33,5
A-85,Other,13,4
A-85,Build & Release Engineering,6,3
A-85,Design & API Evolution,5,2
A-85,Documentation,4,2
A-85,Code Refactoring & Cleanup,2,1
A-85,Performance Optimization,1,1
A-850,Bug fixing / Maintenance,1,1
A-850,Feature / Improvement Implementation,1,1
A-850,Project / General Task,1,1
A-8500,Feature / Improvement Implementation,8,3
A-8500,Bug fixing / Maintenance,2,1
A-8500,Build & Release Engineering,2,1
A-8500,Testing & Verification,2,1
A-8500,Performance Optimization,1,1
A-8501,Bug fixing / Maintenance,25,5
A-8501,Project / General Task,19,4
A-8501,Feature / Improvement Implementation,14,4
A-8501,Build & Release Engineering,5,2
A-8501,Testing & Verification,1,1
A-8502,Bug fixing / Maintenance,1,1
A-8502,Project / General Task,1,1
A-8503,Bug fixing / Maintenance,106,5
A-8503,Feature / Improvement Implementation,76,5
A-8503,Build & Release Engineering,14,4
A-8503,Project / General Task,13,4
A-8503,Code Refactoring & Cleanup,12,4
A-8503,Design & API Evolution,5,2
A-8503,Performance Optimization,5,2
A-8503,Documentation,3,2
A-8503,Testing & Verification,2,1
A-8504,Bug fixing / Maintenance,3,2
A-8504,Build & Release Engineering,1,1
A-8504,Feature / Improvement Implementation,1,1
A-8505,Bug fixing / Maintenance,48,5
A-8505,Feature / Improvement Implementation,29,5
A-8505,Testing & Verification,8,3
A-8505,Build & Release Engineering,7,3
A-8505,Other,4,2
A-8505,Code Refactoring & Cleanup,3,2
A-8505,Design & API Evolution,2,1
A-8505,Performance Optimization,1,1
A-8505,Project / General Task,1,1
A-8506,Bug fixing / Maintenance,4,2
A-8507,Bug fixing / Maintenance,6,3
A-8507,Feature / Improvement Implementation,2,1
A-8507,Documentation,1,1
A-8507,Testing & Verification,1,1
A-8508,Feature / Improvement Implementation,1,1
A-8509,Bug fixing / Maintenance,58,5
A-8509,Feature / Improvement Implementation,23,5
A-8509,Other,14,4
A-8509,Testing & Verification,6,3
A-8509,Build & Release Engineering,5,2
A-8509,Design & API Evolution,2,1
A-8509,Code Refactoring & Cleanup,1,1
A-8509,Project / General Task,1,1
A-851,Bug fixing / Maintenance,2,1
A-8510,Feature / Improvement Implementation,13,4
A-8510,Bug fixing / Maintenance,5,2
A-8510,Build & Release Engineering,4,2
A-8510,Design & API Evolution,1,1
A-8511,Feature / Improvement Implementation,3,2
A-8512,Bug fixing / Maintenance,9,3
A-8512,Feature / Improvement Implementation,5,2
A-8512,Design & API Evolution,2,1
A-8512,Build & Release Engineering,1,1
A-8512,Testing & Verification,1,1
A-8513,Bug fixing / Maintenance,16,4
A-8513,Feature / Improvement Implementation,2,1
A-8513,Design & API Evolution,1,1
A-8514,Build & Release Engineering,1,1
A-8515,Bug fixing / Maintenance,2,1
A-8516,Bug fixing / Maintenance,5,2
A-8516,Feature / Improvement Implementation,4,2
